,timestamp,front-end_carts,orders_carts,front-end_catalogue,unknown_front-end,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user
0,2020-07-12 11:23:58,56.57147699347514,7.660367765443608,59.50343191254979,297.7035844419965,7.660367765443608,7.660367765443608,7.6773154817388365,47.28412846368953,23.04889416151174
1,2020-07-12 11:23:59,58.49251682231902,7.983186155697554,61.40782047153342,308.95438905744163,7.983186155697554,7.983186155697554,7.983186155697554,48.79743724469906,23.98345734673469
2,2020-07-12 11:24:00,60.50950016101968,8.322174952117832,63.4587026898761,318.54777199613557,8.237427753012764,8.322174952117832,8.22047831319175,50.356785708232344,24.83092933778539
3,2020-07-12 11:24:01,61.83155646705877,8.406922151222902,65.06889947287242,327.0224919066424,8.44082103086493,8.44082103086493,8.356073831759861,50.831370023220735,25.068221495279584
4,2020-07-12 11:24:02,61.95656180804148,8.46335848438132,65.5057121402014,328.7571127390623,8.497484929882857,8.497484929882857,8.412168816129014,51.10435213855253,25.236506448387043
5,2020-07-12 11:24:03,64.33898305084746,8.813559322033898,67.35593220338983,340.62711864406776,8.644067796610168,8.644067796610168,8.847457627118644,53.62711864406779,25.983050847457626
6,2020-07-12 11:24:04,64.61016949152541,8.847457627118644,67.94915254237289,340.9152542372882,8.847457627118644,8.847457627118644,8.847457627118644,54.28813559322033,26.542372881355934
7,2020-07-12 11:24:05,64.44177019949491,8.83065814674825,67.89945592298174,340.0057628095392,8.83065814674825,8.83065814674825,8.83065814674825,53.93311751046628,26.49197444024475
8,2020-07-12 11:24:06,64.44067796610169,8.830508474576272,67.89830508474576,339.77966101694915,8.830508474576272,8.830508474576272,8.830508474576272,53.25423728813559,26.491525423728813
9,2020-07-12 11:24:07,64.01694915254237,8.813559322033898,67.45762711864407,339.77966101694915,8.830508474576272,8.830508474576272,8.830508474576272,53.28813559322033,26.491525423728813
10,2020-07-12 11:24:08,63.1864406779661,8.59322033898305,67.28813559322033,337.47457627118644,8.728813559322033,8.677966101694915,8.694915254237287,52.89830508474576,26.033898305084744
11,2020-07-12 11:24:09,62.40677966101694,8.406779661016948,66.3728813559322,328.89830508474574,8.610169491525424,8.525423728813559,8.525423728813559,52.50847457627118,25.677966101694913
12,2020-07-12 11:24:10,60.272208003525485,8.152680553907693,64.30617468092679,321.48002508517095,8.339124391938846,8.322174952117832,8.322174952117832,49.6957575552128,24.424142782081052
13,2020-07-12 11:24:11,58.79661016949152,7.915254237288136,62.59322033898305,309.7118644067797,7.9491525423728815,7.9491525423728815,7.9491525423728815,48.57627118644067,23.779661016949152
14,2020-07-12 11:24:12,56.780623400396614,7.576399599993221,61.40782047153342,300.3610230681876,7.678096238919304,7.678096238919304,7.813691757487415,48.15335853150054,23.5088730317463
15,2020-07-12 11:24:13,54.72113917613155,7.3063231056111215,58.704865231395154,291.93083573487036,7.441939311747754,7.475843363281912,7.475843363281912,45.48228513307341,22.122393626038313
16,2020-07-12 11:24:14,52.96520397959356,7.203267741224725,56.45667022592838,280.0122031829969,7.203267741224725,7.2371654717716645,7.203267741224725,44.57551566922595,21.626752088947644
17,2020-07-12 11:24:15,52.98046927980469,7.205343822053437,53.845110538451095,268.2761426827614,7.205343822053437,6.883222568832225,7.205343822053437,43.130340431303395,20.734436457344362
18,2020-07-12 11:24:16,50.43755511837731,6.597245777084322,51.319449155416855,256.49548877281046,6.851638287768807,6.885557289193406,6.851638287768807,41.39814123872193,19.961332338375957
19,2020-07-12 11:24:17,49.62278545392897,6.5948970077138265,49.2667627362889,246.8593710265322,6.5948970077138265,6.5948970077138265,6.5948970077138265,41.044333305077565,19.666016783928118
20,2020-07-12 11:24:18,47.643260283724004,6.2202335553634684,46.982254538058676,235.26719886103623,6.2032846900899985,6.2032846900899985,6.1863358248165286,39.23662310808291,18.694598396637343
21,2020-07-12 11:24:19,46.050847457627114,6.169491525423728,44.86440677966102,226.25423728813558,6.033898305084746,5.983050847457627,6.0508474576271185,38.06779661016949,18.033898305084744
22,2020-07-12 11:24:20,44.308839732180694,5.881854394440207,42.647682006949736,218.22188321044155,5.695397915077549,5.610644969912704,5.7462496821764555,36.05390287312484,17.120094923298584
23,2020-07-12 11:24:21,42.24181787349499,5.5621502458877385,40.42733593352552,208.13973206715275,5.613023571307443,5.613023571307443,5.426488044768527,35.18738341529591,16.584704086823805
24,2020-07-12 11:24:22,40.119324056339934,5.3221241037983695,38.55997559280665,198.494889743894,5.372972423261412,5.389921863082425,5.305174663977356,33.407345887218426,15.813827353005983
25,2020-07-12 11:24:23,38.7457627118644,5.254237288135593,36.54237288135593,188.7457627118644,5.254237288135593,5.254237288135593,5.254237288135593,32.94915254237288,15.610169491525424
26,2020-07-12 11:24:24,37.60698245911363,4.9317854419117015,36.53927633251419,185.81476146089312,4.863994576730786,4.863994576730786,4.863994576730786,31.53970002542157,14.897042623506481
27,2020-07-12 11:24:25,37.50911032390379,4.93228698791505,35.86501466126545,183.79972541907492,5.101781386125189,5.101781386125189,5.084831946304175,31.17001983084459,14.983304801776303
28,2020-07-12 11:24:26,37.62711864406779,5.101694915254237,35.86440677966102,184.32203389830508,5.101694915254237,5.101694915254237,5.101694915254237,31.35593220338983,15.305084745762711
29,2020-07-12 11:24:27,37.35213368132054,5.033386435277768,35.8268650645697,183.7779208894011,5.033386435277768,5.033386435277768,5.033386435277768,31.03074263634206,15.100159305833303
30,2020-07-12 11:24:28,38.52542372881356,5.101694915254237,35.83050847457627,184.54237288135587,5.033898305084746,5.033898305084746,5.033898305084746,31.3728813559322,15.152542372881355
