,timestamp,front-end_carts,orders_carts,front-end_catalogue,unknown_front-end,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,carts-5fd657685b_carts-db-cfd5cfc74,catalogue_catalogue-db,catalogue-6786c4d99b_catalogue-db-7c6c54f454,orders_orders-db,orders-d99bfcf55_orders-db-57754d868b,queue-master_rabbitmq,rabbitmq_rabbitmq,shipping_rabbitmq,queue-master-56db5dfc67_rabbitmq-7d49f9f995,shipping-7d94dd67dd_rabbitmq-7d49f9f995,user_user-db,user-5f4b89b8cb_user-db-77bcd55dc4
0,2020-07-11 15:55:21,18.5625,8.000000000000002,15.021739130434776,204.5454545454547,46.25000000000001,,4.500000000000001,13.899999999999984,9.000000000000004,0.0,0.0,787.3542094455853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.2669404517454,0.0
1,2020-07-11 15:55:22,18.5625,8.000000000000002,15.021739130434776,204.5454545454547,46.25000000000001,,4.500000000000001,13.899999999999984,9.000000000000004,0.0,0.0,787.3542094455853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.2669404517454,0.0
2,2020-07-11 15:55:23,16.5625,7.666666666666668,17.790322580645157,96.34831460674162,227.99999999999997,4.500000000000001,4.95,22.375000000000007,18.18181818181818,7.355065195586761,0.0,471.10932798395186,0.0,0.0,0.0,40.55366098294884,0.0,0.00802407221664995,0.0,0.0,0.0,0.0
3,2020-07-11 15:55:24,16.5625,7.666666666666668,17.790322580645157,96.34831460674162,227.99999999999997,4.500000000000001,4.95,22.375000000000007,18.18181818181818,7.355065195586761,0.0,471.10932798395186,0.0,0.0,0.0,40.55366098294884,0.0,0.00802407221664995,0.0,0.0,0.0,0.0
4,2020-07-11 15:55:25,20.080000000000005,8.833333333333334,16.465517241379317,215.77181208053693,107.50000000000001,4.750000000000001,4.750000000000001,79.65517241379315,23.75,0.0,0.0,758.6986986986986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2020-07-11 15:55:26,20.080000000000005,8.833333333333334,16.465517241379317,215.77181208053693,107.50000000000001,4.750000000000001,4.750000000000001,79.65517241379315,23.75,0.0,0.0,758.6986986986986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2020-07-11 15:55:27,16.15789473684211,4.909090909090909,95.9090909090909,94.75,86.87500000000001,4.500000000000001,4.500000000000001,50.000000000000064,32.500000000000014,0.0,0.0,386.26467661691544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.02189054726375,0.0
7,2020-07-11 15:55:28,15.928571428571423,4.800000000000001,15.192307692307699,201.53846153846143,97.5,52.5,4.500000000000001,15.000000000000007,8.100000000000001,0.0,0.0,558.9067201604814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2020-07-11 15:55:29,9.582417582417582,4.500000000000001,17.72727272727273,194.68749999999997,155.0,4.500000000000001,14.50000000000002,11.94999999999999,12.666666666666666,0.0,0.0,649.4074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.7207207207207,0.0
9,2020-07-11 15:55:30,9.582417582417582,4.500000000000001,17.72727272727273,194.68749999999997,155.0,4.500000000000001,14.50000000000002,11.94999999999999,12.666666666666666,0.0,0.0,649.4074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.7207207207207,0.0
10,2020-07-11 15:55:31,56.87499999999997,21.699999999999996,14.227272727272727,177.45098039215688,98.75000000000001,,4.5,6.3333333333333295,11.500000000000005,0.0,0.0,219.86745796241345,0.0,0.2027695351137488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2020-07-11 15:55:32,92.33333333333331,5.5000000000000036,58.43749999999999,227.77108433734952,,4.736842105263158,81.66666666666667,47.50000000000005,18.750000000000004,0.0,0.0,433.46270161290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.83770161290323,0.0
12,2020-07-11 15:55:33,17.15909090909091,4.846153846153847,19.65217391304348,203.45945945945942,197.5,4.736842105263158,60.00000000000004,9.312500000000002,8.750000000000002,0.0,0.0,530.9539539539539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2020-07-11 15:55:34,15.921052631578947,6.499999999999998,75.33333333333331,169.82758620689665,107.49999999999984,52.49999999999995,6.500000000000012,9.441176470588234,11.87500000000001,10.453093812375249,0.0,396.0039920159681,0.0,0.0,0.0,42.4750499001996,0.0,0.0,0.0,0.0,0.0,0.0
14,2020-07-11 15:55:35,21.333333333333336,8.5,21.514705882352942,179.16666666666663,171.25,4.725,4.725,17.96875,14.07142857142858,367.90119760479047,0.0,414.065868263473,0.0,9.580838323353293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2020-07-11 15:55:36,21.214285714285715,,33.461538461538446,234.14634146341461,214.37499999999997,65.00000000000001,18.249999999999982,13.964285714285714,7.875,0.0,0.0,620.3995983935744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2020-07-11 15:55:37,20.8,4.95,12.431034482758628,142.47191011235958,82.5,4.500000000000001,4.725,15.785714285714278,8.833333333333332,417.14357429718876,0.0,517.785140562249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2020-07-11 15:55:38,20.8,4.95,12.431034482758628,142.47191011235958,82.5,4.500000000000001,4.725,15.785714285714278,8.833333333333332,417.14357429718876,0.0,517.785140562249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2020-07-11 15:55:39,19.328125,4.500000000000001,13.150000000000004,184.74025974025966,163.75000000000006,4.500000000000001,72.50000000000003,19.000000000000004,13.000000000000002,0.0,0.0,501.95791583166334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.12525050100203,0.0
19,2020-07-11 15:55:40,11.666666666666668,,24.953125000000007,181.39534883720933,43.333333333333336,4.500000000000001,15.999999999999996,8.937500000000002,5.375000000000005,0.0,0.0,597.676,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2020-07-11 15:55:41,20.730769230769234,4.500000000000001,22.150000000000006,194.08284023668637,65.0,4.500000000000001,,13.394736842105273,8.722222222222225,0.0,0.0,545.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.688,0.0
21,2020-07-11 15:55:42,23.634615384615387,7.166666666666673,20.317073170731714,217.28723404255317,150.0,79.00000000000003,9.750000000000005,71.00000000000003,19.21428571428572,0.0,0.0,153.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2020-07-11 15:55:43,23.634615384615387,7.166666666666673,20.317073170731714,217.28723404255317,150.0,79.00000000000003,9.750000000000005,71.00000000000003,19.21428571428572,0.0,0.0,153.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2020-07-11 15:55:44,22.576923076923077,6.500000000000003,15.250000000000018,206.21118012422366,221.50000000000003,63.33333333333335,4.500000000000001,22.34615384615385,15.571428571428578,51.86935166994106,0.0,579.5196463654224,0.0,0.0,0.0,42.59135559921415,0.0,0.0,0.0,0.0,0.0,0.0
24,2020-07-11 15:55:45,21.596153846153847,,17.189655172413804,200.35211267605646,99.70588235294119,13.00000000000001,4.695652173913044,22.705882352941178,15.999999999999996,220.51271617497457,0.0,360.59816887080365,0.0,10.07121057985758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2020-07-11 15:55:46,20.425,5.500000000000006,20.865853658536583,191.6666666666667,44.375000000000014,4.500000000000001,,15.699999999999996,7.300000000000001,0.0,0.0,577.6321036889333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2020-07-11 15:55:47,25.0,4.921875,27.91666666666666,207.3394495412844,92.6923076923077,61.666666666666735,6.833333333333335,16.576923076923087,8.700000000000005,498.18951612903226,0.0,362.9233870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2020-07-11 15:55:48,44.500000000000014,9.500000000000002,82.36842105263162,191.73553719008254,115.0,4.500000000000001,28.750000000000018,21.08928571428572,16.0,0.0,0.0,530.4054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2020-07-11 15:55:49,,,18.802631578947366,161.5384615384616,82.14285714285715,4.500000000000001,4.500000000000001,17.499999999999993,7.499999999999998,0.0,0.0,660.9750249750251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.78721278721287,0.0
29,2020-07-11 15:55:50,20.999999999999996,4.500000000000001,45.0,201.18343195266272,137.5,4.500000000000001,4.846153846153847,9.380952380952381,7.666666666666669,0.0,0.0,228.995,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2020-07-11 15:55:51,21.81250000000001,23.0,78.71794871794872,203.24675324675323,,,,24.318181818181817,20.676470588235297,0.0,0.0,426.2362362362362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.28028028028028,0.0
31,2020-07-11 15:55:52,21.81250000000001,23.0,78.71794871794872,203.24675324675323,,,,24.318181818181817,20.676470588235297,0.0,0.0,426.2362362362362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.28028028028028,0.0
32,2020-07-11 15:55:53,18.844827586206904,4.680000000000001,20.923913043478272,209.0909090909091,152.50000000000014,67.50000000000004,4.500000000000001,46.833333333333336,20.227272727272727,0.0,0.0,414.7477567298106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2020-07-11 15:55:54,13.974999999999998,7.166666666666669,154.47368421052633,206.69014084507043,324.9999999999999,78.33333333333334,90.0,21.795454545454543,9.384615384615385,60.78433268858801,0.0,554.1295938104448,0.0,0.0,0.0,41.1605415860735,0.0,0.0,0.0,0.0,0.0,0.0
34,2020-07-11 15:55:55,20.86206896551724,4.821428571428572,178.00000000000006,286.0294117647059,120.00000000000009,66.25000000000001,67.50000000000001,19.978260869565226,24.60869565217391,172.60103626943007,0.0,399.121243523316,0.0,10.569948186528498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2020-07-11 15:55:56,9.651515151515154,4.500000000000001,44.250000000000014,442.4418604651164,,,,181.66666666666669,9.150000000000002,0.0,0.0,386.0189810189811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2020-07-11 15:55:57,212.31707317073173,154.0000000000001,82.95454545454548,204.79452054794527,205.00000000000003,4.500000000000001,4.500000000000001,9.37777777777778,19.37500000000001,0.0,0.0,372.31468531468533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.47452547452554,0.0
37,2020-07-11 15:55:58,96.8750000000001,88.75000000000001,41.61764705882351,228.45744680851067,224.28571428571428,4.500000000000001,30.000000000000004,18.625000000000007,24.892857142857142,506.9919839679359,0.0,586.9358717434869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2020-07-11 15:55:59,22.352941176470594,5.0,20.794117647058822,222.8021978021978,159.9999999999999,4.821428571428572,70.0,15.571428571428571,9.250000000000002,0.0,0.0,514.2553816046967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2020-07-11 15:56:00,127.5,18.250000000000004,56.25000000000002,240.00000000000006,64.99999999999991,4.5,4.973684210526317,9.208333333333336,4.95,0.0,0.0,381.4918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.36224489795916,0.0
40,2020-07-11 15:56:01,23.909090909090924,19.500000000000004,17.941176470588243,173.9285714285714,,,65.00000000000003,16.807692307692314,9.759259259259261,0.0,0.0,578.1840375586855,0.0,0.19248826291079815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
