,timestamp,front-end_carts,orders_carts,front-end_catalogue,unknown_front-end,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,orders_orders-db,queue-master_rabbitmq,rabbitmq_rabbitmq,shipping_rabbitmq,user_user-db
0,2019-09-17 17:37:48,40.15625000000004,48.7499999999998,45.86956521739127,343.02325581395246,1750.0,37.50000000000001,90.99999999999999,46.67105263157895,42.38888888888885,31.3882,498.3542,0.041,0.0,0.0,0.0,181.3724
1,2019-09-17 17:37:53,31.249999999999822,53.00000000000059,41.815217391304365,454.3010752688161,239.28571428571422,87.49999999999994,114.99999999999787,30.850000000000097,36.85000000000001,70.37561026100816,508.1373510460251,1.1860708308427972,4.239888423988842,0.0,0.0007969715082685794,105.28731576011157
2,2019-09-17 17:37:58,43.138888888888864,10.000000000000266,44.42647058823525,392.307692307693,228.57142857142873,41.666666666666714,89.80000000000001,49.41666666666663,34.99999999999997,53.36522016865283,467.94129304312816,0.8044299316551339,2.826592282659228,0.0,0.0005313143388457196,139.36911643474855
3,2019-09-17 17:38:03,92.87096774193549,75.49999999999996,197.64285714285674,429.24528301886767,244.64285714285717,94.44444444444447,50.49999999999972,71.00000000000027,70.59999999999995,63.833165126489625,479.72416978234617,1.2033224487413503,4.686844211994421,0.0,0.0003984857541342897,106.33733732606142
4,2019-09-17 17:38:08,62.08333333333311,20.250000000000046,76.91176470588223,402.1739130434795,1060.0,83.33333333333323,4.9995,49.83333333333331,46.25000000000001,58.978594513674196,486.50956187108596,0.9708595993211458,3.7494753695955367,0.0,0.00031878860330743176,127.03826353958489
5,2019-09-17 17:38:13,43.10294117647055,45.04999999999999,45.40625000000001,401.3157894736834,248.99999999999966,87.50000000000006,21.250000000000018,114.49999999999993,47.25,63.73122876139516,491.6297348925716,1.2090496661009549,4.605296141329614,0.0,0.0002656571694228598,109.09471961632073
6,2019-09-17 17:38:18,76.90909090909076,44.99999999999997,182.33333333333402,279.4117647058853,1165.0000000000146,42.33333333333331,85.00000000000003,28.25000000000022,25.083333333333357,60.836188605946916,485.2696081383959,1.0421772395504831,3.9473966925682404,0.0,0.00022770614521959413,120.89910030852543
7,2019-09-17 17:38:23,53.29999999999987,22.180000000000003,373.26923076922856,432.98969072164914,1764.9999999999989,90.10000000000005,87.6250000000001,49.59999999999998,39.89285714285703,65.1183290269997,486.40383363291056,1.2077601106379103,4.785570023498211,0.0,0.00019924287706714485,109.00587576555446
8,2019-09-17 17:38:28,98.45000000000002,91.41666666666669,246.64150943396214,447.1830985915488,240.71875,92.08333333333333,83.83333333333334,89.56000000000003,48.34166666666665,62.0028410073908,481.534356248172,1.0781164568135897,4.253840020887299,0.0,0.00017710477961523986,118.54901009518332
9,2019-09-17 17:38:33,204.64705882352922,21.212499999999967,239.51388888888894,403.33333333333275,231.25,50.0,92.85714285714286,67.56250000000014,35.0,65.01126387222418,480.41074448244206,1.187678710251526,4.856038084451091,0.0,0.00015939430165371588,108.7302780208131
10,2019-09-17 17:38:38,40.931818181818215,52.00000000000001,244.36713286713274,418.4782608695654,245.16129032258064,97.36842105263158,74.99999999999979,90.10714285714288,45.83333333333333,61.56598739697915,478.7382770495423,1.083435936741417,4.414580076773719,0.00036370910545745514,0.00014490391059428717,116.79913434069445
11,2019-09-17 17:38:43,207.6250000000004,87.0,241.70161290322574,3319.5652173913077,245.87499999999997,97.83333333333333,88.50000000000007,228.83928571428578,185.49999999999955,65.02530381749017,458.4373518425043,1.1281226140785525,4.9331877725021505,0.0003334000133360005,0.0001328285847114299,108.65273910577788
12,2019-09-17 17:38:48,97.51190476190477,205.49999999999991,244.39304812834226,1763.6363636363667,499.8214285714284,91.58333333333327,76.24999999999976,190.56250000000003,89.15000000000006,64.45332048415683,454.6296518425043,1.1281226140785525,4.9331877725021505,0.0003334000133360005,0.0001328285847114299,107.82540577244457
13,2019-09-17 17:38:53,85.4722222222222,21.999999999999993,454.8717948717949,833.3333333333345,247.56250000000003,45.65000000000004,26.000000000000004,94.22826086956519,93.43478260869568,62.36660748173036,448.95205649079804,1.1339008169396867,4.913843829329509,0.0003334000133360005,0.00013336000533440022,106.51769497412498
14,2019-09-17 17:38:58,131.25000000000045,22.857142857142854,237.7562499999999,631.5789473684234,250.0,10.0,95.0,99.54901960784312,98.43548387096776,63.17378595398596,454.63122344532894,1.1338864237289652,4.913843829329509,0.0003334000133360005,0.00013336000533440022,104.30716817231497
15,2019-09-17 17:39:03,81.45833333333347,50.499999999999105,238.76530612244906,441.2878787878784,244.4444444444444,96.66666666666667,89.99999999999997,80.99999999999994,62.875000000000206,62.757347941178274,450.37220500759963,1.133005895411975,4.785713664563983,0.0003334000133360005,0.00013336000533440022,107.41602892209818
16,2019-09-17 17:39:08,87.1578947368421,46.875000000000014,245.0342465753425,466.9117647058825,242.8571428571429,92.85714285714289,83.33333333333343,84.81578947368432,74.66666666666671,61.062855269310575,444.0344108220959,1.1330052119419478,4.785713664563983,0.0003334000133360005,0.00013336000533440022,105.29184822262494
17,2019-09-17 17:39:13,48.59722222222224,22.500000000000007,245.11320754716982,393.3823529411754,250.0,95.00000000000003,75.00000000000001,49.430555555555536,70.10000000000005,62.93755526931057,437.6855441554292,1.1300052119419477,4.905413664563983,0.0003334000133360005,0.00013336000533440022,106.39538155595828
18,2019-09-17 17:39:18,47.40972222222219,17.5,243.01923076923072,434.8958333333335,238.57692307692307,93.75000000000003,90.00000000000004,72.00000000000007,50.500000000000014,61.282576296539126,437.29425685431744,1.1300099885879766,4.905413664563983,0.0003334000133360005,0.00013336000533440022,104.26601618414549
19,2019-09-17 17:39:23,72.22222222222223,25.0,92.36666666666675,246.41909814323603,250.0,87.62500000000006,50.0,81.43333333333337,23.54838709677419,61.95256030933529,440.70704100534607,1.1176623711272156,4.8816633305966945,0.0003334000133360005,0.00013336000533440022,106.70374055392891
20,2019-09-17 17:39:28,88.44736842105253,50.0,31.624999999999993,237.38738738738707,236.3636363636364,91.66666666666673,50.4999999999999,24.940697674418608,24.18918918918918,60.98682407009233,444.86585483610503,1.1176644190789362,4.8816633305966945,0.0003334000133360005,0.00013336000533440022,104.07152836726952
21,2019-09-17 17:39:33,46.6309523809524,21.999999999999993,25.178571428571328,246.29629629629628,224.99999999999986,91.66666666666661,89.99999999999997,46.30000000000009,25.0,62.49570805469765,451.8145410359653,1.1175919321177787,4.912366417809696,0.0003334000133360005,0.00013336000533440022,106.49388525371239
22,2019-09-17 17:39:38,47.011904761904795,76.50000000000027,46.25438596491229,244.97206703910595,250.0,90.00000000000004,75.00000000000001,42.61764705882351,26.16666666666661,62.25132283432024,446.5678741425866,1.1175912486477515,4.912366417809696,0.00033333333333333343,0.00013336000533440022,104.43004379208674
