,timestamp,carts,catalogue,front-end,orders,payment,shipping,user,carts-db,catalogue-db,orders-db,rabbitmq,user-db
0,2019-09-17 11:16:16,7.645833333333333,9.379844961240309,81.20525059665871,44.94047619047618,2.7500000000000004,3.4539473684210527,7.072368421052632,74.1854370874175,434.1672334466894,2.321464292858572,9.950390078015603,6.1932386477295465
1,2019-09-17 11:16:21,8.37979094076655,9.614197530864198,67.51025991792068,40.24390243902439,3.1854838709677415,3.2203389830508473,7.770061728395063,59.348620904653124,429.88103569093175,1.160732146429286,4.975195039007802,169.98277378564947
2,2019-09-17 11:16:26,7.876175548589342,7.941919191919191,69.86301369863014,35.85526315789474,2.524271844660194,3.070652173913044,7.397836538461539,66.0860139364354,421.0760904606212,1.567488097619524,6.722930026005201,115.89704919043298
3,2019-09-17 11:16:31,7.662337662337662,6.138392857142856,68.68070953436808,38.146551724137936,2.690217391304348,2.951388888888889,6.883680555555556,58.87441253066389,436.0826473818368,1.175616073214643,5.042197519503901,164.44971535005897
4,2019-09-17 11:16:36,8.025936599423632,4.698033707865168,68.5763888888889,36.585365853658544,2.5949367088607596,3.153846153846154,6.431686046511628,65.20757646168083,446.45010509522126,1.393054908211426,5.929194364682384,135.00869141535543
5,2019-09-17 11:16:41,7.827380952380952,6.348684210526316,65.77726218097449,42.410714285714285,2.9120879120879124,3.472222222222222,6.312111801242236,58.48528038473403,450.8218209126844,1.1608790901761885,4.940995303901986,165.88054284612952
6,2019-09-17 11:16:46,7.8240740740740735,11.46103896103896,76.8245838668374,42.64705882352941,2.5862068965517246,3.3860759493670884,6.305084745762712,66.15546890120059,444.25376078230096,1.316324934436733,5.73256740334456,145.62286529668245
7,2019-09-17 11:16:51,9.181034482758623,8.25757575757576,31.220657276995304,65.625,2.552083333333334,4.239130434782609,6.875000000000001,60.45321028855052,413.4559906845133,1.1517843176321414,5.01599647792649,162.98480713459713
8,2019-09-17 11:16:56,7.5,2.65625,2.990924092409241,,,,3.333333333333334,57.99720914537824,367.51643616401185,1.1883638378952368,5.2271079803791025,145.07622856408636
9,2019-09-17 11:17:01,7.053571428571428,2.5,3.078778135048231,,,,3.7499999999999996,52.370648230840416,334.5133325476107,1.0695274541057131,4.704397182341192,134.8583857076777
10,2019-09-17 11:17:06,8.214285714285715,2.5,3.0649038461538467,,,,5.0,47.8068983916731,304.10302958873694,0.976024958277921,4.2767247112192655,122.5985324615252
11,2019-09-17 11:17:11,7.708333333333335,2.5,2.919278996865204,,,,4.642857142857144,43.91719019236701,280.7546604563422,0.8946895450880943,3.920330985284327,113.12178808973142
12,2019-09-17 11:17:16,7.5,2.5,2.922590837282781,,,,6.25,37.85585376841555,244.5740576691181,0.7046508540165467,3.0911318121163602,112.60568486908731
13,2019-09-17 11:17:21,7.7272727272727275,2.5,2.9404362416107377,,,,62.5,34.254636708258154,209.77233784118695,0.7046508540165467,3.0911318121163602,86.02520912545651
14,2019-09-17 11:17:26,7.5,2.5,3.2487520798668883,,,,4.761904761904762,27.760386708258153,176.1501545078536,0.5096508540165466,2.23993181211636,85.38140912545651
15,2019-09-17 11:17:31,,2.916666666666667,3.0827702702702706,,,,3.8157894736842106,24.697169348812377,136.82504466239666,0.5096508540165466,2.23993181211636,60.92024963971176
16,2019-09-17 11:17:36,7.5,2.5,3.0899339933993404,,,,3.823529411764706,17.175733333333326,96.16505000000006,0.3245000000000001,1.4503000000000004,59.48319999999999
17,2019-09-17 11:17:41,7.583333333333334,2.5,2.9631147540983602,,,,3.4999999999999996,15.10291666666666,58.3596333333334,0.3245000000000001,1.4503000000000004,33.68019999999999
18,2019-09-17 11:17:46,7.578125,2.5,2.939244663382594,,,,75.00000000000001,6.28111666666666,24.62251666666673,0.1405000000000001,0.5769333333333337,31.67379999999999
19,2019-09-17 11:17:51,7.777777777777778,2.5,3.3380480905233383,,,,10.0,4.569666666666659,10.229000000000065,0.1405000000000001,0.5769333333333337,8.252516666666656
20,2019-09-17 11:17:56,81.93069306930695,17.061688311688314,163.93939393939394,968.2539682539682,2.5,4.62962962962963,41.61073825503356,4.004740498566946,33.54427027927754,0.02349871692328211,0.000600000000000378,8.890442288209014
21,2019-09-17 11:18:01,11.400602409638553,5.633047210300429,68.47545219638242,87.49999999999986,2.5,6.973684210526314,11.881443298969073,5.130586469372784,70.77219993667939,0.02349871692328211,0.000600000000000378,21.466062200893138
22,2019-09-17 11:18:06,8.4765625,6.030927835051546,52.989130434782616,81.24999999999999,4.196428571428571,4.642857142857142,9.54225352112676,14.3771574110828,110.703722545723,0.31461653071546564,1.3045215686274514,37.66902672003413
23,2019-09-17 11:18:11,8.59,9.54968944099379,75.4316069057105,69.51219512195122,3.1250000000000004,7.763157894736842,8.995726495726496,15.586735899687357,142.70650734513654,0.31461653071546564,1.3045215686274514,43.42376223915981
24,2019-09-17 11:18:16,16.486486486486488,9.939759036144578,88.91402714932126,97.72727272727273,3.15068493150685,5.263157894736842,11.13207547169811,23.08496683872964,178.04487602594222,0.4896879259402221,2.0274440709617183,65.26738302080581
25,2019-09-17 11:18:21,8.703703703703702,6.265243902439025,50.497159090909086,120.58823529411765,2.9285714285714284,4.673913043478261,8.264462809917356,24.555433505396305,215.33844269260885,0.4896879259402221,2.0274440709617183,71.57996635413913
26,2019-09-17 11:18:26,7.854166666666667,7.7027027027027035,45.726102941176485,65.625,3.928571428571429,6.319444444444445,6.9861660079051395,34.07030017206297,252.6398760259422,0.6756879259402221,2.825444070961719,90.59259968747246
27,2019-09-17 11:18:31,8.025936599423632,6.917098445595855,71.36118598382748,68.05555555555556,2.717391304347826,3.90625,7.484076433121019,35.08372280420321,286.1978944055996,0.6756879259402221,2.825444070961719,95.1208511405152
28,2019-09-17 11:18:36,8.230421686746988,5.334928229665072,64.89501312335959,53.84615384615385,2.7777777777777772,3.141025641025641,8.33609271523179,43.88093122070354,327.38550252269874,0.8583158367851987,3.657113798173961,116.39448720172612
29,2019-09-17 11:18:41,8.197211155378488,5.780487804878049,57.150715071507165,41.82692307692308,2.6842105263157894,3.516949152542373,6.201754385964912,45.90872570189549,363.26741221401966,0.8583158367851987,3.657113798173961,124.07312423319534
30,2019-09-17 11:18:46,7.6120448179271705,6.053191489361701,69.10569105691059,34.69387755102041,2.560975609756097,2.987012987012988,6.0973597359735985,52.38720808875144,400.6942435144262,1.050276761266969,4.5125760123977825,141.55984355599745
