,timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory
0,2019-09-17 10:46:22,0.008658746609987087,0.00046112713353304273,4.028273499340023,0.17303916221228327,1.1079778917130285,0.08056777122907999
1,2019-09-17 10:46:27,0.008583583489901358,0.0007566466700363022,4.164636582418605,0.17932144220804003,1.120965835742468,0.08038126754965857
2,2019-09-17 10:46:32,0.008583583489901356,0.0007566466700363022,3.018881722578331,0.17573046782668764,1.1341115293005328,0.08040152839505532
3,2019-09-17 10:46:37,0.007037398163076412,0.0007760756684643349,2.158236647024538,0.17774666327235694,1.1300869185729352,0.08052543125728939
4,2019-09-17 10:46:42,0.00836645621279047,0.0007629108674997999,2.116405078751595,0.1821718815337343,1.1425922222424234,0.08061504653500584
5,2019-09-17 10:46:47,0.00836645621279047,0.0007629108674997999,2.116405078751595,0.17881167957528862,1.1479764372204648,0.08070414230386591
6,2019-09-17 10:46:52,0.006982179552071995,0.0007634184411353053,1.494185504811324,0.18062651128120336,1.1340654146137485,0.08075791147049582
7,2019-09-17 10:46:57,0.008267556250792712,0.0007578142431115366,1.5258615319571778,0.17723049509991068,1.139184348806342,0.08069531065330837
8,2019-09-17 10:47:02,0.008267556250792712,0.0007578142431115366,1.2014544260989812,0.17889933276366723,1.120338890605967,0.08092727135765843
9,2019-09-17 10:47:07,0.008187620424002052,0.0007408742631986819,1.006515232626114,0.17606466159944742,1.1265047096046843,0.080694791144452
10,2019-09-17 10:47:12,0.008187620424002052,0.0007408742631986819,1.006515232626114,0.17687006800247268,1.1264045965307827,0.08041295758989453
11,2019-09-17 10:47:17,0.008224887389302818,0.0007101933319628074,0.8199511152227414,0.1787207737900438,1.1299770917421186,0.08080726481184686
12,2019-09-17 10:47:22,0.008278093806706115,0.0007101933319628074,0.7920247894824963,0.17503590713233816,1.1203207097794665,0.08050646918403337
13,2019-09-17 10:47:27,0.008349989697158916,0.0007013262593134318,4.907399549266124,0.17663957526500462,1.1230204185530648,0.08044932320983744
14,2019-09-17 10:47:32,0.008349989697158914,0.0007013262593134318,6.483454701890445,0.1739545454545454,1.119709090909091,0.08048516932092398
15,2019-09-17 10:47:37,0.006685925488614753,0.0007318280805145129,132.46242976285845,0.17751936574899094,1.147288795141288,0.08054023725969472
16,2019-09-17 10:47:42,0.008037739271812403,0.0007241971828559311,158.37962673664993,0.17501363388474805,1.1187784039265585,0.08069375212673935
17,2019-09-17 10:47:47,0.008037739271812403,0.0007241971828559311,158.37291734803787,0.17300943687837475,1.100150917322763,0.08065868527893727
18,2019-09-17 10:47:52,0.008041621243561715,0.00075944175910291,124.72392121788612,0.1774058653479031,1.113507027144961,0.0806197221147128
19,2019-09-17 10:47:57,0.0065430728351692745,0.0008151051114997217,158.3088698575698,0.17262694762103908,1.1162300238168827,0.08070751911143204
20,2019-09-17 10:48:02,0.007779094479263897,0.0008151051114997217,148.93564609306412,0.18036691576210467,1.1407843778977802,0.08050750820174601
21,2019-09-17 10:48:07,0.007779094479263897,0.0007840656795191033,149.44301881782346,0.18072398683660318,1.1416883329394012,0.08079375758158236
22,2019-09-17 10:48:12,0.007949027680832133,0.0007840656795191033,115.09835177013463,0.17865260478225278,1.1538139830893717,0.08073349455424839
23,2019-09-17 10:48:17,0.0078096264453254,0.0005151003668328017,132.88960304427636,0.1765909090909091,1.148109090909091,0.0806659584029259
24,2019-09-17 10:48:22,0.0078096264453254,0.0007471790549898059,133.01983900756312,0.176314976091344,1.1406156251704516,0.08054491283940168
25,2019-09-17 10:48:27,0.006757674690639668,0.0007548043362406325,1.0959247006305017,0.1787272727272731,1.1633636363636362,0.08070336304058146
26,2019-09-17 10:48:32,0.008123147764293468,0.0007548043362406325,1.2086409237931348,0.1791753027162648,1.1268499327297188,0.08063868418796871
27,2019-09-17 10:48:37,0.00814287571038453,0.0005413226462844656,1.278115211682916,0.18244889794136882,1.1539244926165708,0.0807332347998202
28,2019-09-17 10:48:42,0.00814287571038453,0.000482677127559132,3.640575145912494,0.18127602320042224,1.1526755031909672,0.08087454120874127
29,2019-09-17 10:48:47,0.008213595354825066,0.000730379834946258,3.2955184290579917,0.1803636363636363,1.1607636363636364,0.08077063943747576
30,2019-09-17 10:48:52,0.008401123408087139,0.0007410282163776339,3.342267679847082,0.18338364185183834,1.1686547623377093,0.08061244899072417
