,timestamp,front-end_carts,orders_carts,front-end_catalogue,unknown_front-end,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,carts-5fd657685b_carts-db-cfd5cfc74,catalogue_catalogue-db,catalogue-6786c4d99b_catalogue-db-7c6c54f454,orders_orders-db,orders-d99bfcf55_orders-db-57754d868b,queue-master_rabbitmq,rabbitmq_rabbitmq,shipping_rabbitmq,queue-master-56db5dfc67_rabbitmq-7d49f9f995,shipping-7d94dd67dd_rabbitmq-7d49f9f995,user_user-db,user_user-db-77bcd55dc4,user-5f4b89b8cb_user-db-77bcd55dc4
0,2020-05-11 09:36:42,299.58333333333326,159.99999999999986,21.15109890109889,284.0136054421769,724.9999999999997,4.8,35.15625000000003,49.779411764705905,33.18181818181816,0.041,0.0,437.2382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.5444,0.0,0.0
1,2020-05-11 09:36:47,238.42281879194633,203.33333333333317,23.456730769230777,287.40157480315014,934.2105263157895,4.945876288659793,30.50000000000006,68.8235294117647,41.64062499999997,207.66029999999998,0.0,482.4433,0.0,1.1365,0.0,4.9742,0.0,0.0,0.0,0.0,163.4359,0.0,0.0
2,2020-05-11 09:36:52,194.99999999999997,96.56250000000003,21.008741258741257,238.19875776397495,851.4705882352938,35.20833333333331,40.875000000000036,35.99431818181816,24.64095744680851,138.45386666666664,0.0,484.7651333333333,0.0,0.7576666666666667,0.0,3.316133333333333,0.0,0.0,0.0,0.0,212.96986666666666,0.0,0.0
3,2020-05-11 09:36:57,99.18367346938771,31.45833333333331,59.77272727272742,234.71337579617833,454.1666666666666,4.805232558139534,28.749999999999986,38.984375000000014,24.38775510204082,211.35859999999997,0.0,490.72175,0.0,1.1665,0.0,4.6151,0.0,0.0,0.0,0.0,159.7274,0.0,0.0
4,2020-05-11 09:37:02,169.29347826086953,74.5833333333332,18.617346938775515,207.84543325526934,274.9999999999995,4.749999999999999,38.125000000000014,29.52586206896551,23.670886075949362,169.09508,0.0,482.061,0.0,0.9332,0.0,3.69208,0.0,0.0,0.0,0.0,190.13060000000002,0.0,0.0
5,2020-05-11 09:37:07,137.23214285714303,163.3333333333333,17.828125,215.87301587301576,361.1111111111113,4.919642857142857,32.499999999999986,27.32954545454545,23.29347826086957,210.83597928576185,0.0,496.59080934772464,0.0,1.1762608434939037,0.0,4.778112505829836,0.0,0.0,0.0,0.0,158.44216666666668,0.0,0.0
6,2020-05-11 09:37:12,92.21938775510206,85.41666666666659,24.945652173913043,205.92592592592604,216.05263157894723,4.846938775510205,4.91764705882353,22.34883720930232,22.49090909090909,180.72241316016198,0.0,497.4709938466691,0.0,1.0082235801376318,0.0,4.095525004997002,0.0,0.0,0.0,0.0,186.7470329274567,0.0,0.0
7,2020-05-11 09:37:17,81.25000000000004,44.99999999999993,21.835106382978736,212.1301775147928,245.9375,4.954301075268817,4.8984375,24.202127659574476,23.02439024390243,208.04160461652145,0.0,496.7051360125561,0.0,1.1707629191631193,0.0,4.906669762295792,0.0,0.0,0.0,0.0,163.4036538115246,0.0,0.0
8,2020-05-11 09:37:22,222.00000000000009,122.49999999999977,21.433070866141723,238.59857482185288,233.71951219512195,33.74999999999998,32.75,39.14772727272724,24.348360655737707,184.93042814874826,0.0,499.28789645471625,0.0,1.0406781503672171,0.0,4.361484233151815,0.0,0.0,0.0,0.0,183.3732758436708,0.0,0.0
9,2020-05-11 09:37:27,71.54411764705884,25.0,18.43750000000001,225.61576354679798,343.7500000000001,40.937500000000014,4.90159574468085,23.938775510204074,24.704545454545457,207.84360533387343,0.0,495.35404680924466,0.0,1.1567103353304955,0.0,4.957415809836633,0.0,0.00016,0.0,0.0,165.03594825930372,0.0,0.0
