,timestamp,carts,catalogue,front-end,orders,payment,shipping,user,carts-db,carts-db-cfd5cfc74,catalogue-db,catalogue-db-7c6c54f454,orders-db,orders-db-57754d868b,rabbitmq,rabbitmq-7d49f9f995,user-db,user-db-77bcd55dc4
0,2020-05-11 09:36:42,264.5833333333331,21.15109890109889,284.0136054421769,724.9999999999997,4.8,35.15625000000003,47.46835443037971,0.041,0.0,437.2382,0.0,0.0,0.0,0.0,0.0,321.5444,0.0
1,2020-05-11 09:36:47,236.4240506329114,23.456730769230777,287.40157480315014,934.2105263157895,4.945876288659793,30.50000000000006,52.763157894736764,207.66029999999998,0.0,482.4433,0.0,1.1365,0.0,4.9742,0.0,163.4359,0.0
2,2020-05-11 09:36:52,188.09701492537323,21.008741258741257,238.19875776397495,851.4705882352938,35.20833333333331,40.875000000000036,32.63392857142855,138.45386666666664,0.0,484.7651333333333,0.0,0.7576666666666667,0.0,3.316133333333333,0.0,212.96986666666666,0.0
3,2020-05-11 09:36:57,94.64285714285708,59.77272727272742,234.71337579617833,454.1666666666666,4.805232558139534,28.749999999999986,33.08139534883722,211.35859999999997,0.0,490.72175,0.0,1.1665,0.0,4.6151,0.0,159.7274,0.0
4,2020-05-11 09:37:02,156.87499999999997,18.617346938775515,207.84543325526934,274.9999999999995,4.749999999999999,38.125000000000014,24.87379807692308,169.09508,0.0,482.061,0.0,0.9332,0.0,3.69208,0.0,190.13060000000002,0.0
5,2020-05-11 09:37:07,143.5810810810809,17.828125,215.87301587301576,361.1111111111113,4.919642857142857,32.499999999999986,24.5421052631579,210.83597928576185,0.0,496.59080934772464,0.0,1.1762608434939037,0.0,4.778112505829836,0.0,158.44216666666668,0.0
6,2020-05-11 09:37:12,91.47727272727272,24.945652173913043,205.92592592592604,216.05263157894723,4.846938775510205,4.91764705882353,22.391304347826082,180.72241316016198,0.0,497.4709938466691,0.0,1.0082235801376318,0.0,4.095525004997002,0.0,186.7470329274567,0.0
7,2020-05-11 09:37:17,78.33333333333333,21.835106382978736,212.1301775147928,245.9375,4.954301075268817,4.8984375,23.844444444444445,208.04160461652145,0.0,496.7051360125561,0.0,1.1707629191631193,0.0,4.906669762295792,0.0,163.4036538115246,0.0
8,2020-05-11 09:37:22,215.78124999999997,21.433070866141723,238.59857482185288,233.71951219512195,33.74999999999998,32.75,34.93303571428573,184.93042814874826,0.0,499.28789645471625,0.0,1.0406781503672171,0.0,4.361484233151815,0.0,183.3732758436708,0.0
9,2020-05-11 09:37:27,66.6428571428572,18.43750000000001,225.61576354679798,343.7500000000001,40.937500000000014,4.90159574468085,24.176056338028168,207.84360533387343,0.0,495.35404680924466,0.0,1.1567103353304955,0.0,4.957575809836634,0.0,165.03594825930372,0.0
