,timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory
0,2019-09-17 14:53:08,0.00830342808681823,0.0008654597829223286,0.16975016851551594,0.2529545454545459,1.8626545454545453,0.09086599528805472
1,2019-09-17 14:53:13,0.00830342808681823,0.0008654597829223286,0.20083447987303799,0.25669805147593455,1.857605060346081,0.09084053935409464
2,2019-09-17 14:53:18,0.008275283307291319,0.0005974689924758935,0.43216413592831016,0.2612727272727276,1.853690909090909,0.09091560838383395
3,2019-09-17 14:53:23,0.008032782250192695,0.0008813699881183732,0.479703684577809,0.2615718856810432,1.8636462802705258,0.0909239205255351
4,2019-09-17 14:53:28,0.008032782250192695,0.0008813699881183732,0.7545968718657706,0.25613747954173627,1.8634842698672485,0.0910358746840737
5,2019-09-17 14:53:33,0.008065694102520464,0.0008854592070512338,0.6712978417097727,0.2582524448322239,1.856836441633039,0.09069014154018795
6,2019-09-17 14:53:38,0.008198828135643526,0.0008854592070512338,0.8695524773904875,0.2588417128829875,1.8161287389762704,0.09093508996594624
7,2019-09-17 14:53:43,0.008373700782593179,0.0008854592070512338,0.7134003160578304,0.2625000000000005,1.8791999999999998,0.09094599965192907
8,2019-09-17 14:53:48,0.008373700782593179,0.0008283305166930142,0.5759979210262541,0.2582945285215367,1.8605573341094293,0.09086209897163222
9,2019-09-17 14:53:53,0.008373700782593179,0.0008283305166930142,0.6093251784502853,0.25686363636363163,1.8471454545454544,0.09100236636284054
10,2019-09-17 14:53:58,0.00690223393983454,0.0008283305166930142,0.25815668396394886,0.2592148091575283,1.8837670248940779,0.09105223921304795
11,2019-09-17 14:54:03,0.008384949157694799,0.0005740874468768216,0.25815668396394886,0.26686414189139873,1.86183397543069,0.09136394452684438
12,2019-09-17 14:54:08,0.008384949157694799,0.0008091944923680487,0.0,0.26226288125420566,1.8374770383573107,0.0912574452112972
13,2019-09-17 14:54:13,0.006741941661769942,0.0008091944923680487,0.0,0.266109242933743,1.8440970644369716,0.09091586813826213
14,2019-09-17 14:54:18,0.008296814090889065,0.0008091944923680487,0.0,0.26042329581613344,1.8433914577158754,0.0909028804168539
15,2019-09-17 14:54:23,0.008296814090889065,0.0007878317275802441,0.0,0.2623588662024326,1.8397665496990963,0.09074391070681775
16,2019-09-17 14:54:28,0.008296814090889065,0.0007632510235100173,0.09209047169387112,0.25833848616011423,1.8394136689339105,0.091103151080968
17,2019-09-17 14:54:33,0.008102806565437494,0.0007721207103291169,0.09209047169387112,0.2585188013673733,1.8312059058840646,0.09104184903592139
18,2019-09-17 14:54:38,0.008234974204211994,0.0007721207103291169,0.18246999508310324,0.2637583404541567,1.8081559187680674,0.09113016554149711
19,2019-09-17 14:54:43,0.008244057537072882,0.0007837804846813082,0.16337118352181462,0.26507645037543276,1.8523535079904732,0.0908278113871146
20,2019-09-17 14:54:48,0.008244057537072882,0.0007608986418071038,0.18020999469216872,0.26163160669806207,1.8318757840766529,0.09122601492548943
21,2019-09-17 14:54:53,0.008387953336950473,0.0007608986418071035,0.19373625962638336,0.26431818181818456,1.8046727272727272,0.09095924712776537
22,2019-09-17 14:54:58,0.008589182725087697,0.0007962751542271681,0.17161587152158353,0.2606374270069681,1.809535937130487,0.09126679637071111
23,2019-09-17 14:55:03,0.008589182725087697,0.0007962751542271681,0.20924654853788344,0.26652607083121016,1.8405570503963347,0.09103093934993856
24,2019-09-17 14:55:08,0.008706541440542647,0.0005922196450357071,0.15826243855105251,0.2574746299057944,1.8290473938820788,0.09095638982905563
25,2019-09-17 14:55:13,0.008706541440542647,0.0008438615850029755,0.08874444805546529,0.26542076462995684,1.8637809733306667,0.09087482693861226
26,2019-09-17 14:55:18,0.008852992738824592,0.0008329531012228129,0.08874444805546529,0.2637727272727253,1.8657090909090908,0.09086547577919835
27,2019-09-17 14:55:23,0.008692205135526734,0.0008329531012228129,0.0,0.2699090909090906,1.8621636363636362,0.0911553617210289
28,2019-09-17 14:55:28,0.008692205135526734,0.0008409247871575116,0.0,0.2671412207494694,1.850724558628339,0.09113691915662936
29,2019-09-17 14:55:33,0.00867645014500378,0.0008409247871575116,0.0,0.2616004218335231,1.839212334994,0.0910223674538092
30,2019-09-17 14:55:38,0.00865626602278354,0.0008186209779672322,0.0,0.2632631540671257,1.8394422021017418,0.09117146649557506
