,timestamp,carts,catalogue,front-end,orders,payment,shipping,user,carts-db,catalogue-db,orders-db,rabbitmq,user-db
0,2019-09-17 14:12:57,7.486376021798365,6.902777777777779,39.24914675767919,48.161764705882355,2.86231884057971,2.589285714285714,6.619127516778525,119.999,523.4854,0.041,0.0,220.8596
1,2019-09-17 14:13:02,7.4498567335243555,5.7857142857142865,51.05328376703841,51.16279069767442,3.0487804878048785,2.8409090909090904,6.4786967418546375,60.019999999999996,513.6305,1.2085,5.0548,113.8799
2,2019-09-17 14:13:07,7.654320987654322,5.616740088105727,43.60655737704917,43.6046511627907,3.048780487804878,2.6881720430107534,5.403543307086614,83.50153805144609,490.76779434892705,0.8193278688524589,3.369866666666667,141.89794212981474
3,2019-09-17 14:13:12,7.141975308641975,5.610047846889953,45.713073005093385,40.78947368421053,3.012048192771084,2.631578947368421,5.249999999999999,62.63640558899465,490.52173493953086,1.190611124683953,5.148024124824966,109.02062603124783
4,2019-09-17 14:13:17,7.21729490022173,5.353107344632769,37.55725190839694,37.142857142857146,2.906976744186046,2.9411764705882346,5.466549295774647,61.32924849600069,493.7450134767297,0.960690540075228,4.118419299859973,132.42162184920312
5,2019-09-17 14:13:22,7.373239436619718,5.904017857142858,45.76048951048952,49.305555555555564,3.7313432835820897,2.631578947368421,5.524316109422493,63.534040413333905,494.85911123060805,1.19057545006269,5.143282749883311,110.94261820766927
6,2019-09-17 14:13:27,7.569974554707379,5.856807511737089,43.266369047619044,36.666666666666664,3.045454545454546,2.534722222222222,5.008928571428572,73.69214892571476,499.0738667690926,1.02635038576802,4.408528071328552,125.42958703514509
7,2019-09-17 14:13:32,7.519736842105263,8.490853658536585,45.064724919093855,45.91346153846154,3.4939759036144573,2.8350515463917527,6.555555555555555,64.48575531000043,496.71138342295603,1.1695565875470175,5.0943620624124835,111.34603865575195
8,2019-09-17 14:13:37,7.513477088948787,8.05194805194805,40.02525252525254,40.48913043478261,2.922535211267606,2.842465753424658,6.543408360128617,70.45921596883419,490.58802521331484,1.0441595896592797,4.52876609999329,122.56826342459837
9,2019-09-17 14:13:42,7.519531249999999,8.353658536585366,38.278210116731515,42.0,3.0232558139534884,2.6010101010101003,6.1764705882352935,63.417396012607036,492.427001803628,1.1774387087245644,5.071127585232057,110.33194528541985
10,2019-09-17 14:13:47,7.440476190476191,7.3292682926829285,41.59356725146199,45.73170731707317,3.582089552238806,2.6075268817204296,7.097039473684211,67.56254182964277,489.19785618511634,1.074126098840513,4.6101159865745975,120.31882298674532
11,2019-09-17 14:13:52,7.356801909307876,12.57575757575758,45.590909090909086,42.819148936170215,3.23943661971831,2.7352941176470593,6.0638297872340425,63.79384667717253,493.1502015030233,1.1746155906038036,5.112606321026714,110.81942107118321
12,2019-09-17 14:13:57,7.500000000000001,7.2896039603960405,41.364353312302846,47.85714285714286,3.139534883720931,2.8846153846153846,6.9984567901234565,58.93129667717253,487.4377348363567,1.1746155906038036,5.112606321026714,110.44970440451654
13,2019-09-17 14:14:02,7.434383202099737,8.24712643678161,52.36127508854783,40.05102040816327,3.1,2.5617283950617287,6.505281690140844,64.72539433810816,485.3220885748613,1.1745364222711367,5.121132590518918,111.10504559470712
14,2019-09-17 14:14:07,7.606888361045131,7.175675675675676,42.28769497400347,45.58823529411765,3.5000000000000004,2.857142857142857,6.276758409785933,58.76355724421422,494.8896517590047,1.1745391556049074,5.121132590518918,111.63385271931627
15,2019-09-17 14:14:12,7.5479452054794525,7.569832402234638,44.60227272727273,41.36904761904763,3.08641975308642,2.873563218390805,5.965703971119133,63.29894104028571,488.55987782407647,1.1714251781512799,5.067429946751459,111.4576037850032
16,2019-09-17 14:14:17,7.406876790830945,6.478873239436619,40.39568345323742,38.84615384615385,3.125,2.5,6.24198717948718,64.44461765460018,490.51440360318185,1.1714258618948048,5.067429946751459,109.33320445202203
17,2019-09-17 14:14:22,7.613350125944584,11.076732673267324,49.59432048681543,41.48936170212767,3.4836065573770494,2.7380952380952377,5.9200743494423795,65.34886765460017,489.7943702698485,1.1684258618948047,5.085163280084792,109.11377111868869
18,2019-09-17 14:14:27,7.600864553314121,7.07182320441989,43.9807976366322,42.96875,3.202247191011236,2.654639175257732,5.913793103448278,56.462650884620835,490.0914714762739,1.1684251786981108,5.085163280084792,110.46787777402427
19,2019-09-17 14:14:32,7.631233595800524,4.8502304147465445,42.7536231884058,39.285714285714285,3.2692307692307687,2.5588235294117645,4.762731481481482,64.05774481371586,485.4617675578413,1.1703520079664032,5.093696693386138,109.69789372764284
20,2019-09-17 14:14:37,7.339667458432304,4.876373626373627,35.59738134206219,40.20270270270271,2.620192307692308,2.7970297029702973,4.635761589403973,59.51070383089613,492.4097864658142,1.1703554253173603,5.093697026786232,110.33713944687231
21,2019-09-17 14:14:42,7.2377232142857135,5.093896713615023,36.85039370078741,35.526315789473685,2.6582278481012653,2.7960526315789473,4.657387580299785,64.29032918833764,493.8999228823084,1.1722362016230834,5.110929294618379,111.0612843637873
22,2019-09-17 14:14:47,7.285911602209945,6.626984126984127,39.74056603773585,31.402439024390244,2.6179245283018866,2.5806451612903225,5.603146853146854,60.708929808461654,499.2036654041461,1.1722368850931106,5.110929294618379,110.03128148987918
23,2019-09-17 14:14:52,7.807807807807809,4.880095923261391,36.45339652448658,42.5,2.5961538461538467,2.84375,5.7949790794979075,64.51449622527824,493.46164598246577,1.1801181563303682,5.105966938698597,110.50016719179136
24,2019-09-17 14:14:57,7.5423728813559325,5.01131221719457,40.15625000000001,40.17857142857143,2.8191489361702127,2.722772277227723,4.75108225108225,64.36934311069906,499.42286166207094,1.1801195235439204,5.105966938698597,111.17236683831663
25,2019-09-17 14:15:02,7.526385224274407,5.315217391304347,48.04447852760735,45.652173913043484,2.9642857142857144,2.6111111111111107,5.694842406876791,63.46178412536165,502.843234051674,1.1811588998349956,5.083974869033095,109.94200898145938
26,2019-09-17 14:15:07,8.023097826086955,5.024875621890548,44.1712204007286,61.36363636363636,3.8235294117647056,2.605263157894737,5.052447552447552,64.23189216857894,496.66126126255836,1.1811588998349956,5.083974869033095,110.9407084612513
27,2019-09-17 14:15:12,7.9672131147541,6.015624999999999,41.91640378548896,69.375,4.166666666666667,2.7816901408450705,6.548672566371682,65.1145743557041,506.7716221382081,1.1742344696070868,5.133069471192231,110.31796758426877
28,2019-09-17 14:15:17,7.505980861244019,5.055066079295154,37.75399129172715,48.52941176470589,3.360655737704918,2.577319587628866,6.492647058823528,65.18447835168185,495.8224172913683,1.1742310536227971,5.133069471192231,111.819538907048
29,2019-09-17 14:15:22,7.727272727272727,5.486111111111112,43.2427258805513,47.22222222222223,2.7688172043010755,2.5581395348837206,6.127760252365931,62.40639862050981,500.2039356623909,1.1703439213434295,5.062617886908327,112.40088343376404
30,2019-09-17 14:15:27,7.887096774193549,4.825174825174825,38.13993174061434,43.518518518518526,2.8246753246753245,2.682291666666667,5.614186851211073,67.05563205715582,502.5002844559655,1.1703446045401236,5.062617886908327,110.58936011176178
