,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,carts-5fd657685b_carts-db-cfd5cfc74,catalogue_catalogue-db,catalogue-6786c4d99b_catalogue-db-7c6c54f454,orders_orders-db,orders-d99bfcf55_orders-db-57754d868b,queue-master_rabbitmq,shipping_rabbitmq,queue-master-56db5dfc67_rabbitmq-7d49f9f995,shipping-7d94dd67dd_rabbitmq-7d49f9f995,user_user-db,user-5f4b89b8cb_user-db-77bcd55dc4
0,2020-05-11 09:48:50,562.1761658031088,229.54545454545456,7.386934673366834,7227.272727272727,4.471153846153846,1757.5757575757575,6.890243902439024,5.740740740740741,110.6922,0.0,506.6468,0.0,0.041,0.0,0.0,0.0,0.0,0.0,41.956,0.0
1,2020-05-11 09:48:55,158.3860759493671,,4.160079051383399,7364.864864864865,,,8.246753246753245,,55.3666,0.0,522.732,0.0,0.0205,0.0,2.6866,0.0,0.0,0.0,76.8262,0.0
2,2020-05-11 09:49:00,142.1875,14.583333333333334,6.997549019607844,1992.9577464788733,2.6881720430107525,15.0,23.514150943396235,9.285714285714286,79.57780000000001,0.0,537.6829333333334,0.0,11.46733333333333,0.0,1.7910666666666666,0.20459999999999998,0.0,0.0,51.50273333333333,0.0
3,2020-05-11 09:49:05,51.10619469026548,15.904255319148936,6.370967741935483,833.3333333333333,2.8481012658227844,8.125,12.182835820895521,6.235955056179776,59.693597950409924,0.0,501.9251674065187,0.0,8.600499999999998,0.0,2.6730340531893617,0.15344999999999998,0.0,0.0,68.70623416316735,0.0
4,2020-05-11 09:49:10,69.16058394160585,17.826086956521742,5.2215189873417724,289.06249999999994,3.0113636363636367,8.3,8.234265734265737,4.886363636363636,75.11439026270841,0.0,517.1505760136326,0.0,7.2102659731946375,0.0,2.138427242551489,0.12275999999999998,0.0,0.0,73.3788300990876,0.0
5,2020-05-11 09:49:15,58.531746031746046,15.921052631578947,9.970238095238095,250.0,2.7472527472527473,4.716981132075471,9.144295302013425,6.188118811881188,62.60215855225701,0.0,513.2582466780271,0.0,6.008554977662198,0.0,3.2361560354595746,0.10229999999999999,0.0,0.0,83.16129174923967,0.0
6,2020-05-11 09:49:20,57.4468085106383,15.172413793103447,8.169398907103824,219.3181818181818,2.65625,5.161290322580644,8.575581395348838,6.062992125984252,73.72452515409756,0.0,506.01262239173695,0.0,5.478136070342477,0.0,2.7738480303939212,0.08768571428571427,0.0,0.0,80.86141617111664,0.0
7,2020-05-11 09:49:25,31.481481481481477,12.142857142857142,6.9707207207207205,75.00000000000001,2.606382978723404,3.492647058823529,8.297546012269938,5.386597938144329,64.5140865606557,0.0,501.76329549313,0.0,4.793369061549667,0.0,3.6645119845778744,0.07672499999999999,0.0,0.0,86.24688640863063,0.0
8,2020-05-11 09:49:30,9.453883495145632,3.485915492957746,4.768957345971564,43.25,2.5,2.7419354838709675,7.380382775119617,4.585889570552148,73.76869484416312,0.0,509.4368587797838,0.0,4.522713776299578,0.0,3.2573439862914437,0.06819999999999998,0.0,0.0,85.30531620221726,0.0
9,2020-05-11 09:49:35,20.488281249999996,4.711538461538462,6.973140495867769,60.15624999999999,2.552631578947368,2.916666666666667,7.675879396984925,4.87012987012987,66.39592535974681,0.0,505.6431929018055,0.0,4.07044239866962,0.0,3.9690095876623,0.06137999999999999,0.0,0.0,92.66416458199554,0.0
