,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,carts-5fd657685b_carts-db-cfd5cfc74,catalogue_catalogue-db,catalogue-6786c4d99b_catalogue-db-7c6c54f454,orders_orders-db,orders-d99bfcf55_orders-db-57754d868b,queue-master_rabbitmq,shipping_rabbitmq,queue-master-56db5dfc67_rabbitmq-7d49f9f995,shipping-7d94dd67dd_rabbitmq-7d49f9f995,user_user-db,user-5f4b89b8cb_user-db-77bcd55dc4
0,2020-05-11 09:49:20,222.27272727272717,99.37499999999991,46.38392857142858,494.2857142857142,9.499999999999929,71.66666666666657,30.65217391304339,21.309999999999995,140.45872476514091,0.0,462.53887667399556,0.0,2.2956226264241453,0.0,0.0,0.0,0.0,0.0,67.06216270237857,0.0
1,2020-05-11 09:49:25,97.26495726495726,87.91666666666664,49.31451612903219,238.46153846153848,4.952127659574468,31.25,30.664062499999986,21.697115384615376,70.24987058585177,0.0,467.2784419384384,0.0,1.1478113132120726,0.0,4.949579831932773,0.0,0.0,0.0,95.50367038680352,0.0
2,2020-05-11 09:49:30,95.06756756756756,58.74999999999996,23.948863636363644,97.04545454545453,4.75,12.249999999999963,24.748046875000007,19.336206896551722,96.10176742797535,0.0,501.79408298329713,0.0,1.551031373574335,0.0,3.2997198879551823,0.0,0.0,0.0,89.5933651081724,0.0
3,2020-05-11 09:49:35,194.00862068965506,59.16666666666675,30.649038461538446,218.3695652173912,4.85,9.55,36.931818181818194,22.666666666666668,72.08657557098151,0.0,494.22061223747284,0.0,1.1632735301807513,0.0,5.068289915966387,0.0,0.0,0.0,106.9184738311293,0.0
4,2020-05-11 09:49:40,80.96774193548387,31.749999999999957,29.249999999999986,238.7499999999999,4.8617647058823525,29.374999999999734,41.04591836734693,21.608695652173907,86.99141159632939,0.0,495.4322274948963,0.0,1.3754408953161323,0.0,4.05463193277311,0.0,0.0,0.0,98.59739401892185,0.0
5,2020-05-11 09:49:45,91.76923076923076,80.71428571428567,23.247560975609762,218.2142857142857,4.895408163265306,63.33333333333338,23.833333333333336,19.69230769230768,72.4996790647016,0.0,498.63983477049015,0.0,1.146200746096777,0.0,5.135162464985995,0.0,0.0,0.0,102.24045873458907,0.0
6,2020-05-11 09:49:50,134.91379310344814,70.71428571428568,88.9705882352941,246.14285714285714,39.02777777777777,62.499999999999886,24.312500000000007,19.854166666666657,82.89498205545851,0.0,503.55957266042014,0.0,1.305457782368666,0.0,4.401567827130853,0.0,0.0,0.0,104.8907360582192,0.0
7,2020-05-11 09:49:55,94.9019607843137,63.12499999999987,30.54687499999995,243.93617021276597,14.749999999999932,59.16666666666675,26.72413793103445,21.531249999999996,72.5382342985262,0.0,500.58675107786763,0.0,1.1422755595725826,0.0,5.088271848739496,0.0,0.0,0.0,101.8036440509418,0.0
8,2020-05-11 09:50:00,221.79999999999995,180.45454545454547,47.33333333333339,225.5,7.899999999999992,4.943877551020408,22.8625,22.549999999999994,81.04680826535663,0.0,496.71308984699346,0.0,1.286578275175629,0.0,4.5229083099906635,0.00017777777777777779,0.0,0.0,105.7350391563927,0.0
9,2020-05-11 09:50:05,57.03703703703697,24.875,49.57236842105265,207.8124999999999,41.45833333333333,32.91666666666655,36.189024390243866,21.024999999999995,72.94622743882097,0.0,499.7215808622941,0.0,1.157920447658066,0.0,5.102697478991597,0.00016,0.0,0.0,105.69225524075344,0.0
10,2020-05-11 09:50:10,55.09615384615374,20.999999999999996,31.07758620689647,183.1818181818181,42.49999999999997,34.99999999999987,30.652173913043416,24.555555555555554,79.51385439442087,0.0,498.1893874219758,0.0,1.2624801132611767,0.0,4.638815889992361,0.00014545454545454546,0.0,0.0,106.40761163066567,0.0
11,2020-05-11 09:50:15,24.088842975206607,18.035714285714306,20.436974789915954,229.26470588235293,38.749999999999964,35.535714285714256,24.546370967741932,22.680555555555557,72.89111789543269,0.0,503.0341993745062,0.0,1.1572734371560787,0.0,5.094918300653595,0.00013333333333333334,0.0,0.0,105.80146512322824,0.0
12,2020-05-11 09:50:20,24.441576086956516,9.027777777777773,24.99665178571429,222.81249999999994,43.12500000000001,72.50000000000001,27.34374999999993,54.06249999999989,73.82291349380519,0.0,501.06206176458403,0.0,1.1623489428091622,0.0,5.094918300653595,0.00013333333333333334,0.0,0.0,108.6619950893251,0.0
13,2020-05-11 09:50:25,24.601724137931033,8.636363636363626,97.90697674418593,101.49999999999974,49.99999999999989,4.999999999999999,39.88372093023258,21.415000000000003,73.82291281006167,0.0,503.88709313740515,0.0,1.1623489428091622,0.0,5.1169243825422415,0.00013333333333333334,0.0,0.0,108.15062706275194,0.0
14,2020-05-11 09:50:30,22.6829268292683,8.687500000000004,105.30487804878088,203.59375,42.37499999999998,9.874999999999982,28.62903225806452,20.783783783783772,73.937613017983,0.0,502.3916813742553,0.0,1.1682691763793047,0.0,5.1169243825422415,0.00013333333333333334,0.0,0.0,111.03774054823647,0.0
