,timestamp,front-end_carts,orders_carts,front-end_catalogue,unknown_front-end,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,carts-5fd657685b_carts-db-cfd5cfc74,catalogue_catalogue-db,catalogue-6786c4d99b_catalogue-db-7c6c54f454,orders_orders-db,orders-d99bfcf55_orders-db-57754d868b,queue-master_rabbitmq,rabbitmq_rabbitmq,shipping_rabbitmq,queue-master-56db5dfc67_rabbitmq-7d49f9f995,shipping-7d94dd67dd_rabbitmq-7d49f9f995,user_user-db,user-5f4b89b8cb_user-db-77bcd55dc4
0,2020-05-11 09:48:50,994.3589743589746,1037.499999999999,22.587349397590373,639.7058823529413,,61.53846153846156,2363.6363636363635,22.900000000000002,7.571428571428573,110.9328,0.0,570.1012,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,41.956,0.0
1,2020-05-11 09:48:55,412.72321428571433,,8.777777777777777,176.45631067961156,9456.521739130434,,,21.500000000000004,37.50000000000001,55.4869,0.0,506.96489999999994,0.0,0.0205,0.0,2.6866,0.002,0.0,0.0,0.0,76.8262,0.0
2,2020-05-11 09:49:00,247.8111587982833,46.428571428571445,19.6304347826087,323.8636363636364,3958.3333333333335,4.6875,88.0952380952381,124.11764705882337,23.96875,79.64693333333334,0.0,515.5934,0.0,11.46733333333333,0.0,1.7910666666666666,0.0013333333333333333,0.20459999999999998,0.0,0.0,51.50273333333333,0.0
3,2020-05-11 09:49:05,191.33928571428578,33.12499999999995,13.913793103448285,217.4285714285716,1705.0000000000005,26.250000000000007,9.958333333333336,25.58823529411766,19.241071428571434,59.74544795040992,0.0,521.0267836532694,0.0,8.600499999999998,0.0,2.6730340531893617,0.001,0.15344999999999998,0.0,0.0,68.71633214357128,0.0
4,2020-05-11 09:49:10,199.71830985915489,45.68181818181817,9.685929648241208,157.3529411764706,2209.5744680851067,4.913793103448276,81.60000000000001,19.85344827586207,13.974999999999998,75.19719852836154,0.0,516.9888204013112,0.0,7.212666453290657,0.0,2.138427242551489,0.0008,0.12275999999999998,0.0,0.0,73.38690848341074,0.0
5,2020-05-11 09:49:15,211.91304347826085,71.66666666666667,31.969696969696976,228.19063004846527,1571.8749999999998,4.685567010309279,9.500000000000002,22.582644628099178,16.69512195121951,62.67116544030128,0.0,508.3863836677594,0.0,6.0105553777422145,0.0,3.2361560354595746,0.0006666666666666666,0.10229999999999999,0.0,0.0,83.16129040284228,0.0
6,2020-05-11 09:49:20,185.82278481012654,59.166666666666664,20.06849315068493,211.95652173913027,457.1428571428572,4.590909090909091,46.87500000000004,18.81896551724138,12.1,73.72456652257112,0.0,512.209059276971,0.0,5.47985069898249,0.0,2.7738480303939212,0.0005714285714285715,0.08768571428571427,0.0,0.0,80.86141501706174,0.0
7,2020-05-11 09:49:25,82.34126984126986,52.000000000000036,17.40625000000001,180.8383233532936,206.25000000000006,4.547872340425532,7.199999999999991,17.339285714285715,13.300000000000002,64.51412275807007,0.0,504.2765643223316,0.0,4.794869361609679,0.0,3.6645119845778744,0.0005,0.07672499999999999,0.0,0.0,86.25193741964091,0.0
8,2020-05-11 09:49:30,68.51351351351346,25.0,8.765895953757221,129.99999999999994,85.89285714285714,4.500000000000001,4.648351648351649,10.333333333333336,8.870967741935488,73.78726406038405,0.0,502.59045943363526,0.0,4.522713776299578,0.0,3.2573439862914437,0.00044444444444444447,0.06819999999999998,0.0,0.0,85.30980598978195,0.0
9,2020-05-11 09:49:35,104.468085106383,37.11538461538463,15.628865979381429,166.66666666666652,131.36363636363632,4.549999999999999,4.59278350515464,14.859999999999992,15.271428571428574,66.41263765434564,0.0,508.2259134902717,0.0,4.07044239866962,0.0,3.9690095876623,0.0004,0.06137999999999999,0.0,0.0,92.66416539080375,0.0
10,2020-05-11 09:49:40,48.87820512820514,24.625000000000014,14.028089887640458,178.6290322580646,202.85714285714286,4.500000000000001,15.000000000000059,18.390625,10.421875000000009,73.77116672368088,0.0,506.6042163640614,0.0,3.9025940311412595,0.0,3.6081905342384544,0.00036363636363636367,0.05579999999999999,0.0,0.0,90.17770260710267,0.0
11,2020-05-11 09:49:45,67.32142857142856,41.590909090909086,14.446428571428571,153.6666666666668,184.2857142857143,4.645161290322581,24.70000000000001,13.16363636363637,9.73529411764706,67.6269875305877,0.0,506.38418045990676,0.0,3.5773778618794876,0.0,4.185659250222785,0.0003333333333333333,0.051149999999999994,0.0,0.0,92.70512761660149,0.0
12,2020-05-11 09:49:50,75.87500000000001,65.38461538461537,38.2291666666666,181.49350649350626,214.80769230769235,4.989130434782608,37.95454545454549,14.950000000000005,11.885714285714291,70.43538753058769,0.0,502.77794712657345,0.0,3.762377861879488,0.0,4.185659250222785,0.0003333333333333333,0.051149999999999994,0.0,0.0,99.2748276166015,0.0
13,2020-05-11 09:49:55,53.8333333333334,23.05,16.303030303030315,151.2285012285013,226.42857142857142,4.803370786516854,33.00000000000001,16.960674157303384,12.161764705882362,70.43538753058769,0.0,503.4388137932401,0.0,3.762377861879488,0.0,4.562492583556119,0.0003333333333333333,0.051149999999999994,0.0,0.0,96.6660776166015,0.0
14,2020-05-11 09:50:00,157.4285714285716,101.49999999999999,20.673076923076927,188.1474103585658,201.1290322580645,4.640625000000001,4.680000000000001,10.058823529411754,9.797297297297298,72.20683753058769,0.0,500.9743804599068,0.0,1.1023778618794886,0.0,4.562492583556119,0.0003333333333333333,0.00013333333333333716,0.0,0.0,108.02694428326816,0.0
15,2020-05-11 09:50:05,35.59210526315788,19.000000000000004,20.04032258064517,185.40925266903912,173.12500000000003,30.833333333333325,7.999999999999998,15.659090909090914,12.779411764705879,72.2068382137844,0.0,500.2100692421504,0.0,1.1023778618794886,0.0,4.979314565826331,0.0003333333333333333,0.00013333333333333716,0.0,0.0,106.76580023541108,0.0
16,2020-05-11 09:50:10,20.904761904761912,4.895604395604396,17.694444444444454,156.24999999999994,119.49999999999994,9.50000000000002,5.500000000000027,12.607142857142863,9.90983606557377,72.87408777058631,0.0,498.93068914581926,0.0,1.1562732371160713,0.0,4.979314565826331,0.0003333333333333333,0.00013333333333333716,0.0,0.0,108.57475652553624,0.0
17,2020-05-11 09:50:15,9.943750000000001,4.833333333333333,9.043243243243246,97.54273504273506,181.13636363636365,4.9945054945054945,11.500000000000094,9.680147058823533,12.44285714285714,72.87408913779987,0.0,506.56820662614473,0.0,1.1562732371160713,0.0,5.094918300653595,0.0003333333333333333,0.00013333333333333716,0.0,0.0,105.82367386580567,0.0
18,2020-05-11 09:50:20,15.198630136986294,4.711764705882353,16.253846153846148,157.3634204275534,195.35714285714292,35.83333333333336,29.166666666666643,16.263513513513516,9.96753246753247,73.82290087455307,0.0,498.5455493280354,0.0,1.161348742769155,0.0,5.094918300653595,0.0003333333333333333,0.00013333333333333716,0.0,0.0,108.66624075785067,0.0
19,2020-05-11 09:50:25,15.29166666666667,4.846153846153847,49.821428571428605,185.52397868561278,88.9473684210526,14.5,4.594736842105263,15.875000000000004,10.00000000000002,73.82290019080953,0.0,502.97678975779405,0.0,1.161348742769155,0.0,5.12135860271961,0.0003333333333333333,0.00013333333333333716,0.0,0.0,108.18416124871156,0.0
20,2020-05-11 09:50:30,9.432900432900436,4.658823529411765,20.405063291139246,162.20379146919439,143.75000000000009,27.250000000000043,4.702247191011236,19.097402597402603,13.527027027027017,73.95142540595053,0.0,508.6150920433261,0.0,1.1682691763793056,0.0,5.12135860271961,0.0003333333333333333,0.00013333333333333716,0.0,0.0,111.07737351444005,0.0
21,2020-05-11 09:50:35,21.526315789473678,4.935483870967742,41.499999999999915,171.33072407045003,124.99999999999986,4.677631578947368,14.500000000000135,9.970833333333333,10.103448275862087,73.95142608942056,0.0,498.059613364257,0.0,1.1682691763793056,0.0,5.090491996064946,0.0003333333333333333,0.00013333333333333716,0.0,0.0,109.29489790931903,0.0
22,2020-05-11 09:50:40,22.661290322580644,4.54368932038835,9.896825396825394,135.38873994638107,92.50000000000003,4.838709677419356,7.0,20.500000000000004,10.160714285714308,73.85862987457317,0.0,496.9922236534747,0.0,1.1722675770190498,0.0,5.090491996064946,0.0003333333333333333,0.00013333333333333716,0.0,0.0,110.20440077483948,0.0
23,2020-05-11 09:50:45,9.84862385321101,4.632352941176471,9.869444444444449,99.58202716823408,93.18181818181817,5.0,6.9999999999999885,12.320754716981128,9.917647058823531,73.85862919082963,0.0,501.30523685969075,0.0,1.1722675770190498,0.0,5.054842569260818,0.0003333333333333333,0.00013333333333333716,0.0,0.0,110.72267931716927,0.0
24,2020-05-11 09:50:50,10.8636363636364,4.500000000000001,16.060000000000016,166.63346613545838,162.64705882352936,4.895604395604395,28.437499999999975,13.207692307692312,14.569767441860469,74.1613580850508,0.0,498.122392988465,0.0,1.1752293013408524,0.0,5.054842569260818,0.0003333333333333333,0.00013333333333333716,0.0,0.0,108.5491008262008,0.0
25,2020-05-11 09:50:55,9.845338983050846,4.895604395604395,9.90547263681592,120.70552147239266,202.93103448275863,14.999999999999972,34.49999999999995,12.500000000000009,15.329787234042557,74.16135876852081,0.0,507.0906326197246,0.0,1.1752293013408524,0.0,5.108218164379842,0.0003334000133360006,0.00013333333333333716,0.0,0.0,111.22692624795182,0.0
26,2020-05-11 09:51:00,17.551724137931025,6.857142857142858,20.612499999999997,200.30120481927722,183.57142857142856,40.31249999999998,4.5989010989010985,15.38125,13.552631578947375,74.45732170110733,0.0,506.1954582048417,0.0,1.1722693926924561,0.0,5.108218164379842,0.0003334000133360006,0.00013336000533440402,0.0,0.0,109.45439151100442,0.0
27,2020-05-11 09:51:05,19.103960396039607,4.940217391304348,9.765822784810128,149.88123515439455,81.24999999999999,4.987951807228916,4.629807692307692,9.806962025316457,8.53731343283582,74.45731760602143,0.0,498.70113587164155,0.0,1.1722693926924561,0.0,5.076191183423657,0.0003334000133360006,0.00013336000533440402,0.0,0.0,112.10716917114557,0.0
28,2020-05-11 09:51:10,14.267241379310347,4.543689320388349,12.72596153846154,126.87165775401066,77.50000000000001,17.375000000000004,6.857142857142859,17.5,9.737499999999999,74.6656424245383,0.0,502.47604618534933,0.0,1.183224351770854,0.0,5.076191183423657,0.0003334000133360006,0.00013336000533440402,0.0,0.0,109.33643533329287,0.0
29,2020-05-11 09:51:15,17.400000000000002,6.388888888888888,9.461805555555555,131.28571428571456,94.20000000000002,28.928571428571452,4.775510204081633,18.493243243243253,13.984375000000014,74.66564653275209,0.0,496.12525402553666,0.0,1.183224351770854,0.0,5.103846636630581,0.0003334000133360006,0.00013336000533440402,0.0,0.0,113.16202496417729,0.0
30,2020-05-11 09:51:20,19.211764705882352,4.864864864864865,39.19117647058827,197.93814432989686,213.39999999999992,4.673076923076923,4.913793103448277,15.7887323943662,15.32142857142858,74.33803704464971,0.0,501.64840191262596,0.0,1.176263627249092,0.0,5.103846636630581,0.0003334000133360006,0.00013336000533440402,0.0,0.0,111.6076111802674,0.0
31,2020-05-11 09:51:25,21.307692307692317,27.27272727272724,422.7459016393444,292.85714285714243,224.99999999999994,55.55555555555547,44.16666666666667,18.41875,13.249999999999996,74.33803704464971,0.0,496.2241503956559,0.0,1.176263627249092,0.0,5.1304519576947945,0.0003334000133360006,0.00013336000533440402,0.0,0.0,111.36712975064813,0.0
32,2020-05-11 09:51:30,16.12711864406781,4.838709677419355,443.0616740088106,326.9841269841273,182.5,18.357142857142872,74.1666666666667,12.671875,9.499999999999998,74.2272092102166,0.0,477.4204944601763,0.0,1.168265226929156,0.0,5.1304519576947945,0.0003334000133360006,0.00013336000533440402,0.0,0.0,110.10624859354623,0.0
33,2020-05-11 09:51:35,16.642857142857146,4.6875,295.9558823529412,237.07414829659322,192.04545454545456,38.21428571428573,43.750000000000014,16.416666666666668,12.689655172413799,74.2272092102166,0.0,482.6907151709852,0.0,1.168265226929156,0.0,5.103846636630581,0.0003334000133360006,0.00013336000533440402,0.0,0.0,111.49559312912,0.0
34,2020-05-11 09:51:40,17.824324324324326,4.891304347826087,600.0000000000001,300.45871559633036,228.95522388059703,42.36842105263158,120.45454545454551,57.14285714285724,15.291666666666664,74.41791730697791,0.0,472.0022511232709,0.0,1.1703409633012738,0.0,5.103846636630581,0.0003334000133360006,0.00013336000533440402,0.0,0.0,111.33538403275854,0.0
35,2020-05-11 09:51:45,20.759259259259263,4.963235294117648,460.78431372549016,256.1274509803932,213.75,21.666666666666654,90.00000000000003,18.209459459459467,10.480000000000011,74.41791662350788,0.0,461.0136891242044,0.0,1.1703409633012738,0.0,5.116978136263841,0.0003334000133360006,0.00013336000533440402,0.0,0.0,111.40018859700471,0.0
36,2020-05-11 09:51:50,9.853053435114504,4.545918367346939,455.71428571428595,252.36966824644597,216.15384615384616,68.99999999999999,75.41666666666673,18.44565217391305,14.939024390243903,74.71124129190754,0.0,454.0103564574045,0.0,1.1733403634212498,0.0,5.116978136263841,0.0003334000133360006,0.00013336000533440402,0.0,0.0,111.46747513969616,0.0
37,2020-05-11 09:51:55,20.22950819672132,4.7368421052631575,390.72580645161304,313.09904153354637,225.40983606557378,21.250000000000004,82.79999999999998,23.19230769230769,16.79411764705882,74.71124060843752,0.0,440.7698168261449,0.0,1.1733403634212498,0.0,5.085769207811484,0.00033333333333333343,0.00013336000533440402,0.0,0.0,110.57808305127848,0.0
38,2020-05-11 09:52:00,24.681415929203553,9.333333333333334,443.55670103092785,331.64739884393055,225.86956521739137,41.42857142857142,65.71428571428575,15.906249999999996,11.862068965517244,73.98039443920366,0.0,431.2949051771484,0.0,1.16833936322121,0.0,5.085769207811484,0.00033333333333333343,0.00013336000533440404,0.0,0.0,110.04642672001224,0.0
