,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,orders_orders-db,queue-master_rabbitmq,shipping_rabbitmq,user_user-db
0,2019-09-17 16:30:14,24.688796680497926,12.499999999999986,33.402777777777764,175.74999999999997,24.99999999999991,9.999999999999977,42.63636363636363,23.409090909090903,93.58888222355527,481.99380123975203,2.3515296940611874,10.584683063387322,0.0,3.225754849030194
1,2019-09-17 16:30:19,49.910714285714306,37.50000000000001,74.46428571428577,217.39130434782612,80.76923076923079,41.66666666666669,36.19318181818182,24.538461538461544,67.52524111177763,486.96980061987597,1.1962648470305937,5.292341531693661,0.0,109.56237742451509
2,2019-09-17 16:30:24,102.30769230769191,48.74999999999956,48.79854368932039,142.8571428571426,4.999999999999999,74.99999999999993,29.81617647058823,23.724999999999994,77.49679006705027,481.15210152680675,1.5576619284264772,7.07560382969082,0.0,73.86341598254997
3,2019-09-17 16:30:29,35.37162162162159,18.437499999999993,61.24999999999987,194.9999999999999,45.357142857142826,71.11111111111106,46.72619047619045,22.53731343283582,65.1312425502877,477.07127614510506,1.178496446319858,5.306702872268115,0.0,108.10956198691248
4,2019-09-17 16:30:34,53.7499999999999,18.590909090909083,50.900000000000084,192.24999999999983,61.666666666666636,26.66666666666661,47.147887323943635,24.662500000000005,71.16450213861047,474.53432545517626,1.3723112542364502,6.341023165640927,0.0,88.9985874019675
5,2019-09-17 16:30:39,49.63888888888888,9.83870967741935,41.15384615384617,133.0,68.9999999999999,13.749999999999934,45.87078651685395,23.040322580645164,63.87149866488527,482.68461908222076,1.1504274121370965,5.284185971367439,0.0,107.62008041982322
6,2019-09-17 16:30:44,30.848214285714214,28.958333333333357,29.687500000000014,98.96341463414633,48.6111111111111,8.833333333333332,36.27777777777776,24.961206896551726,68.9522435209686,481.26985117779634,1.3083019090063621,5.942619597704784,0.0,93.50795935319266
7,2019-09-17 16:30:49,34.5,9.499999999999998,34.39583333333332,201.99999999999994,49.46428571428572,71.78571428571426,38.164062499999986,21.651785714285715,63.01738808084752,485.6364697805718,1.149889170380567,5.199792147991686,0.0,108.62453943404358
8,2019-09-17 16:30:54,177.3936170212764,81.99999999999993,44.91071428571434,227.49999999999994,92.87037037037038,65.0,41.532258064516114,22.39285714285714,68.81817217063977,484.29349646517363,1.2648389167135567,5.798583885276688,0.00017781334044586695,97.65512171425999
9,2019-09-17 16:30:59,210.37313432835813,47.031249999999986,96.01190476190476,231.04166666666669,25.0,86.97368421052629,99.69512195121949,76.12903225806453,64.95749495357579,462.9473468186563,1.1424550250422012,5.21872549674902,0.00016003200640128025,106.85322954283399
10,2019-09-17 16:31:04,76.29999999999997,15.24999999999999,47.796052631578945,190.62500000000003,50.999999999999986,41.517857142857146,47.57716049382717,31.749999999999993,65.93237723052344,460.72220619877845,1.2491409318565465,5.624514087953655,0.00014548364218298205,98.12159049348544
11,2019-09-17 16:31:09,83.04999999999993,31.874999999999957,49.84375000000002,220.89999999999992,55.624999999999886,68.33333333333333,43.6224489795918,23.106557377049178,62.9998957946465,467.3583556822136,1.1484625208685009,5.155804580624183,0.00013336000533440022,107.38774128569499
12,2019-09-17 16:31:14,48.5752688172043,14.285714285714265,65.10869565217385,194.37499999999997,37.49999999999995,64.28571428571422,38.77232142857141,24.794520547945204,62.766659108650366,464.1982043791408,1.118468519668741,5.142507240092288,0.00013336000533440022,107.94261364455656
13,2019-09-17 16:31:19,64.02173913043482,22.140624999999986,45.98749999999996,223.0555555555555,83.12499999999994,80.57692307692304,58.166666666666586,23.981343283582095,61.424209108650366,466.2057210458074,1.118468519668741,5.142507240092288,0.00013336000533440022,108.0008469778899
14,2019-09-17 16:31:24,49.566326530612244,57.99999999999992,63.67924528301877,241.17647058823533,86.66666666666666,63.499999999999986,48.948412698412675,23.984374999999993,62.256335110517405,469.2370124340851,1.1254305120672206,5.0181965379518605,0.00013336000533440022,108.01052255300493
15,2019-09-17 16:31:29,83.12499999999997,19.375000000000007,41.3524590163934,230.44642857142856,87.38636363636363,71.74999999999999,43.27941176470587,24.96103896103896,63.05495420905829,463.4127821988929,1.125428463296483,5.0181965379518605,0.00013336000533440022,108.42223312666074
16,2019-09-17 16:31:34,40.53240740740742,15.699999999999978,104.25675675675656,204.49999999999991,9.6875,75.35714285714282,45.113636363636324,26.12500000000001,62.37556641241309,466.1382098903541,1.1455837278209247,5.005587526167399,0.00013336000533440022,107.83925365157984
17,2019-09-17 16:31:39,78.82978723404251,17.00000000000002,46.25000000000003,214.74999999999997,92.14285714285717,46.46739130434783,45.39772727272724,22.043478260869563,62.66259545722759,465.53924847972894,1.1455823611542033,5.005587526167399,0.00013336000533440022,109.14076909697378
18,2019-09-17 16:31:44,47.92910447761194,9.8,42.18749999999996,156.99999999999986,68.75000000000003,44.44444444444446,38.032407407407405,18.382352941176467,62.26016940243856,459.42159483379146,1.157619953635707,4.948119079856661,0.00013336000533440022,108.59073301752301
19,2019-09-17 16:31:49,34.821428571428584,9.961538461538463,71.14130434782595,212.00000000000003,78.63636363636361,63.749999999999865,40.543478260869584,21.58333333333333,62.851271623326916,457.76760666519067,1.1576213208492592,4.948119079856661,0.00013336000533440022,108.54969795683208
