,timestamp,carts,catalogue,front-end,orders,payment,shipping,user,carts-db,catalogue-db,orders-db,rabbitmq,user-db
0,2019-09-17 16:26:00,10.641711229946521,7.469512195121951,57.16034271725825,48.54651162790698,2.7808988764044944,2.661290322580645,8.97212543554007,13.156356356356357,436.7515515515516,0.04104104104104104,0.0,159.17617617617617
1,2019-09-17 16:26:05,8.984098939929329,7.08974358974359,56.04332953249715,58.33333333333334,2.9411764705882346,2.6052631578947367,8.395669291338583,52.42590863208739,446.972656399651,1.1722901665913064,4.81363727254549,92.81314307709029
2,2019-09-17 16:26:10,8.324372759856631,6.249999999999998,48.44276094276095,40.00000000000001,2.6948051948051943,3.035714285714286,6.823248407643312,43.82838130983595,463.518678314577,0.7951961782743137,3.2090915150303267,132.05826528537366
3,2019-09-17 16:26:15,7.680555555555555,6.38888888888889,49.86363636363636,37.19512195121951,2.727272727272727,2.668539325842697,6.12934362934363,56.930074224728486,478.7542356905418,1.1962771577009361,5.039692061587682,101.4635150008229
4,2019-09-17 16:26:20,7.761299435028249,7.602339181286549,43.62101313320825,45.608108108108105,2.6136363636363638,3.3455882352941178,6.381578947368421,56.150135733970274,466.37204735715056,0.9652168091109787,4.031753649270145,121.84604685974287
5,2019-09-17 16:26:25,8.163716814159292,6.643646408839778,41.978609625668454,70.0,3.4183673469387754,2.931034482758621,6.401515151515151,60.247644470061964,473.261000232907,1.202665995849755,4.957072529982927,106.24176843329252
6,2019-09-17 16:26:30,7.884057971014492,5.8955223880597005,35.92964824120604,62.90322580645162,2.941176470588235,2.7472527472527473,6.810344827586208,58.572037066187804,480.81493513994417,1.0367113688079868,4.248919311413937,116.33569298623335
7,2019-09-17 16:26:35,7.903458213256484,7.053571428571428,42.65285996055226,61.00000000000001,2.7472527472527473,2.6595744680851063,9.054054054054054,60.82963907557139,477.34424571843954,1.204241295246004,4.915283389083834,109.1800108747589
8,2019-09-17 16:26:40,8.349056603773585,8.253205128205128,42.69949066213921,90.56603773584906,3.289473684210526,2.6041666666666665,38.627049180327866,59.20765180598236,483.991659061595,1.0749913515119671,4.369585145870071,115.70438967933868
9,2019-09-17 16:26:45,7.629533678756477,6.6169154228855716,41.37500000000001,71.27659574468086,2.941176470588235,2.604166666666667,29.126213592233018,61.882408416667616,478.15108971681093,1.1978000932100308,4.879207998736083,106.81107985974548
10,2019-09-17 16:26:50,7.734806629834255,9.02046783625731,46.56188605108056,76.6949152542373,2.873563218390805,2.6315789473684212,36.86046511627907,58.91270640374418,484.70308967307307,1.0926379398784485,4.435643635214621,113.42129163283639
11,2019-09-17 16:26:55,10.04437869822485,16.463414634146346,202.56183745583039,124.0,2.5,2.5781249999999996,50.95541401273885,61.56235934579397,466.42268783811124,1.1296103833429352,4.939681400560392,105.80111698336401
12,2019-09-17 16:27:00,18.475609756097562,8.343023255813955,54.77150537634411,185.07462686567166,3.2638888888888893,2.6582278481012653,65.6392694063927,63.15994631609761,471.07729187548193,1.1296069632561818,4.939681400560392,105.94693563534933
13,2019-09-17 16:27:05,9.388888888888891,8.918539325842696,51.860465116279066,77.63157894736842,2.535714285714286,2.5617283950617287,64.15929203539825,63.20136815634638,468.7827398002912,1.1215717850059461,5.023720663612753,105.23026480184977
