,timestamp,carts,catalogue,orders,payment,shipping,user,carts-db,catalogue-db,orders-db,rabbitmq,user-db
0,2019-09-17 16:52:22,24.142857142857142,79.39999999999992,192.8846153846154,13.37500000000005,70.3571428571428,38.62903225806444,92.82643471305738,542.0117976404719,2.3035392921415716,9.73365326934613,16.79004199160168
1,2019-09-17 16:52:27,28.18750000000001,31.108490566037734,216.66666666666657,6.999999999999982,52.499999999999986,29.391025641025596,63.78134373125374,487.5888822235553,1.1722655468906218,4.866826634673065,117.26204759048188
2,2019-09-17 16:52:32,129.03225806451627,153.8815789473682,129.99999999999994,7.9285714285714235,49.749999999999964,75.49242424242424,71.31901506853491,451.9277355413271,1.5578208888034315,6.473309259716683,82.6904380228396
3,2019-09-17 16:52:37,53.62903225806445,32.22560975609759,180.2499999999998,6.562500000000001,57.50000000000001,37.14285714285714,64.93868153330841,466.00447818538356,1.178611568241918,4.854981944787513,113.60709281141199
4,2019-09-17 16:52:42,49.20138888888888,34.06862745098037,162.14285714285703,34.999999999999964,39.58333333333333,33.78787878787875,68.87154522664673,474.5619825483069,1.4228892545935345,6.011985555830011,95.09671424912959
5,2019-09-17 16:52:47,28.653846153846064,46.55263157894735,142.8571428571426,7.499999999999986,17.499999999999865,45.39719626168226,62.74125734947106,465.89283702723645,1.1925757457680002,5.0099879631916755,110.84801535830479
6,2019-09-17 16:52:52,47.94921875000001,86.57407407407395,150.35714285714306,4.797979797979798,58.333333333333314,39.32291666666664,68.33142058526091,472.8573745947741,1.3650649249440001,5.586503968450008,97.76629887854696
7,2019-09-17 16:52:57,41.40350877192985,39.17857142857145,235.7142857142857,5.0,86.84210526315786,44.31985294117642,63.68265035476064,476.58821475843934,1.1995516894458802,4.888190972393756,109.82865337687045
8,2019-09-17 16:53:02,76.07142857142838,68.85964912280703,230.96153846153848,5.0,72.22222222222216,48.270202020201964,67.55091102597333,473.25469131912007,1.333255219524358,5.398500550195242,102.17475102818334
9,2019-09-17 16:53:07,48.24324324324322,81.55555555555551,428.57142857142827,72.22222222222213,74.99999999999996,49.096774193548384,63.31551598416384,476.2518176681118,1.2040288777358896,4.858650495175718,108.74297878479311
10,2019-09-17 16:53:12,49.95689655172412,155.04464285714278,321.42857142857133,79.16666666666666,13.749999999999966,70.72727272727273,65.22275878001858,470.5613143534027,1.2775882111995205,5.3828754342728935,102.62465181027636
11,2019-09-17 16:53:17,133.3333333333334,142.31132075471683,242.8571428571428,9.99999999999999,8.333333333333329,97.56249999999983,63.97179036672643,471.5792416829268,1.1745446690269108,4.934302481416819,107.93102097031743
12,2019-09-17 16:53:22,94.45652173913054,96.7307692307692,463.4259259259259,9.187499999999996,16.374999999999954,183.02325581395363,63.43740414063833,461.69025854622083,1.1535830613484466,5.005398042304642,109.7743674710173
13,2019-09-17 16:53:27,77.78846153846146,74.74358974358967,639.9999999999989,58.333333333333236,16.750000000000043,61.43617021276594,64.53138001519306,462.79788223389505,1.1535796494592436,5.005398042304642,104.59237469125391
14,2019-09-17 16:53:32,49.53125,55.648148148148074,449.99999999999994,22.25,31.562499999999957,32.37903225806448,64.04138449737025,471.57382316804825,1.1446501369016184,5.076711302062775,108.066955930208
15,2019-09-17 16:53:37,48.17857142857142,45.92633928571429,403.8461538461537,77.49999999999999,7.805555555555554,120.05102040816321,62.71244691290261,472.9826119887194,1.144650819825143,5.076711302062775,106.0154221879094
16,2019-09-17 16:53:42,152.7083333333331,237.7835051546392,904.1666666666664,67.14285714285708,11.875000000000009,92.32014388489208,63.706106592043426,457.1774351492824,1.1177546821425335,4.833263900288377,107.9153482368721
17,2019-09-17 16:53:47,69.99999999999999,190.73529411764684,444.88636363636346,75.00000000000001,24.625000000000007,51.0975609756098,63.343488428410694,454.91819269745866,1.1177539986725062,4.833263900288377,103.70493816152371
18,2019-09-17 16:53:52,83.81578947368422,81.94148936170214,240.39062500000003,76.42857142857137,9.375000000000004,88.46428571428572,61.83365918759219,450.8607101173081,1.0787218051112184,4.930627001001567,105.16677452758383
19,2019-09-17 16:53:57,34.874999999999964,58.91304347826103,217.74999999999991,44.249999999999986,8.08333333333333,24.36479591836735,61.8709650305635,448.4437387626569,1.0787224872162169,4.930627001001567,103.51806458112209
20,2019-09-17 16:54:02,31.68269230769226,82.24576271186434,176.87499999999983,7.58333333333334,4.959558823529411,24.866564417177912,62.11651896789423,450.0817503324966,1.064668385056388,5.028099790838528,104.58710122556255
21,2019-09-17 16:54:07,58.906249999999915,39.68373493975904,229.89999999999998,41.249999999999964,18.62500000000003,61.56862745098034,63.721973503403234,448.8016419432722,1.0646677021328634,5.028099790838528,106.00975121509016
22,2019-09-17 16:54:12,30.083333333333265,40.669642857142804,225.5434782608695,79.80769230769232,57.08333333333322,37.80120481927711,63.18060123250566,458.3225154015031,1.096982605326016,4.901076083412678,106.27258922427028
23,2019-09-17 16:54:17,30.900000000000034,27.64880952380941,185.22727272727275,72.22222222222224,5.0,24.78225806451613,62.79193974746292,457.02606187586207,1.0969771298986657,4.901076083412678,107.13976574670617
24,2019-09-17 16:54:22,31.35416666666666,38.20205479452055,218.67647058823516,58.333333333333314,50.4999999999999,42.412790697674396,62.85909909039241,465.28219795476383,1.1258971618858709,4.843113041962592,106.48523055411654
25,2019-09-17 16:54:27,37.56578947368422,63.953488372092956,211.96428571428578,23.49999999999999,80.27777777777776,49.24019607843139,61.088722801642795,466.0674563849437,1.1259026241853198,4.843113041962592,108.49042264959901
26,2019-09-17 16:54:32,48.08962264150942,24.85882352941176,224.891304347826,72.22222222222213,37.49999999999989,27.38888888888892,62.701540703768266,464.5056590166352,1.1347157134489725,4.771315565322345,106.9585255128801
27,2019-09-17 16:54:37,30.84821428571428,39.21348314606738,218.49999999999997,85.2941176470588,58.333333333333286,33.56382978723407,62.60089416640906,467.2195162451895,1.1347157134489725,4.771315565322345,108.2089587595641
28,2019-09-17 16:54:42,26.08695652173906,43.65853658536582,189.37499999999991,50.000000000000185,72.22222222222226,37.770833333333364,63.12082669081633,483.0336564032873,1.158690682664195,4.984072024052858,109.53959344156043
29,2019-09-17 16:54:47,43.86718750000002,194.09883720930222,138.7499999999999,20.714285714285726,37.50000000000001,47.477678571428584,63.06811002414967,485.1613897366206,1.158690682664195,4.984072024052858,109.66802677489375
30,2019-09-17 16:54:52,219.66517857142856,186.10576923076908,238.80597014925374,72.22222222222224,25.0,84.67054263565892,64.27678926496817,473.3764223167713,1.1947228762254827,4.917742256673001,110.61779040883363
