,timestamp,carts,catalogue,orders,payment,shipping,user,carts-db,catalogue-db,orders-db,rabbitmq,user-db
0,2019-09-17 16:43:55,194.852941176471,79.00000000000007,241.91666666666657,94.77777777777783,92.08333333333333,75.41176470588226,114.80212084833933,432.5986394557823,2.304921968787515,9.687875150060023,44.07082833133253
1,2019-09-17 16:44:00,89.62499999999928,216.16176470588258,228.99999999999986,55.49999999999964,78.74999999999972,45.88775510204082,72.76806042416966,470.52981972789115,1.1729609843937574,4.8439375750300115,115.65171416566628
2,2019-09-17 16:44:05,83.91176470588229,153.12500000000048,242.58333333333331,96.66666666666667,95.83333333333336,46.74166666666668,76.6231513938909,488.12939124964123,1.5818140215894394,6.775249191858307,86.72521796207387
3,2019-09-17 16:44:10,40.550000000000026,117.49999999999933,235.89999999999998,42.49999999999996,14.049999999999903,44.766666666666694,69.07483503971703,498.91285659986346,1.1966125666021616,5.08143689389373,112.65043477581625
4,2019-09-17 16:44:15,67.16666666666629,79.82499999999995,238.54545454545462,92.78571428571422,89.89999999999992,48.195205479452056,72.55066803177363,483.03272527989077,1.4372900532817294,6.118669515114983,96.739867820653
5,2019-09-17 16:44:20,72.40000000000002,226.795918367347,222.10000000000002,6.0500000000000345,90.12500000000006,65.05000000000011,66.21129002647803,480.899704399909,1.2045750444014411,5.09889126259582,113.3167231838775
6,2019-09-17 16:44:25,69.16666666666679,202.13043478260914,245.453125,91.66666666666673,95.00000000000003,84.92592592592585,70.19098947451937,485.89509327345013,1.371853594489949,5.639424435839979,99.80665569330213
7,2019-09-17 16:44:30,79.64285714285721,236.98214285714292,393.7500000000011,91.66666666666664,83.33333333333323,98.8533834586466,65.37773291362913,486.57689035101623,1.2054979203837464,4.934496381359982,111.04246606010507
8,2019-09-17 16:44:35,98.49122807017541,239.37500000000006,1030.0000000000095,93.68749999999994,50.0,197.43478260869574,69.01467370100367,477.79916920090335,1.3355537070077745,5.538885672319984,103.42336983120451
9,2019-09-17 16:44:40,89.07692307692301,230.61538461538433,1750.0,92.92857142857146,92.92857142857146,239.40322580645153,65.67049487319484,474.71671278871145,1.2060975164709642,4.984997105087986,109.17901325200327
10,2019-09-17 16:44:45,213.1315789473683,197.7307692307692,475.83333333333354,52.50000000000045,84.8333333333334,247.34539473684202,67.63765550766536,464.87569281688496,1.2415722207784012,5.421884472955472,104.0675930180153
11,2019-09-17 16:44:50,226.12500000000009,234.18181818181807,1254.9999999999964,116.50000000000072,55.999999999999865,236.54109589041082,65.55345255833869,463.22530539079884,1.1415170355472337,4.970060766875849,108.61266538192677
12,2019-09-17 16:44:55,78.54166666666652,240.57462686567163,294.99999999999926,89.33333333333327,82.49999999999996,240.08064516129022,62.38333194444871,463.7870142796059,1.1498811749492361,5.020391342080475,107.29926986938221
13,2019-09-17 16:45:00,130.21428571428552,238.71875000000009,483.39285714285717,257.5000000000003,83.83333333333336,247.61956521739137,62.96646527778204,460.57953094627254,1.1498811749492361,5.020391342080475,107.19878653604889
14,2019-09-17 16:45:05,193.0999999999996,240.06707317073182,1164.9999999999914,95.80000000000004,58.00000000000007,245.46511627907026,63.5205711232796,455.40848182276386,1.1498811749492361,4.847525915165858,107.16239381459319
15,2019-09-17 16:45:10,144.62500000000034,204.99999999999974,1014.999999999987,74.99999999999979,50.0,238.62500000000006,61.44070515008496,440.8610223308654,1.1498811749492361,4.847525915165858,106.41602787473853
16,2019-09-17 16:45:15,99.55405405405403,199.1500000000002,246.52439024390242,95.83333333333336,90.00000000000004,230.4754098360657,62.65675515008496,450.8190889975321,1.1318811749492361,4.789892581832524,106.06999454140521
17,2019-09-17 16:45:20,229.9545454545454,92.98979591836736,1014.9999999999917,94.44444444444447,95.05,198.37499999999935,63.21073848341829,451.9230056641988,1.1318811749492361,4.789892581832524,105.3849445414052
18,2019-09-17 16:45:25,219.08928571428567,224.07142857142858,1015.0000000000119,87.625,75.24999999999999,226.51063829787248,62.10723449396838,449.43038971896254,1.104784076383338,4.909053122226443,106.40554075189931
19,2019-09-17 16:45:30,71.89999999999986,174.57142857142838,1757.4999999999973,83.99999999999993,27.000000000000107,96.4009009009009,62.57605010249491,451.12335606333187,1.1047847601268628,4.909053122226443,106.24838944368649
20,2019-09-17 16:45:35,75.0454545454545,74.73333333333368,1149.9999999999707,95.54545454545458,91.09999999999997,80.12500000000014,62.6078665023882,455.16660927795107,1.0968607905390277,4.909399060601793,105.59927881943678
21,2019-09-17 16:45:40,46.217105263157876,89.27419354838717,249.74999999999983,94.0714285714286,75.50000000000013,47.77142857142856,62.07415657770647,453.1309664065254,1.0968607905390277,4.909399060601793,107.93464507951808
22,2019-09-17 16:45:45,69.75000000000004,79.68421052631592,240.6,87.49999999999994,96.90625000000003,68.15384615384593,62.87158272960351,463.6333668866214,1.1638741932195638,4.967043922907588,106.32805709525456
23,2019-09-17 16:45:50,87.38235294117649,91.11538461538466,1600.0,88.83333333333326,83.24999999999989,64.24999999999963,61.16487860711396,463.0651590354756,1.1638810101891706,4.967043922907588,107.51738730610988
24,2019-09-17 16:45:55,189.4642857142855,98.6349206349206,500.0,50.0,87.49999999999994,202.5399999999994,63.13636279170394,461.3164194298676,1.1594792478964433,4.756919924432474,108.03477243610575
25,2019-09-17 16:46:00,79.26666666666667,89.03571428571432,1750.0000000000066,47.500000000000014,75.00000000000023,78.39999999999978,63.26898535601155,462.8935895218308,1.1594778817762248,4.756919924432474,107.16396986380134
