,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,carts-5fd657685b_carts-db-cfd5cfc74,catalogue_catalogue-db,orders_orders-db,orders-d99bfcf55_orders-db-57754d868b,queue-master_rabbitmq,shipping_rabbitmq,queue-master-56db5dfc67_rabbitmq-7d49f9f995,user_user-db,user-5f4b89b8cb_user-db-77bcd55dc4
0,2020-05-11 09:10:39,83.82978723404253,38.21428571428573,23.117788461538467,246.9230769230769,4.866279069767442,27.916666666666668,23.047794117647058,18.23728813559322,142.2602520504101,0.0,483.81276255251055,0.0,0.0,10.26965393078616,0.0,0.0,46.57191438287658,0.0
1,2020-05-11 09:10:44,46.141304347826114,9.499999999999998,20.984375000000014,568.1818181818184,4.870588235294117,50.55555555555555,24.20529801324503,21.13636363636364,71.13012602520504,0.0,495.5049812762553,1.1485,0.0,5.13482696539308,0.0,0.0,110.3692571914383,0.0
2,2020-05-11 09:10:49,28.50000000000003,9.074074074074073,20.65365853658537,242.22222222222226,4.983870967741936,21.249999999999993,20.671755725190838,11.265624999999991,96.94324605106317,0.0,504.7489050673269,0.7656666666666667,0.0,6.845066940469344,0.0,0.0,88.9660274897531,0.0
3,2020-05-11 09:10:54,32.32558139534886,20.999999999999996,24.38432835820897,231.0869565217392,7.000000000000021,8.611111111111114,21.496000000000002,12.419354838709697,72.70743453829738,0.0,518.8910946836718,1.133611872374475,0.0,5.133800205352008,0.0,0.0,108.26762923903917,0.0
4,2020-05-11 09:10:59,35.44354838709678,7.941176470588233,23.346511627906985,242.50000000000003,4.866279069767442,7.625,22.294478527607367,16.64285714285714,87.67516578700663,0.0,502.2742434733921,0.9068894978995801,0.0,6.170787414831496,0.0,0.0,99.98546911808596,0.0
5,2020-05-11 09:11:04,92.40259740259745,47.5,18.566115702479355,195.00000000000006,4.790322580645161,4.838709677419354,16.35915492957748,12.090909090909097,73.06263815583885,0.0,503.5371979601732,1.1546543642061746,0.0,5.142322845692914,0.0,0.0,107.58040943543904,0.0
6,2020-05-11 09:11:09,21.781021897810227,4.898734177215189,20.779069767441857,291.6666666666668,25.833333333333346,5.916666666666675,19.495652173913044,17.86,83.76897496250737,0.0,512.7690131169436,0.9897037407481497,0.0,5.797671316695978,0.0,0.0,104.85119586628049,0.0
7,2020-05-11 09:11:14,61.06557377049178,15.785714285714324,17.933098591549292,160.93750000000003,27.500000000000032,9.97058823529412,18.88559322033898,15.204081632653066,73.29785309219395,0.0,502.72023988937286,1.1697980575252533,0.0,5.072962402108981,0.00020012007204322593,0.0,107.52206274281133,0.0
8,2020-05-11 09:11:19,98.6931818181818,77.94117647058823,20.100591715976336,198.27586206896552,4.903846153846154,35.62500000000004,20.961538461538467,18.741379310344822,81.64620274861684,0.0,510.48074656833137,1.039820495578003,0.0,5.656055468541316,0.0001778845084828675,0.0,103.5371002158323,0.0
9,2020-05-11 09:11:24,32.317073170731724,8.815789473684212,21.61801242236024,188.74999999999997,25.833333333333318,31.249999999999986,25.069444444444432,20.481707317073177,73.48158247375515,0.0,512.0259919114982,1.1679384460202027,0.0,5.090449921687185,0.00016009605763458074,0.0,109.48839019424906,0.0
