,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,carts-5fd657685b_carts-db-cfd5cfc74,catalogue_catalogue-db,orders_orders-db,orders-d99bfcf55_orders-db-57754d868b,queue-master_rabbitmq,shipping_rabbitmq,queue-master-56db5dfc67_rabbitmq-7d49f9f995,user_user-db,user-5f4b89b8cb_user-db-77bcd55dc4
0,2020-05-11 09:10:09,86.96319018404908,,4.252577319587629,,,,10.616438356164386,,137.132,0.0,548.0056,0.0,0.0,5.3732,0.0,0.0,103.1814,0.0
1,2020-05-11 09:10:14,81.59722222222223,55.81395348837209,7.653508771929825,2182.6923076923076,4.500000000000001,8.773584905660378,13.62637362637363,13.636363636363635,68.566,0.0,526.611,17.1205,0.0,2.6866,0.2845,0.0,54.739599999999996,0.0
2,2020-05-11 09:10:19,76.0948905109489,10.0,8.365853658536587,847.2222222222221,3.1048387096774195,7.115384615384616,9.924812030075188,6.616161616161616,89.70639999999999,0.0,516.9362666666667,11.413666666666666,0.0,3.387066666666667,0.18966666666666665,0.0,68.36866666666667,0.0
3,2020-05-11 09:10:24,49.7093023255814,8.80952380952381,5.671806167400881,202.1276595744681,3.2692307692307696,6.621621621621622,9.341216216216216,6.395348837209303,67.2798,0.0,510.89236196760646,8.98141576684663,0.0,2.5403000000000002,0.14225,0.0,85.80354459108179,0.0
4,2020-05-11 09:10:29,45.16129032258065,8.56060606060606,6.111111111111111,300.0000000000001,2.794117647058824,4.237288135593221,7.992424242424242,6.221590909090908,81.74426408481696,0.0,499.2591986358975,7.185132613477305,0.0,3.692412034406881,0.11379999999999998,0.0,76.69188548282742,0.0
5,2020-05-11 09:10:34,22.942073170731707,6.25,6.096311475409835,167.24137931034483,2.640449438202247,4.298245614035087,7.614678899082569,5.984848484848485,68.1202200706808,0.0,505.3876312034466,6.3843644937679125,0.0,3.077010028672401,0.09483333333333333,0.0,91.33675253276344,0.0
6,2020-05-11 09:10:39,20.135135135135133,6.379310344827587,6.748826291079813,97.0588235294118,2.703488372093023,3.5227272727272725,7.456896551724138,4.791666666666666,78.71165321064213,0.0,502.3055071104557,5.472312423229639,0.0,4.104530586117224,0.08128571428571428,0.0,84.94177565420817,0.0
7,2020-05-11 09:10:44,13.075842696629215,4.166666666666667,6.756198347107439,96.5909090909091,2.7058823529411766,3.4230769230769234,8.18452380952381,6.958762886597939,68.87269655931186,0.0,502.91696872164874,5.075398370325934,0.0,3.5914642628525706,0.071125,0.0,96.09487869743215,0.0
8,2020-05-11 09:10:49,9.197080291970803,3.676470588235294,5.775862068965516,61.90476190476192,2.768817204301075,3.333333333333333,7.096774193548388,4.890625,77.72789539747492,0.0,505.1747224914067,4.511465218067497,0.0,4.333028999271382,0.06322222222222222,0.0,90.54651085175999,0.0
9,2020-05-11 09:10:54,8.991416309012877,3.6363636363636362,5.773809523809523,70.19230769230771,2.820512820512821,3.035714285714286,7.299465240641712,4.963235294117648,69.95510585772743,0.0,510.7890165955367,4.2840634452105375,0.0,3.8997260993442437,0.05689999999999999,0.0,98.10910321527373,0.0
