,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,carts-5fd657685b_carts-db-cfd5cfc74,catalogue_catalogue-db,orders_orders-db,orders-d99bfcf55_orders-db-57754d868b,queue-master_rabbitmq,shipping_rabbitmq,queue-master-56db5dfc67_rabbitmq-7d49f9f995,user_user-db,user-5f4b89b8cb_user-db-77bcd55dc4
0,2020-05-11 09:10:09,247.10773480662988,,24.45512820512821,,,,97.64583333333334,,137.132,0.0,548.0056,0.0,0.0,5.3732,0.0,0.0,103.1814,0.0
1,2020-05-11 09:10:14,425.9374999999995,230.71428571428572,59.89999999999967,4934.285714285714,38.74999999999998,94.37500000000001,94.64516129032258,94.60000000000002,68.566,0.0,526.611,17.1205,0.0,2.6866,0.2845,0.0,54.739599999999996,0.0
2,2020-05-11 09:10:19,350.35714285714306,205.99999999999963,66.81818181818147,2464.6774193548385,95.18750000000001,95.57142857142856,88.04999999999995,45.75000000000005,89.70639999999999,0.0,516.9362666666667,11.413666666666666,0.0,3.387066666666667,0.18966666666666665,0.0,68.36866666666667,0.0
3,2020-05-11 09:10:24,370.5000000000001,227.1999999999999,47.49509803921562,2448.3999999999996,95.74999999999996,93.28571428571423,75.75000000000001,31.50000000000002,67.2798,0.0,510.89236196760646,8.98141576684663,0.0,2.5403000000000002,0.14225,0.0,85.80354459108179,0.0
4,2020-05-11 09:10:29,323.33333333333337,177.25000000000068,44.36764705882356,2170.0,76.25000000000023,74.99999999999979,82.4166666666666,44.76785714285715,81.74426408481696,0.0,499.2591986358975,7.185132613477305,0.0,3.692412034406881,0.11379999999999998,0.0,76.69188548282742,0.0
5,2020-05-11 09:10:34,232.87209302325587,95.55,52.0555555555559,964.2857142857144,76.49999999999967,75.50000000000013,45.124999999999986,76.91666666666656,68.1202200706808,0.0,505.3876312034466,6.3843644937679125,0.0,3.077010028672401,0.09483333333333333,0.0,91.33675253276344,0.0
6,2020-05-11 09:10:39,209.6666666666668,84.0,149.8749999999997,472.7777777777777,76.75000000000024,88.37500000000007,99.15000000000022,24.552542372881355,78.71165321064213,0.0,502.3055071104557,5.472312423229639,0.0,4.104530586117224,0.08128571428571428,0.0,84.94177565420817,0.0
7,2020-05-11 09:10:44,188.5,54.999999999999915,43.52380952380959,956.8181818181815,45.39999999999998,95.05555555555553,49.9342105263158,43.250000000000014,68.87269655931186,0.0,502.91696872164874,5.075398370325934,0.0,3.5914642628525706,0.071125,0.0,96.09487869743215,0.0
8,2020-05-11 09:10:49,83.53333333333337,75.00000000000001,43.187500000000014,471.11111111111103,74.24999999999972,91.66666666666673,45.57142857142853,24.470312500000002,77.72789539747492,0.0,505.1747224914067,4.511465218067497,0.0,4.333028999271382,0.06322222222222222,0.0,90.54651085175999,0.0
9,2020-05-11 09:10:54,84.86666666666657,88.00000000000001,88.74999999999989,462.916666666667,85.33333333333334,78.75000000000023,47.176470588235304,24.17741935483872,69.95510585772743,0.0,510.7890165955367,4.2840634452105375,0.0,3.8997260993442437,0.05689999999999999,0.0,98.10910321527373,0.0
