,timestamp,front-end_carts,orders_carts,front-end_catalogue,unknown_front-end,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,carts-5fd657685b_carts-db-cfd5cfc74,catalogue_catalogue-db,orders_orders-db,orders-d99bfcf55_orders-db-57754d868b,queue-master_rabbitmq,rabbitmq_rabbitmq,shipping_rabbitmq,queue-master-56db5dfc67_rabbitmq-7d49f9f995,user_user-db,user-5f4b89b8cb_user-db-77bcd55dc4
0,2020-05-11 09:10:39,97.34736842105262,83.0,34.1730769230768,402.5423728813569,463.57142857142844,74.00000000000001,84.33333333333334,23.897826086956524,24.053333333333335,142.33386677335469,0.0,468.75395079015806,0.0,0.0,10.26965393078616,0.0,0.0,0.0,46.498699739947995,0.0
1,2020-05-11 09:10:44,169.9999999999992,53.00000000000013,23.78548387096774,459.8214285714294,958.1818181818179,45.500000000000014,94.83333333333334,43.68749999999997,32.874999999999886,71.16693338667734,0.0,502.01727539507897,1.1845,0.0,5.13482696539308,0.0,0.0,0.0,110.32154986997399,0.0
2,2020-05-11 09:10:49,84.90000000000006,76.49999999999967,24.313461538461528,248.1707317073172,464.28571428571445,89.10000000000005,89.10000000000005,37.39999999999984,24.076315789473693,96.99984454666044,0.0,509.5210150304326,0.7896666666666667,0.0,6.845066940469344,0.0,0.0,0.0,88.9342226087769,0.0
3,2020-05-11 09:10:54,82.23076923076911,88.00000000000001,71.2142857142858,323.1707317073153,457.99999999999994,13.75,62.5,24.519047619047626,22.90789473684211,72.74988340999533,0.0,510.338050730716,1.133608271654331,0.0,5.133800205352008,0.0,0.0,0.0,108.23102302779692,0.0
4,2020-05-11 09:10:59,66.35714285714275,18.4,24.775000000000013,413.46153846153913,252.49999999999946,90.00000000000004,74.4999999999999,24.860273972602744,30.6874999999999,87.69980674799226,0.0,500.052044263837,0.9068866173234648,0.0,6.170787414831496,0.0,0.0,0.0,99.97234091773844,0.0
5,2020-05-11 09:11:04,222.0357142857143,93.81250000000004,61.89999999999982,330.64516129032006,476.49999999999994,54.999999999999204,27.750000000000224,22.512068965517226,22.665625000000002,73.08317228999356,0.0,499.03283477944274,1.1546519637260786,0.0,5.142322845692914,0.0,0.0,0.0,107.54203044738522,0.0
6,2020-05-11 09:11:09,24.515000000000008,7.5,24.12830188679246,282.29166666666646,477.9545454545453,73.49999999999991,36.62499999999989,24.65573770491804,23.861111111111118,83.77949418351922,0.0,504.8133015736076,0.9897016831937817,0.0,5.797671316695978,0.0005710859198766454,0.0,0.0,104.80676365522427,0.0
7,2020-05-11 09:11:14,95.21276595744678,74.99999999999979,23.712264150943394,244.87980769230765,226.99999999999986,57.49999999999974,89.24999999999994,23.488235294117644,23.621874999999992,73.30705741057932,0.0,502.7608684146293,1.1712971577055056,0.0,5.072962402108981,0.0004997001798920647,0.00020012007204322593,0.0,107.48318455813714,0.0
8,2020-05-11 09:11:19,235.81521739130426,126.99999999999845,39.91176470588227,248.34710743801662,245.36363636363635,82.99999999999989,91.74999999999999,50.30000000000001,24.348684210526322,81.64887325384828,0.0,504.6264608130038,1.0411530290715605,0.0,5.656055468541316,0.0004441779376818353,0.0001778845084828675,0.0,103.50254182945524,0.0
9,2020-05-11 09:11:24,49.99545454545456,25.0,24.116981132075477,272.7272727272735,242.2631578947368,87.625,83.50000000000001,76.74999999999993,24.968421052631577,73.48398592846345,0.0,508.0549347317034,1.1679377261644046,0.0,5.090449921687185,0.0003997601439136518,0.00016009605763458074,0.0,109.45728764650971,0.0
10,2020-05-11 09:11:29,220.48000000000016,95.54545454545452,22.526744186046546,309.5238095238097,242.35,87.24999999999991,74.49999999999983,58.58333333333344,32.62500000000018,80.34009629860314,0.0,508.4173588470031,1.0617615692403677,0.0,5.551427201533804,0.00036341831264877434,0.0001455418705768916,0.0,105.47180695137246,0.0
11,2020-05-11 09:11:34,77.79999999999993,45.00000000000002,76.38235294117659,240.74074074074045,231.25000000000009,84.16666666666659,88.12499999999993,33.0,24.145833333333332,73.64508827371954,0.0,512.030632665675,1.17165842973875,0.0,5.088808268072654,0.0003331334532613765,0.00013341338136215063,0.0,110.07729407788361,0.0
12,2020-05-11 09:11:39,23.955555555555556,19.99999999999997,171.6000000000002,386.3636363636366,202.50000000000045,50.0,37.49999999999989,41.984374999999964,24.724489795918377,74.25844427825378,0.0,511.5000098744501,1.17165842973875,0.0,5.115413589136867,0.0003331334532613765,0.00013341338136215063,0.0,109.86578510942324,0.0
13,2020-05-11 09:11:44,29.624999999999904,9.000000000000005,178.1764705882346,396.66666666666583,233.3333333333334,50.0,75.00000000000001,37.666666666666636,23.985999999999986,74.25844427825378,0.0,505.9300525225871,1.1576217537406164,0.0,5.115413589136867,0.0003331334532613765,0.00013341338136215063,0.0,109.40885742162747,0.0
14,2020-05-11 09:11:49,22.8578125,8.550000000000002,24.086206896551722,240.17857142857133,238.4615384615385,50.00000000000089,94.44444444444447,45.45312500000002,24.273076923076918,74.35687714399303,0.0,504.137277491028,1.1576217537406164,0.0,5.128537247225453,0.0003331334532613765,0.00013341338136215063,0.0,109.64217810055446,0.0
15,2020-05-11 09:11:54,63.08333333333332,10.899999999999968,23.712637362637373,248.09644670050758,100.0,25.0,4.95,54.749999999999744,23.537499999999998,74.35687714399303,0.0,506.49718640830605,1.1807077864631372,0.0,5.128537247225453,0.0003331334532613765,0.00013341338136215063,0.0,110.97860066823789,0.0
16,2020-05-11 09:11:59,22.797142857142866,4.997596153846153,48.61029411764708,243.05555555555517,225.99999999999977,67.99999999999967,88.33333333333333,38.68750000000004,24.172115384615388,74.50507897548822,0.0,510.6255142126086,1.1807077864631372,0.0,5.0924187832725565,0.0003331334532613765,0.00013341338136215063,0.0,109.11433575898197,0.0
17,2020-05-11 09:12:04,23.330000000000002,10.449999999999884,22.816101694915243,236.85064935064923,100.0,4.95,10.0,44.08333333333305,24.105555555555547,74.50507897548822,0.0,511.251078169809,1.1758235530111625,0.0,5.0924187832725565,0.0003331334532613765,0.00013341338136215063,0.0,110.89823240019973,0.0
18,2020-05-11 09:12:09,24.337735849056603,29.75000000000005,52.93749999999983,272.7272727272735,240.00000000000006,43.75000000000003,37.37499999999985,24.443846153846156,24.618918918918915,74.4874435134321,0.0,507.3749196415926,1.1758235530111625,0.0,5.119505271379692,0.0,0.00013341338136215063,0.0,109.35301882501152,0.0
19,2020-05-11 09:12:14,89.02173913043471,21.249999999999986,23.13059701492538,245.89041095890406,233.3333333333333,87.49999999999994,44.550000000000026,40.946428571428555,41.249999999999964,74.4874435134321,0.0,508.01220063658155,1.1617393206487137,0.0,5.119505271379692,0.0003334000133360005,0.0001333600053344002,0.0,112.69146257606577,0.0
