,timestamp,carts,catalogue,orders,payment,shipping,user,carts-db,carts-db-cfd5cfc74,catalogue-db,orders-db,orders-db-57754d868b,rabbitmq,rabbitmq-7d49f9f995,user-db,user-db-77bcd55dc4
0,2020-05-11 09:10:39,94.32989690721647,34.42567567567564,363.8888888888886,27.91666666666661,47.291666666666636,24.642307692307693,142.2602520504101,0.0,483.81276255251055,0.0,0.0,10.26965393078616,0.0,46.57191438287658,0.0
1,2020-05-11 09:10:44,71.3392857142857,23.890625000000014,784.0909090909091,26.999999999999957,75.27777777777777,32.29166666666663,71.13012602520504,0.0,495.5049812762553,1.1485,0.0,5.13482696539308,0.0,110.3692571914383,0.0
2,2020-05-11 09:10:49,42.440476190476176,23.7780487804878,355.5555555555556,30.312499999999932,58.333333333333286,22.78680981595091,96.94324605106317,0.0,504.7489050673269,0.7656666666666667,0.0,6.845066940469344,0.0,88.9660274897531,0.0
3,2020-05-11 09:10:54,45.47872340425529,47.128378378378315,314.5833333333337,23.0,31.250000000000075,23.355769230769237,72.70743453829738,0.0,518.8910946836718,1.133611872374475,0.0,5.133800205352008,0.0,108.26762923903917,0.0
4,2020-05-11 09:10:59,44.133064516129025,32.93981481481486,346.87499999999983,53.49999999999996,34.16666666666658,24.20243902439024,87.67516578700663,0.0,502.2742434733921,0.9068894978995801,0.0,6.170787414831496,0.0,99.98546911808596,0.0
5,2020-05-11 09:11:04,126.13636363636354,23.45661157024794,237.50000000000009,25.312499999999947,7.499999999999978,20.57932692307692,73.06263815583885,0.0,503.5371979601732,1.1546543642061746,0.0,5.142322845692914,0.0,107.58040943543904,0.0
6,2020-05-11 09:11:09,23.85036496350365,24.37209302325581,395.83333333333337,44.1666666666667,9.625000000000005,22.59090909090907,83.76897496250737,0.0,512.7690131169436,0.9897037407481497,0.0,5.797671316695978,0.0,104.85119586628049,0.0
7,2020-05-11 09:11:14,76.66666666666664,22.205985915492956,205.46874999999991,45.00000000000001,53.75000000000003,21.582335329341312,73.29785309219395,0.0,502.72023988937286,1.1697980575252533,0.0,5.073162522181025,0.0,107.52206274281133,0.0
8,2020-05-11 09:11:19,159.68749999999991,23.926035502958587,224.13793103448276,31.249999999999925,65.4166666666667,23.641428571428566,81.64620274861684,0.0,510.48074656833137,1.039820495578003,0.0,5.6562333530497995,0.0,103.5371002158323,0.0
9,2020-05-11 09:11:24,44.19642857142857,27.29166666666662,219.375,46.25000000000001,46.875000000000014,34.87804878048776,73.48158247375515,0.0,512.0259919114982,1.1679384460202027,0.0,5.09061001774482,0.0,109.48839019424906,0.0
10,2020-05-11 09:11:29,97.7325581395348,22.529411764705873,219.0217391304348,46.25000000000001,8.781249999999998,39.33189655172412,80.33340224886832,0.0,509.6025199195438,1.0617622236547297,0.0,5.551572743404382,0.0,105.50008199477188,0.0
11,2020-05-11 09:11:34,29.619565217391234,36.81249999999993,176.49999999999983,4.8984375,23.874999999999854,23.176923076923085,73.63895206146263,0.0,508.1583720471576,1.1686596294986058,0.0,5.088941681454016,0.0,110.09984687419842,0.0
