,timestamp,front-end_carts,orders_carts,front-end_catalogue,unknown_front-end,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,carts-5fd657685b_carts-db-cfd5cfc74,catalogue_catalogue-db,orders_orders-db,orders-d99bfcf55_orders-db-57754d868b,queue-master_rabbitmq,rabbitmq_rabbitmq,shipping_rabbitmq,queue-master-56db5dfc67_rabbitmq-7d49f9f995,user_user-db,user-5f4b89b8cb_user-db-77bcd55dc4
0,2020-05-11 09:10:09,247.8810679611651,,22.711538461538463,333.94444444444576,,,,88.25000000000004,45.75000000000002,137.3048,0.0,554.7586,0.0,0.0,5.3732,0.004,0.0,0.0,103.1814,0.0
1,2020-05-11 09:10:14,426.7187499999999,229.857142857143,45.375000000000014,3807.6923076922985,4935.714285714286,27.499999999999957,92.50000000000001,47.20454545454548,90.26923076923077,68.6524,0.0,550.376,17.1205,0.0,2.6866,0.002,0.2845,0.0,54.739599999999996,0.0
2,2020-05-11 09:10:19,248.43525179856113,105.99999999999937,47.821428571428335,1710.526315789457,2463.709677419355,95.0,94.64285714285714,71.61111111111092,43.00000000000001,89.70639999999999,0.0,517.3358,11.413666666666666,0.0,3.387066666666667,0.0013333333333333333,0.18966666666666665,0.0,68.36866666666667,0.0
3,2020-05-11 09:10:24,242.02000000000004,213.99999999999983,29.74999999999999,494.14062499999903,2452.5999999999995,95.90000000000002,94.85714285714285,42.77941176470591,31.249999999999854,67.2798,0.0,518.9735056688662,8.990413967206559,0.0,2.5403000000000002,0.001,0.14225,0.0,85.80354459108179,0.0
4,2020-05-11 09:10:29,402.49999999999955,175.75000000000003,23.900549450549452,913.0434782608722,2170.0,75.50000000000001,75.25000000000001,53.299999999999585,43.65000000000005,81.72954114022805,0.0,505.82329343287256,7.192331173765247,0.0,3.692412034406881,0.0008,0.11379999999999998,0.0,76.70652841141313,0.0
5,2020-05-11 09:10:34,233.2500000000001,94.50000000000003,31.00000000000006,464.99999999999943,964.2857142857144,79.50000000000011,74.24999999999972,33.93749999999987,39.17857142857144,68.10795095019004,0.0,511.5653686692321,6.3843644937679125,0.0,3.077010028672401,0.0006666666666666666,0.09483333333333333,0.0,91.38858038150322,0.0
6,2020-05-11 09:10:39,97.34736842105262,83.0,34.1730769230768,402.5423728813569,463.57142857142844,74.00000000000001,84.33333333333334,23.897826086956524,24.053333333333335,78.71165321064213,0.0,505.44945182936436,5.472312423229639,0.0,4.104530586117224,0.0005714285714285715,0.08128571428571428,0.0,84.97574028985248,0.0
7,2020-05-11 09:10:44,169.9999999999992,53.00000000000013,23.78548387096774,459.8214285714294,958.1818181818179,45.500000000000014,94.83333333333334,43.68749999999997,32.874999999999886,68.87269655931186,0.0,509.1783453506938,5.084398370325935,0.0,3.5914642628525706,0.0005,0.071125,0.0,96.12182275362092,0.0
8,2020-05-11 09:10:49,84.90000000000006,76.49999999999967,24.313461538461528,248.1707317073172,464.28571428571445,89.10000000000005,89.10000000000005,37.39999999999984,24.076315789473693,77.73858214901351,0.0,510.88391745629895,4.519465218067498,0.0,4.333028999271382,0.00044444444444444447,0.06322222222222222,0.0,90.57046112392779,0.0
9,2020-05-11 09:10:54,82.23076923076911,88.00000000000001,71.2142857142858,323.1707317073153,457.99999999999994,13.75,62.5,24.519047619047626,22.90789473684211,69.96472393411216,0.0,511.0744414938257,4.284062004922481,0.0,3.8997260993442437,0.0004,0.05689999999999999,0.0,98.1255574400207,0.0
10,2020-05-11 09:10:59,66.35714285714275,18.4,24.775000000000013,413.46153846153913,252.49999999999946,90.00000000000004,74.4999999999999,24.860273972602744,30.6874999999999,77.01333994919105,0.0,506.3320393940525,3.8946018226568,0.0,4.483272476926535,0.00036363636363636367,0.051727272727272726,0.0,95.29028971615558,0.0
11,2020-05-11 09:11:04,222.0357142857143,93.81250000000004,61.89999999999982,330.64516129032006,476.49999999999994,54.999999999999204,27.750000000000224,22.512068965517226,22.665625000000002,70.5955616200918,0.0,505.2991017243374,3.769508228746996,0.0,4.109666437182657,0.0003333333333333333,0.04741666666666666,0.0,99.46530541444422,0.0
12,2020-05-11 09:11:09,24.515000000000008,7.5,24.12830188679246,282.29166666666646,477.9545454545453,73.49999999999991,36.62499999999989,24.65573770491804,23.861111111111118,71.48328041548123,0.0,504.0272269192205,3.769508228746996,0.0,4.472713282408855,0.00033313345326137656,0.04741666666666666,0.0,98.23311898963243,0.0
13,2020-05-11 09:11:14,95.21276595744678,74.99999999999979,23.712264150943394,244.87980769230765,226.99999999999986,57.49999999999974,89.24999999999994,23.488235294117644,23.621874999999992,71.48328041548123,0.0,499.2272632777022,1.11963035202096,0.0,4.472713282408855,0.00033313345326137656,0.00013341338136215372,0.0,108.22647989617634,0.0
14,2020-05-11 09:11:19,235.81521739130426,126.99999999999845,39.91176470588227,248.34710743801662,245.36363636363635,82.99999999999989,91.74999999999999,50.30000000000001,24.348684210526322,72.86403041548124,0.0,504.9185799443689,1.11963035202096,0.0,4.933779949075522,0.00033313345326137656,0.00013341338136215372,0.0,106.22902989617636,0.0
15,2020-05-11 09:11:24,49.99545454545456,25.0,24.116981132075477,272.7272727272735,242.2631578947368,87.625,83.50000000000001,76.74999999999993,24.968421052631577,72.86403041548124,0.0,506.1706280547467,1.168659029618774,0.0,4.933779949075522,0.00033313345326137656,0.00013341338136215372,0.0,108.30751503248241,0.0
