,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,orders_orders-db,queue-master_rabbitmq,shipping_rabbitmq,user_user-db
0,2019-09-17 13:08:07,51.50000000000006,22.650000000000013,44.20238095238087,235.00000000000003,78.24999999999999,23.63500000000001,82.40000000000006,36.299999999999955,39.541599999999995,527.4842,0.041,0.0,0.0,182.0564
1,2019-09-17 13:08:12,47.30952380952383,43.8125,44.79166666666666,240.4642857142857,90.99999999999999,23.514999999999997,44.93000000000003,24.529545454545456,42.5421,501.2202,1.1965,5.160399999999999,0.0,170.137
2,2019-09-17 13:08:17,83.28571428571438,25.749999999999844,44.92857142857143,235.45,85.16666666666667,84.66666666666679,79.80769230769236,24.800714285714285,56.735658481636996,512.4354755982137,0.8113306005465573,3.440266666666666,0.0,175.0832682796774
3,2019-09-17 13:08:22,96.88194444444447,39.25000000000003,90.86842105263163,247.29999999999998,97.95454545454547,179.49999999999994,123.10000000000083,80.83333333333329,60.14200775566997,464.3638917846259,1.196262844452301,5.225841743302679,0.0,168.766219702361
4,2019-09-17 13:08:27,153.35714285714238,180.24999999999918,61.1428571428563,294.99999999999477,97.57499999999999,177.24999999999991,241.24626865671632,97.22115384615385,53.59481492977112,472.3182096854554,0.9652151985156129,4.1806733946421435,0.0,172.83871120315357
5,2019-09-17 13:08:32,216.4749999999998,29.250000000000252,110.68750000000045,233.16666666666652,86.16666666666667,187.7500000000002,96.48863636363632,49.183333333333344,60.87507910814261,463.04267473787945,1.2023459987630107,5.088761162201786,0.0002666666666666667,166.0177593359613
6,2019-09-17 13:08:37,93.97727272727272,100.0,214.58064516129045,237.62499999999997,83.33333333333343,50.0,93.09090909090905,50.0,55.636067806979376,466.3468926324681,1.0364394275111521,4.361795281887245,0.0002285714285714286,166.32705085939543
7,2019-09-17 13:08:42,229.8906249999999,75.00000000000001,220.39705882352905,241.26470588235293,41.666666666666714,87.50000000000006,203.03125000000028,37.50000000000001,55.017609331106954,470.9772560534096,1.1573844990722582,4.87392087165134,0.0002,162.916144501971
8,2019-09-17 13:08:47,49.06132075471696,25.0,231.03389830508485,245.67647058823528,50.0,95.45454545454547,91.29687499999997,47.22222222222222,56.11494162765062,460.09509426969737,1.0333417769531184,4.332374108134524,0.00017777777777777779,167.20255066841867
9,2019-09-17 13:08:52,182.49999999999957,41.666666666666714,98.8981481481483,376.2500000000004,46.875000000000014,235.00000000000003,49.44067796610171,34.99999999999997,60.31390746488556,463.9403448427276,1.1364075992578067,4.888656697321072,0.00016,163.6364756015768
10,2019-09-17 13:08:57,226.15517241379317,50.0,229.84545454545466,244.82758620689657,25.0,100.0,191.96153846153803,31.249999999999943,56.5627876664472,467.6640607439386,1.0368243449288852,4.444233361200975,0.00014545454545454546,166.94036001590328
11,2019-09-17 13:09:02,214.8684210526316,95.83333333333333,130.33333333333374,245.58823529411762,47.22222222222222,83.33333333333323,196.5999999999997,204.99999999999986,55.742600703311744,462.75428479443286,1.1294581233462437,4.925250855155704,0.00013333333333333334,162.20518198497209
12,2019-09-17 13:09:07,121.49999999999898,10.750000000000092,49.22321428571426,245.00000000000003,47.666666666666686,225.4000000000001,84.17647058823519,48.15217391304346,59.31116129785949,463.4118785390173,1.1294574401495499,4.925250855155704,0.00013333333333333334,165.72629348933788
13,2019-09-17 13:09:12,91.4999999999998,86.99999999999994,87.96666666666678,233.8333333333334,72.75000000000014,87.74999999999993,85.27777777777773,45.34374999999997,63.53357796452616,465.60034520568405,1.1294574401495499,4.934117521822371,0.00013333333333333334,163.25886015600454
14,2019-09-17 13:09:17,47.45535714285713,21.399999999999995,117.50000000000088,215.12500000000026,47.52777777777778,21.760000000000023,73.64999999999993,24.214545454545455,59.432664813822974,459.7193214104431,1.1294574401495499,4.934117521822371,0.00013333333333333334,163.60973998003973
15,2019-09-17 13:09:22,154.24999999999966,93.49999999999999,234.31521739130426,460.8333333333336,49.10576923076923,86.83333333333337,97.93303571428572,94.06818181818178,60.13098487888752,462.25988091026596,1.1326154406548297,4.9303882012256794,0.00013333333333333334,161.7891327420759
16,2019-09-17 13:09:27,238.41803278688514,56.999999999999396,94.30303030303025,246.08064516129033,87.33333333333329,24.456249999999997,96.04918032786885,87.44999999999989,60.19497834395276,459.8837970949431,1.1326127062273972,4.9303882012256794,0.00013333333333333334,160.79895553237074
17,2019-09-17 13:09:32,135.75000000000085,85.49999999999993,210.7777777777778,244.0882352941176,89.50000000000007,23.700000000000006,94.52631578947367,48.039062499999986,55.89874964969162,463.79077128343874,1.1325729141858056,5.001146896153361,0.00013330667199893355,163.50348274359519
18,2019-09-17 13:09:37,49.331896551724135,30.000000000000046,64.181818181818,244.87931034482756,92.58333333333327,94.87499999999997,92.47297297297303,49.68589743589745,59.74540885566017,453.8981405746724,1.1325701830373909,5.001146896153361,0.00013330667199893355,164.60230816325944
19,2019-09-17 13:09:42,209.83333333333323,29.74999999999995,58.66666666666639,226.50000000000006,18.92500000000001,45.449999999999974,189.99999999999966,69.12500000000013,63.91065361146482,457.7421751223105,1.1627279092183358,5.121507104319893,0.00013330667199893355,164.21378333005956
20,2019-09-17 13:09:47,91.69999999999996,50.0,64.1499999999997,244.9230769230769,92.85714285714283,83.33333333333323,81.53846153846156,41.6666666666666,60.79507049821952,468.38286599199176,1.1627292764318877,5.121507104319893,0.00013330667199893355,165.88883647798542
