timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory,catalogue_source_latency,catalogue_destination_latency
2020-07-12 08:33:54,0.10612594692609917,1.3764785830726414,6.9813413841916505,0.16613280455563362,1.1350077960816218,0.09961273202245624,243.50000000000003,217.00000000000009
2020-07-12 08:33:55,0.10612594692609917,1.3764785830726414,7.9585896135653424,0.16766949152542635,1.150576271186441,0.0994348001929456,91.49999999999993,234.30769230769212
2020-07-12 08:33:56,0.10612594692609917,1.3764785830726414,6.600700235927828,0.16967539622000016,1.1634375794558862,0.09960727717804796,24.97169811320754,19.77499999999998
2020-07-12 08:33:57,0.10612594692609917,1.3764785830726414,5.932283527128023,0.17068477357882048,1.1759320482172828,0.09963299287311587,24.895,22.857142857142854
2020-07-12 08:33:58,0.10612594692609917,1.3764785830726414,5.173737194334497,0.17214059348891095,1.1855712034165438,0.09962597950173367,70.74999999999986,24.42432432432432
2020-07-12 08:33:59,0.10612594692609917,1.4702524099041323,5.173737194334497,0.17232309519769318,1.1874427286611235,0.09964234403495877,229.37499999999997,24.337931034482764
2020-07-12 08:34:00,0.10612594692609917,1.4702524099041323,5.173737194334497,0.17259068324034627,1.1899642184876795,0.09962182342980352,239.9285714285714,240.28947368421055
2020-07-12 08:34:01,0.10612594692609917,1.4702524099041323,5.173737194334497,0.17330721215822453,1.1966381708392702,0.09961636858539524,98.79411764705887,95.73214285714285
2020-07-12 08:34:02,0.10612594692609917,1.4702524099041323,5.173737194334497,0.171339695885809,1.1813496974114694,0.09957221032113706,48.25,39.49999999999988
2020-07-12 08:34:03,0.10612594692609917,1.4702524099041323,5.173737194334497,0.17024269541048814,1.1681411429733577,0.09950233636181104,24.675,48.0
2020-07-12 08:34:04,0.10612594692609917,1.4702524099041323,5.173737194334497,0.16911914115415413,1.157426849092387,0.09944259282781476,246.72727272727272,244.0
2020-07-12 08:34:05,0.1024054910189004,1.4702524099041323,5.173737194334497,0.16824600362766645,1.148819311420386,0.09974183000678738,91.5,96.66666666666669
2020-07-12 08:34:06,0.1024054910189004,1.4048306592156066,5.240098562888008,0.16813447370649953,1.1472266915064782,0.0995680542492069,230.12500000000009,138.99999999999963
2020-07-12 08:34:07,0.1024054910189004,1.4048306592156066,4.520780833585245,0.16830508474576816,1.1482881355932202,0.0996311745916465,94.73333333333328,48.473684210526315
2020-07-12 08:34:08,0.1024054910189004,1.4048306592156066,4.520780833585245,0.16842934865511386,1.1485059575261436,0.09962260269329047,98.86363636363636,98.74545454545456
2020-07-12 08:34:09,0.1024054910189004,1.4048306592156066,3.9985711512026345,0.16854789505797893,1.1493966510745035,0.09966000734066204,46.85000000000001,91.50000000000007
2020-07-12 08:34:10,0.09968882031640408,1.4048306592156066,3.9985711512026345,0.16853408821235666,1.1503203715632095,0.09963844771752428,88.9,23.43076923076923
2020-07-12 08:34:11,0.09968882031640408,1.4048306592156066,3.9985711512026345,0.1681384430244588,1.1511042560043392,0.0996397464900024,77.33333333333343,24.425
2020-07-12 08:34:12,0.09968882031640408,1.2932874643954635,3.9985711512026345,0.16856217901998374,1.1547822844454994,0.09963533066357666,142.00000000000014,147.24999999999966
2020-07-12 08:34:13,0.09968882031640408,1.2932874643954635,3.9985711512026345,0.16852266178514852,1.1560730872232958,0.09962104416631667,46.8076923076923,29.499999999999822
2020-07-12 08:34:14,0.09968882031640408,1.2932874643954635,3.9985711512026345,0.16843505822131855,1.1545958406074681,0.09963688919055047,42.68749999999995,23.87941176470588
2020-07-12 08:34:15,0.09968882031640408,1.2932874643954635,3.9985711512026345,0.16878549029579326,1.1577591321298415,0.09941272106081656,224.16666666666646,79.8333333333332
2020-07-12 08:34:16,0.09968882031640408,1.2932874643954635,3.9985711512026345,0.16855360835225427,1.1574014440188467,0.09964260378945444,37.62500000000007,97.11904761904758
2020-07-12 08:34:17,0.09968882031640408,1.2932874643954635,924.5581579149613,0.16909010795328774,1.1590997678241564,0.09961013447749988,84.7,25.00000000000036
2020-07-12 08:34:18,0.09968882031640408,1.2932874643954635,924.5581579149613,0.16864978473846695,1.1585138479270485,0.09962649901072496,92.14285714285721,94.29166666666664
2020-07-12 08:34:19,0.09968882031640408,1.2932874643954635,924.5581579149613,0.16846840740803534,1.1576156022840876,0.09943505994744127,48.611111111111114,31.49999999999989
2020-07-12 08:34:20,0.09968882031640408,1.2932874643954635,1392.2383517765231,0.16889544245012514,1.1597091574719072,0.09993482759704496,43.374999999999936,24.2531914893617
2020-07-12 08:34:21,0.09968882031640408,1.2932874643954635,1392.2383517765231,0.16898591501550198,1.1611552738182005,0.09962649901072496,48.90625000000002,44.649999999999984
2020-07-12 08:34:22,0.08733012716859824,1.2932874643954635,1390.8238039673279,0.16898877928065262,1.1613105529000982,0.0994592171155354,87.25000000000006,37.50000000000009
2020-07-12 08:34:23,0.10334926292141804,1.2932874643954635,1390.8238039673279,0.16991525423728726,1.1634576271186439,0.09945687932507474,203.19999999999996,96.65789473684212
2020-07-12 08:34:24,0.10334926292141804,0.9306256784019484,1390.8238039673279,0.1695453929079971,1.1612651705200354,0.09965429274175808,37.416666666666615,23.85526315789473
2020-07-12 08:34:25,0.10334926292141804,0.9695754331653575,1390.8238039673279,0.16976302674847546,1.1602027324812694,0.09967247555645252,37.583333333333385,24.662499999999987
2020-07-12 08:34:26,0.10334926292141804,1.0093236522456286,1390.8238039673279,0.17008762860386786,1.1616468075730098,0.09945661957057904,231.54999999999995,223.0
2020-07-12 08:34:27,0.08618984030103193,1.0498703356427599,1390.8238039673279,0.17031877573846654,1.1615909976782417,0.09968624254472123,46.04545454545451,23.32272727272728
2020-07-12 08:34:28,0.08446735258567495,1.437235770349775,1390.8238039673279,0.1711626172027399,1.1670764170297905,0.09966728046653983,47.86764705882353,24.20625
2020-07-12 08:34:29,0.10854878671193212,1.437235770349775,1591.5142302994884,0.17296824885027468,1.1842958236462064,0.09971741308419756,48.82954545454547,44.81249999999995
2020-07-12 08:34:30,0.10854878671193212,1.437235770349775,1591.5142302994884,0.1747359677228002,1.1993083456237603,0.09949194618198554,44.843749999999964,24.494186046511636
2020-07-12 08:34:31,0.10854878671193212,1.437235770349775,1591.5142302994884,0.17605753104406136,1.2113537413813549,0.099403110144478,234.2058823529411,233.50000000000009
2020-07-12 08:34:32,0.10854878671193212,1.437235770349775,1591.5142302994884,0.17631355932203105,1.211949152542373,0.09959325043528357,74.2499999999998,23.478571428571424
2020-07-12 08:34:33,0.10854878671193212,1.437235770349775,1591.5142302994884,0.17579614595868734,1.2099045811229936,0.09963533066357666,86.69999999999986,68.5
