timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory,payment_source_latency,payment_destination_latency
2020-07-12 09:30:21,0.004567504717719314,0.0005375554366674551,0.0,0.37183356505815257,0.9545254162569092,0.13545989143820614,23.35,48.5
2020-07-12 09:30:22,0.004567504717719314,0.0005375554366674551,0.0,0.3732627118643959,0.96335593220339,0.15763071690422514,46.75,4.95
2020-07-12 09:30:23,0.004567504717719314,0.0005375554366674551,0.0,0.3749576271186421,0.9776610169491524,0.14351643687485205,211.00000000000026,4.949999999999998
2020-07-12 09:30:24,0.0038017054579847,0.0005375554366674551,0.0,0.3744978728453001,0.9775928405566195,0.16568804160435802,93.49999999999996,93.49999999999996
2020-07-12 09:30:25,0.0042018708691186225,0.00047872821486096717,0.0,0.3747033898305039,0.976186440677966,0.1514568720519488,9.7625,9.775
2020-07-12 09:30:26,0.0042018708691186225,0.00047872821486096717,0.0,0.3734809064560517,0.9724232614112104,0.16791154008700215,98.25,98.0
2020-07-12 09:30:27,0.0042018708691186225,0.0005319879423710866,0.0,0.37415254237287343,0.9755254237288136,0.15278395777015308,98.64285714285714,98.1
2020-07-12 09:30:28,0.0042018708691186225,0.0005319879423710866,0.0,0.3729616571176681,0.9613520018984982,0.14434557322492225,98.625,99.25
2020-07-12 09:30:29,0.0042018708691186225,0.0005319879423710866,0.0,0.37138111058376105,0.945064072140484,0.13621032217609852,46.75,98.25
2020-07-12 09:30:30,0.0042018708691186225,0.0005319879423710866,0.0,0.3705021948780599,0.9339672208945612,0.1636131226932177,98.5,98.25
2020-07-12 09:30:31,0.0042018708691186225,0.0005319879423710866,0.0,0.3694501916358536,0.9244479869755452,0.15096515679170985,99.125,99.25
2020-07-12 09:30:32,0.0042018708691186225,0.0005319879423710866,0.0,0.3693644067796604,0.9206271186440678,0.1345229569724471,4.95,4.95
2020-07-12 09:30:33,0.0042018708691186225,0.0005319879423710866,0.0,0.37007680439464397,0.9262643902273614,0.155240975544374,242.8,97.625
2020-07-12 09:30:34,0.0026749661017175805,0.0005319879423710866,0.0,0.37007847324621584,0.9280859646446672,0.1417942645687854,46.75,99.20000000000002
2020-07-12 09:30:35,0.00272920304619685,0.0005319879423710866,0.0,0.3702181392904988,0.9285411617146052,0.16406093944369415,4.95,93.0
