timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory,shipping_source_latency,shipping_destination_latency
2020-07-12 10:27:08,0.015356477748778526,0.0015474967560553641,0.2016035783167792,0.3973930877841342,1.0162889638456192,0.1631486816550206,98.3125,98.75
2020-07-12 10:27:09,0.015356477748778526,0.0015474967560553641,0.2016035783167792,0.3976271186440655,1.019508474576271,0.15393544944930748,93.5,95.0
2020-07-12 10:27:10,0.015356477748778526,0.0015474967560553641,0.2016035783167792,0.3975847457627096,1.0192711864406778,0.14377411333452306,98.875,98.75
2020-07-12 10:27:11,0.015356477748778526,0.0015474967560553641,0.2016035783167792,0.3977966101694911,1.023576271186441,0.16963475141105133,92.25,92.5
2020-07-12 10:27:12,0.015356477748778526,0.0016858492327464405,0.2016035783167792,0.3963135593220328,1.0223050847457629,0.15285668902893124,44.99999999999999,44.25000000000002
2020-07-12 10:27:13,0.013093572781848105,0.0016858492327464405,0.1866059454845433,0.39682203389830256,1.0274237288135593,0.14264548005098465,98.33333333333334,98.5
2020-07-12 10:27:14,0.012837631486035127,0.0016858492327464405,0.18490966851431925,0.3977340135247346,1.026608816500856,0.16793050216518354,95.0,97.83333333333336
2020-07-12 10:27:15,0.01570425502011327,0.0017800866131498286,0.14967663868022385,0.39817796610169787,1.026830508474576,0.15993344050803826,44.99999999999999,47.00000000000002
2020-07-12 10:27:16,0.01570425502011327,0.0017800866131498286,0.14967663868022385,0.3981202115397666,1.0254424028747713,0.1500427685777065,97.8,97.8
2020-07-12 10:27:17,0.01570425502011327,0.0017800866131498286,0.14967663868022385,0.3973976181589951,1.0305533878465034,0.1680333649454554,98.71428571428572,98.71428571428572
2020-07-12 10:27:18,0.016304653057111373,0.0017800866131498286,0.17017787229153658,0.39982544443879975,1.0492992356839017,0.1569005470169924,98.9375,44.25000000000002
2020-07-12 10:27:19,0.016304653057111373,0.0017800866131498286,0.17017787229153658,0.4019778990542631,1.0648622080607435,0.14739379223121066,96.99999999999996,98.72222222222223
2020-07-12 10:27:20,0.016304653057111373,0.0017800866131498286,0.17017787229153658,0.4036932829370114,1.0790013390057458,0.10073720923406447,91.50000000000006,91.50000000000006
2020-07-12 10:27:21,0.016304653057111373,0.0017800866131498286,0.17017787229153658,0.4007203389830544,1.0933559322033901,0.10056810905740544,9.77,4.949999999999998
2020-07-12 10:27:22,0.016304653057111373,0.0017800866131498286,0.17017787229153658,0.3978851758964271,1.1032671321087235,0.10041225636002392,91.49999999999996,89.4999999999999
2020-07-12 10:27:23,0.016304653057111373,0.0017800866131498286,0.1873145096713656,0.3942685737527199,1.1074769522776573,0.10068811563438927,44.99999999999999,4.95
2020-07-12 10:27:24,0.016304653057111373,0.0017800866131498286,0.20247043616750768,0.3895130134200897,1.1063270977362072,0.10072370200029146,94.24999999999996,92.49999999999996
2020-07-12 10:27:25,0.016304653057111373,0.0011377241058140965,0.20247043616750768,0.3857718825701737,1.1052836645152544,0.10080136859448664,24.15000000000001,24.4
2020-07-12 10:27:26,0.016304653057111373,0.001182731522896332,0.20247043616750768,0.379618644067802,1.0858305084745759,0.10077954921685316,48.5,47.5
2020-07-12 10:27:27,0.016304653057111373,0.0012286119832371773,0.20247043616750768,0.373201362642581,1.0672677660457943,0.10076266517463683,44.99999999999999,44.25000000000002
2020-07-12 10:27:28,0.016304653057111373,0.0011922940006296086,0.18879516043800615,0.3671672401227096,1.0458821335954849,0.10075435303077653,44.99999999999999,44.25000000000002
2020-07-12 10:27:29,0.016304653057111373,0.0014792899408284025,0.1869512616003467,0.3608601312064603,1.0294282178637415,0.10074396285095112,44.99999999999999,44.25000000000002
2020-07-12 10:27:30,0.016304653057111373,0.0014792899408284025,0.1851073627626872,0.3602179697960992,1.011084933642943,0.10232924453781757,44.99999999999999,44.25000000000002
2020-07-12 10:27:31,0.015647272092193173,0.0014792899408284025,0.2137102157195007,0.3558474576271033,0.9925593220338982,0.10233989447213863,44.99999999999999,44.25000000000002
2020-07-12 10:27:32,0.015647272092193173,0.0014792899408284025,0.2118663168818412,0.3503389830508429,0.9746779661016948,0.10101800384384707,44.99999999999999,44.25000000000002
2020-07-12 10:27:33,0.015647272092193173,0.0014792899408284025,0.21002241804418173,0.3437288135593147,0.9557796610169492,0.1006616206758344,44.99999999999999,44.25000000000002
2020-07-12 10:27:34,0.012778344754089557,0.0014792899408284025,0.185757883906785,0.33788135593220725,0.9371016949152544,0.10067253036465118,44.99999999999999,44.25000000000002
2020-07-12 10:27:35,0.013472333690003759,0.0014792899408284025,0.14918965497909425,0.33119205410261515,0.9191342226139426,0.10066785478372976,44.99999999999999,44.25000000000002
2020-07-12 10:27:36,0.013472333690003759,0.0014792899408284025,0.14918965497909425,0.3261974982202729,0.9001830570527815,0.1006405805616879,44.99999999999999,44.25000000000002
2020-07-12 10:27:37,0.013472333690003759,0.0014792899408284025,0.14918965497909425,0.3201271186440743,0.8822881355932203,0.10063928178920978,44.99999999999999,44.25000000000002
