,timestamp,carts,carts-5fd657685b,catalogue,catalogue-6786c4d99b,orders,orders-d99bfcf55,payment,payment-76c559c64c,shipping,user,carts-db,carts-db-cfd5cfc74,catalogue-db,catalogue-db-7c6c54f454,orders-db,rabbitmq,rabbitmq-7d49f9f995,user-db,user-db-77bcd55dc4
0,2020-05-11 09:24:01,189.47183098591535,,26.511627906976745,,963.1578947368422,,72.77777777777771,,85.16666666666667,48.66379310344829,122.874425114977,0.0,460.63047390521893,0.0,2.3445310937812436,0.0,0.0,0.0,0.0
1,2020-05-11 09:24:06,194.01785714285703,,22.936440677966097,,815.3846153846151,,64.64285714285705,,23.500000000000018,41.62671232876709,61.4372125574885,0.0,490.7484102219172,0.0,1.1722655468906218,4.337535014005602,0.0,156.52280912364947,0.0
2,2020-05-11 09:24:11,103.74999999999999,,24.660156250000004,,744.4444444444435,,47.499999999999645,,56.6666666666666,47.28982300884955,80.61454786129855,0.0,507.02462473719123,0.0,1.4747610808306721,2.891690009337068,0.0,104.34853941576631,0.0
3,2020-05-11 09:24:16,71.31578947368419,,23.811688311688318,,399.99999999999983,,48.75000000000004,,45.13888888888888,46.17647058823532,60.46091089597391,0.0,502.76586699195684,0.0,1.1060708106230042,4.737208571641585,0.0,160.82179079356376,0.0
4,2020-05-11 09:24:21,24.99189189189189,,22.163793103448285,,439.99999999999983,,38.57142857142857,,8.538461538461537,47.089552238806,74.0105436278325,0.0,488.67345713544034,0.0,1.3511768563736781,3.7897668573132677,0.0,128.657432634851,0.0
5,2020-05-11 09:24:26,91.8681318681319,,43.97058823529404,,249.42307692307688,,5.0,,48.333333333333336,47.37654320987655,61.67545302319375,0.0,503.8231381004928,0.0,1.1259807136447317,4.888177070574745,0.0,164.84086966785912,0.0
6,2020-05-11 09:24:31,165.85,,70.80882352941182,,225.80645161290323,,45.125,,27.083333333333357,35.64338235294115,70.15133116273749,0.0,502.0436612289938,0.0,1.2966977545526273,4.189866060492639,0.0,141.29217400102212,0.0
7,2020-05-11 09:24:36,89.4940476190476,,24.855000000000004,,247.23684210526315,,44.73214285714286,,39.28571428571428,32.743902439024296,61.38241476739531,0.0,502.20725357536963,0.0,1.134610535233549,4.922982802931059,0.0,164.08435225089434,0.0
8,2020-05-11 09:24:41,86.38888888888884,,22.807989690721655,,326.78571428571365,,44.218749999999986,,15.24999999999998,27.32638888888885,68.0971909043514,0.0,504.72864762255074,0.0,1.279764920207599,4.3761624914942745,0.0,145.85275755635053,0.0
9,2020-05-11 09:24:46,60.48611111111123,,23.37777777777777,,234.6052631578947,,49.77272727272728,,44.02777777777779,25.6845238095237,61.28747181391625,0.0,499.8015228602957,0.0,1.1517884281868391,4.906786242344848,0.0,165.53032180071548,0.0
10,2020-05-11 09:24:51,71.54255319148933,,33.345588235294045,,211.09374999999991,,34.06250000000001,,31.964285714285765,24.952531645569625,67.16922916169405,0.0,502.02261653566353,0.0,1.2547661248409196,4.460714765768043,0.0,150.48211072792316,0.0
11,2020-05-11 09:24:56,23.983333333333327,,25.062500000000007,,196.42857142857144,,32.49999999999997,,42.62499999999999,24.558823529411757,61.57179339821955,0.0,505.4640211752846,0.0,1.1502022811041763,4.975300677097316,0.0,165.5848443367951,0.0
12,2020-05-11 09:25:01,39.654255319148916,,55.41666666666674,,196.42857142857142,,29.750000000000018,,42.232142857142854,43.07203389830504,61.570484241066254,0.0,508.7102776274162,0.0,1.1413532737726961,4.975300677097316,0.0,165.5848443367951,0.0
13,2020-05-11 09:25:06,73.65384615384615,,87.71604938271601,,105.99999999999987,,13.749999999999984,,5.299999999999994,42.485119047619065,61.570484241066254,0.0,502.11263208253155,0.0,1.1413532737726961,5.076978174763049,0.0,167.3760094828535,0.0
14,2020-05-11 09:25:11,24.41423357664233,,72.71739130434786,,203.50000000000003,,39.10714285714289,,9.97222222222223,31.939655172413797,61.884170477767874,0.0,497.7502737893158,0.0,1.1694169861018537,5.076978174763049,0.0,167.3760094828535,0.0
15,2020-05-11 09:25:16,35.576923076923045,,23.859210526315778,,147.14285714285688,,38.12499999999989,,15.750000000000044,33.86363636363636,61.884170477767874,0.0,495.4573822245443,0.0,1.1694169861018537,5.050030326384754,0.0,166.73987420430024,0.0
16,2020-05-11 09:25:21,24.042682926829265,,36.37820512820515,,91.07142857142858,,4.952127659574469,,4.943877551020408,30.138888888888875,61.58849759816231,0.0,506.1550307487632,0.0,1.1655335661538226,5.050030326384754,0.0,166.73987420430024,0.0
17,2020-05-11 09:25:26,60.62500000000001,,24.385093167701857,,102.99999999999994,,30.41666666666663,,7.916666666666657,24.606557377049178,61.58849759816231,0.0,500.23956883828356,0.0,1.1655335661538226,5.058377981644577,0.0,166.4042863015586,0.0
18,2020-05-11 09:25:31,41.66666666666667,,24.052395209580837,,207.5,,4.9875,,34.999999999999964,35.50595238095238,61.69276426482897,0.0,497.27365217161696,0.0,1.1625335661538228,5.058377981644577,0.0,166.4042863015586,0.0
19,2020-05-11 09:25:36,46.953125,,22.088541666666668,,173.33333333333306,,8.562499999999998,,34.642857142857075,23.531779661016937,61.69276426482897,0.0,499.678952171617,0.0,1.1625335661538228,5.058377981644576,0.0,168.86815296822527,0.0
20,2020-05-11 09:25:41,24.522177419354843,,23.17477876106195,,186.25,,44.30555555555554,,17.312499999999982,24.362334801762113,61.92580680413087,0.0,497.78309220625596,0.0,1.1583741603451365,5.058377875063175,0.0,168.86815296822527,0.0
21,2020-05-11 09:25:46,24.26102941176471,,23.275423728813553,,226.16071428571428,,35.71428571428574,,8.571428571428577,38.29365079365078,61.92580680413087,0.0,503.037559239736,0.0,1.1583741603451365,5.120792254148142,0.0,167.77423634824393,0.0
22,2020-05-11 09:25:51,27.11538461538452,,39.72222222222224,,144.9999999999999,,17.500000000000068,,40.00000000000002,22.834269662921347,62.045370636462444,0.0,502.8380744568206,0.0,1.164490834169235,5.120792254148142,0.0,167.77423634824393,0.0
23,2020-05-11 09:25:56,27.66129032258058,,64.52380952380933,,129.99999999999983,,33.541666666666664,,25.312499999999996,33.24999999999996,62.045370636462444,0.0,498.82326843922766,0.0,1.164490834169235,5.107846779004866,0.0,167.76814351204507,0.0
24,2020-05-11 09:26:01,23.95104895104895,,23.42763157894736,,229.67741935483863,,36.25,,18.24999999999999,24.907608695652172,62.21064436736765,0.0,503.23675582832783,0.0,1.1733789170189448,5.107846779004866,0.0,167.76814351204507,0.0
25,2020-05-11 09:26:06,23.527173913043473,,828.235294117647,,224.61538461538456,,86.6666666666665,,79.99999999999994,24.94011406844106,62.21064436736765,0.0,494.99052249499454,0.0,1.1733789170189448,5.125580112338199,0.0,167.8078268453784,0.0
26,2020-05-11 09:26:11,24.37668918918919,,476.68128654970764,,357.8124999999998,,95.37499999999994,,207.99999999999991,36.782407407407405,62.48085659158948,0.0,490.4528596408986,0.0,1.1724191922972225,5.125580112338199,0.0,167.8078268453784,0.0
27,2020-05-11 09:26:16,23.553149606299215,,450.63131313131316,,229.64285714285717,,82.50000000000007,,59.99999999999994,40.48701298701295,62.48085659158948,0.0,485.490668392649,0.0,1.1724191922972225,5.143147605836899,0.0,171.03880004668534,0.0
28,2020-05-11 09:26:21,41.98529411764707,,626.8750000000001,,235.6428571428571,,86.49999999999999,,91.73076923076925,37.863636363636424,61.978556591589474,0.0,473.5531017259823,0.0,1.1804191922972225,5.143147605836899,0.0,171.03880004668534,0.0
29,2020-05-11 09:26:26,30.673076923076888,,450.62499999999994,,236.81818181818184,,49.017857142857146,,129.99999999999983,61.69354838709688,61.978556591589474,0.0,464.23166839264894,0.0,1.1804191922972225,5.152014272503565,0.0,170.46501671335201,0.0
