,timestamp,front-end_carts,orders_carts,front-end_carts-5fd657685b,front-end-858c94d57b_carts-5fd657685b,orders_carts-5fd657685b,orders-d99bfcf55_carts-5fd657685b,front-end_catalogue,front-end_catalogue-6786c4d99b,front-end-858c94d57b_catalogue-6786c4d99b,front-end_orders,front-end-858c94d57b_orders-d99bfcf55,orders_payment,orders-d99bfcf55_payment-76c559c64c,orders_shipping,orders-d99bfcf55_shipping,front-end_user,front-end-858c94d57b_user,orders_user,orders-d99bfcf55_user,carts_carts-db,carts-5fd657685b_carts-db-cfd5cfc74,catalogue_catalogue-db,catalogue_catalogue-db-7c6c54f454,catalogue-6786c4d99b_catalogue-db-7c6c54f454,orders_orders-db,queue-master_rabbitmq,shipping_rabbitmq,queue-master-56db5dfc67_rabbitmq-7d49f9f995,shipping-7d94dd67dd_rabbitmq-7d49f9f995,user_user-db,user-5f4b89b8cb_user-db-77bcd55dc4
0,2020-05-11 09:23:33,961.5853658536583,227.49999999999983,,,,,39.807692307692264,,,9900.0,,4.95,,2477.6470588235293,,93.45454545454538,,28.24999999999999,,88.5008,0.0,280.3242,0.0,0.0,0.041,0.0,0.0,0.0,0.0,49.5368,0.0
1,2020-05-11 09:23:38,466.0294117647057,237.40000000000006,,,,,35.60416666666648,,,2200.0,,95.25000000000003,,45.5,,56.08333333333335,,49.31578947368421,,44.2504,0.0,366.2099,0.0,0.0,0.0205,2.1546,0.0,0.0,0.0,113.3034,0.0
2,2020-05-11 09:23:43,313.7499999999993,196.75000000000003,,,,,203.73999999999995,,,4957.627118644067,,90.60000000000007,,94.0,,91.70588235294117,,76.37499999999991,,67.41533333333332,0.0,417.15680000000003,0.0,0.0,7.051333333333333,1.4364,0.11126666666666667,0.0,0.0,77.14153333333333,0.0
3,2020-05-11 09:23:48,236.96153846153854,200.00000000000028,,,,,226.03260869565216,,,2477.7272727272725,,50.0,,100.0,,49.83848314606742,,49.13793103448277,,50.561499999999995,0.0,413.34040000000005,0.0,0.0,5.2885,2.6733000000000002,0.08345,0.0,0.0,126.0786,0.0
4,2020-05-11 09:23:53,241.74157303370782,95.61111111111113,,,,,46.85365853658533,,,2205.0,,65.50000000000021,,22.05,,87.84090909090902,,89.50000000000003,,63.6684,0.0,443.54512000000005,0.0,0.0,4.5918,2.13864,0.06676,0.0,0.0,100.86287999999999,0.0
5,2020-05-11 09:23:58,236.35365853658521,194.50000000000009,,,,,31.409090909090796,,,2448.793103448276,,79.25000000000017,,50.4999999999999,,74.37499999999969,,68.66666666666623,,53.056999999999995,0.0,455.89627826434713,0.0,0.0,3.8265,3.5197191628341,0.05563333333333333,0.0,0.0,137.41509412784112,0.0
6,2020-05-11 09:24:03,239.94366197183092,75.74999999999984,,,,,45.30232558139538,,,1780.0,,94.55555555555557,,97.03333333333333,,152.50000000000034,,47.70238095238095,,63.030917873568136,0.0,456.5725919273288,0.0,0.0,3.6147901562544633,3.0169021395720854,0.04768571428571428,0.0,0.0,117.78436639529238,0.0
7,2020-05-11 09:24:08,349.99999999999955,225.50000000000003,,,,,36.883333333333226,,,963.076923076923,,92.92857142857142,,43.74999999999997,,83.21874999999997,,47.913043478260825,,55.15205313937212,0.0,464.60931125373963,0.0,0.0,3.1629413867226552,3.724173125626975,0.041725,0.0,0.0,142.1920228767932,0.0
8,2020-05-11 09:24:13,226.26785714285728,74.25000000000009,,,,,57.38888888888888,,,948.8888888888889,,89.80000000000004,,91.3333333333333,,94.04,,47.84375,,62.24284928709952,0.0,472.9390604219618,0.0,0.0,3.0425870269435573,3.3103761116684223,0.037088888888888887,0.0,0.0,126.39290922381618,0.0
9,2020-05-11 09:24:18,143.9285714285723,43.24999999999994,,,,,44.96428571428571,,,480.0,,89.12499999999996,,81.24999999999991,,87.2142857142857,,79.78571428571438,,56.01856435838956,0.0,474.644113755391,0.0,0.0,2.738328324249202,4.006714926357093,0.03338,0.0,0.0,146.77777279413016,0.0
10,2020-05-11 09:24:23,48.15384615384619,22.74999999999998,,,,,26.722222222222474,,,540.0000000000022,,58.000000000000426,,52.00000000000011,,88.04545454545453,,85.6249999999999,,62.58133801265114,0.0,470.79499593302586,0.0,0.0,2.70135311653349,3.6424681148700846,0.030345454545454544,0.0,0.0,133.4343389037547,0.0
11,2020-05-11 09:24:28,197.3846153846155,93.74999999999997,,,,,196.85714285714246,,,448.7499999999994,,37.49999999999989,,87.49999999999994,,149.28571428571354,,45.83333333333332,,57.36622651159687,0.0,479.85970818242,0.0,0.0,2.4762403568223657,4.203948116704422,0.027816666666666667,0.0,0.0,151.1279818978501,0.0
12,2020-05-11 09:24:33,235.9599999999999,94.18750000000001,,,,,190.22500000000022,,,245.16129032258067,,83.50000000000001,,76.24999999999976,,48.55603448275862,,42.84999999999997,,60.07504317826354,0.0,497.44659151575325,0.0,0.0,2.666240356822366,4.203948116704422,0.027816666666666667,0.0,0.0,146.99991523118345,0.0
13,2020-05-11 09:24:38,183.1000000000003,91.08333333333339,,,,,44.80405405405402,,,441.2500000000004,,75.2500000000001,,75.00000000000001,,102.70000000000012,,40.78124999999996,,60.07504317826354,0.0,501.7179915157533,0.0,0.0,2.666240356822366,4.682748116704422,0.027816666666666667,0.0,0.0,159.21321523118345,0.0
14,2020-05-11 09:24:43,210.44736842105277,43.749999999999986,,,,,40.361111111111335,,,465.357142857143,,80.75000000000003,,80.25000000000009,,60.35714285714304,,45.75000000000002,,60.74755984493021,0.0,502.20542484908657,0.0,0.0,1.1102403568223658,4.682748116704422,0.00013333333333333253,0.0,0.0,158.8117318978501,0.0
15,2020-05-11 09:24:48,95.62857142857148,49.62500000000021,,,,,42.39285714285711,,,417.50000000000006,,89.79999999999998,,99.25000000000043,,47.043103448275836,,43.961538461538446,,60.74755984493021,0.0,506.6692748490866,0.0,0.0,1.1102403568223658,4.957614783371088,0.00013333333333333253,0.0,0.0,164.62328189785012,0.0
16,2020-05-11 09:24:53,95.39361702127664,46.81249999999998,,,,,73.82142857142857,,,242.21875000000003,,46.81249999999998,,46.39285714285718,,77.44999999999983,,24.463529411764704,,61.57179339821955,0.0,503.3250709565318,0.0,0.0,1.1502022811041763,4.957614783371088,0.00013333333333333253,0.0,0.0,164.62328189785012,0.0
17,2020-05-11 09:24:58,43.86842105263155,9.393750000000004,,,,,45.5125,,,239.28571428571433,,46.50000000000002,,75.25000000000004,,46.28571428571428,,24.8631067961165,,61.57179339821955,0.0,505.4640211752846,0.0,0.0,1.1502022811041763,4.975167343763982,0.00013333333333333253,0.0,0.0,165.5848443367951,0.0
18,2020-05-11 09:25:03,74.94999999999973,9.724999999999998,,,,,201.48076923076928,,,239.28571428571425,,45.94999999999996,,48.44642857142856,,88.37500000000001,,45.211538461538446,,61.570484241066254,0.0,508.7102776274162,0.0,0.0,1.1413532737726961,4.975167343763982,0.00013333333333333253,0.0,0.0,165.5848443367951,0.0
19,2020-05-11 09:25:08,95.62500000000003,26.75000000000034,,,,,174.07692307692278,,,221.2,,50.0,,9.060000000000006,,82.46428571428571,,44.74999999999999,,61.570484241066254,0.0,502.11263208253155,0.0,0.0,1.1413532737726961,5.076844841429715,0.00013333333333333253,0.0,0.0,167.3760094828535,0.0
20,2020-05-11 09:25:13,48.91249999999998,10.0,,,,,206.05555555555583,,,240.70000000000007,,74.75000000000028,,49.875000000000256,,46.994318181818194,,44.48214285714286,,61.884170477767874,0.0,497.7502737893158,0.0,0.0,1.1694169861018537,5.076844841429715,0.00013333333333333253,0.0,0.0,167.3760094828535,0.0
21,2020-05-11 09:25:18,54.999999999999865,25.0,,,,,58.38888888888838,,,229.42857142857136,,87.62500000000006,,41.91666666666674,,49.44148936170212,,41.09375000000003,,61.884170477767874,0.0,495.4573822245443,0.0,0.0,1.1694169861018537,5.04989699305142,0.00013333333333333253,0.0,0.0,166.73987420430024,0.0
22,2020-05-11 09:25:23,45.28749999999997,9.615384615384617,,,,,78.19444444444451,,,98.21428571428572,,41.83333333333329,,41.49999999999994,,55.166666666665925,,24.58958333333333,,61.58849759816231,0.0,506.1550307487632,0.0,0.0,1.1655335661538226,5.04989699305142,0.00013333333333333253,0.0,0.0,166.73987420430024,0.0
23,2020-05-11 09:25:28,93.01470588235291,76.99999999999979,,,,,44.593750000000036,,,220.59999999999977,,46.08333333333336,,18.24999999999999,,46.1931818181818,,42.08333333333332,,61.58849759816231,0.0,500.23956883828356,0.0,0.0,1.1655335661538226,5.058244648311243,0.00013333333333333253,0.0,0.0,166.4042863015586,0.0
24,2020-05-11 09:25:33,192.88461538461553,73.7499999999998,,,,,44.58870967741932,,,241.49999999999997,,36.8749999999999,,49.85714285714282,,79.53846153846148,,68.49999999999989,,61.69276426482897,0.0,497.27365217161696,0.0,0.0,1.1625335661538228,5.058244648311243,0.00013333333333333253,0.0,0.0,166.4042863015586,0.0
