,timestamp,front-end_carts,orders_carts,front-end_catalogue,unknown_front-end,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,carts-5fd657685b_carts-db-cfd5cfc74,catalogue_catalogue-db,catalogue-6786c4d99b_catalogue-db-7c6c54f454,orders_orders-db,orders-d99bfcf55_orders-db-57754d868b,queue-master_rabbitmq,rabbitmq_rabbitmq,shipping_rabbitmq,queue-master-56db5dfc67_rabbitmq-7d49f9f995,shipping-7d94dd67dd_rabbitmq-7d49f9f995,user_user-db,user-5f4b89b8cb_user-db-77bcd55dc4
0,2020-07-11 22:04:55,190.5,86.66666666666664,81.04166666666663,326.3888888888886,205.00000000000003,4.749999999999999,7.749999999999994,20.1875,22.25,0.0,0.0,561.3128153380424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2020-07-11 22:04:56,234.06249999999994,99.25,75.00000000000001,305.55555555555475,235.57692307692307,5.0,9.500000000000002,24.999999999999993,21.590909090909086,71.61078431372549,0.0,428.51568627450985,0.0,8.76470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2020-07-11 22:04:57,94.61538461538467,,87.11538461538458,238.88888888888886,205.00000000000003,,4.75,22.374999999999993,9.857142857142856,0.2096114519427403,0.0,458.32413087934566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.78220858895706,0.0
3,2020-07-11 22:04:58,223.64864864864865,201.99999999999994,21.689655172413783,344.59459459459475,466.0714285714285,74.99999999999996,74.99999999999996,24.761363636363637,22.815217391304348,0.0,0.0,504.7695390781563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.517034068136272,0.0
4,2020-07-11 22:04:59,233.66071428571428,227.5,23.781249999999996,356.3829787234039,437.49999999999983,79.16666666666663,89.99999999999999,84.99999999999999,23.32692307692308,448.98001998002,0.0,338.0649350649351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2020-07-11 22:05:00,224.99999999999997,95.625,76.24999999999997,286.58536585365727,96.66666666666667,4.75,4.75,22.288461538461544,9.983333333333333,169.51648351648353,0.0,608.0959040959042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2020-07-11 22:05:01,119.99999999999957,85.625,40.0,291.6666666666664,152.4999999999997,72.49999999999997,76.24999999999993,23.525862068965516,23.105263157894736,0.0,0.0,502.36427145708586,0.0,0.20459081836327345,0.0,0.0,0.0,0.0,0.0,0.0,1197.5868263473055,0.0
7,2020-07-11 22:05:02,91.07142857142857,79.99999999999996,22.28125,228.5714285714286,231.24999999999997,4.750000000000001,4.75,24.249999999999993,19.449999999999992,28.47995991983968,0.0,435.45791583166334,0.0,0.0,0.0,0.0,0.02004008016032064,0.0,0.0,0.0,0.0,0.0
8,2020-07-11 22:05:03,94.05,91.875,120.83333333333333,358.8709677419355,200.0,4.75,8.649999999999999,42.499999999999986,20.35,0.0,0.0,459.467,0.0,0.0,0.0,40.432,0.0,0.0,0.0,0.0,121.834,0.0
9,2020-07-11 22:05:04,85.96153846153842,85.83333333333334,23.538461538461544,314.2857142857143,229.99999999999997,92.5,,83.9705882352941,34.687499999999986,0.0,0.0,298.6866866866867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2020-07-11 22:05:05,49.125,23.5,18.649999999999977,235.90604026845628,241.875,92.5,93.5,23.211538461538463,9.250000000000002,0.0,0.0,410.2687312687313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
