,timestamp,carts,catalogue,orders,payment,shipping,user,carts-db,carts-db-cfd5cfc74,catalogue-db,catalogue-db-7c6c54f454,orders-db,orders-db-57754d868b,rabbitmq,rabbitmq-7d49f9f995,user-db,user-db-77bcd55dc4
0,2020-07-11 22:04:55,240.92857142857136,234.70000000000005,247.95454545454547,90.99999999999989,92.49999999999999,47.23437499999999,0.0,0.0,589.7880928355197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2020-07-11 22:04:56,315.0000000000023,94.24999999999994,246.5,4.949999999999999,88.49999999999996,63.00000000000046,71.61078431372549,0.0,469.77843137254905,0.0,8.76470588235294,0.0,0.0,0.0,0.0,0.0
2,2020-07-11 22:04:57,236.95000000000007,234.9999999999999,246.24999999999997,97.99999999999999,4.95,89.9999999999999,0.2096114519427403,0.0,356.96625766871165,0.0,0.0,0.0,0.0,0.0,113.28732106339469,0.0
3,2020-07-11 22:04:58,245.65,43.5,493.57142857142867,98.21428571428572,93.75000000000001,81.29999999999995,0.0,0.0,588.560120240481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2020-07-11 22:04:59,248.85454545454544,80.74999999999987,487.49999999999994,4.95,98.90000000000002,223.4285714285713,448.6723276723277,0.0,321.5064935064936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2020-07-11 22:05:00,241.8076923076923,96.88000000000001,99.0,94.99999999999997,9.666666666666664,46.87499999999998,171.5934065934066,0.0,639.4785214785215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2020-07-11 22:05:01,223.18750000000009,48.07894736842106,241.29999999999993,4.95,95.24999999999999,47.25000000000003,0.0,0.0,358.7365269461078,0.0,0.20459081836327345,0.0,0.0,0.0,1196.8153692614771,0.0
7,2020-07-11 22:05:02,98.84375000000001,233.49999999999997,244.0,4.95,9.799999999999999,91.33333333333337,28.47995991983968,0.0,499.4468937875751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2020-07-11 22:05:03,214.75000000000009,49.64999999999996,225.99999999999997,4.95,9.950000000000001,89.59999999999994,0.0,0.0,463.172,0.0,0.0,0.0,40.432,0.0,121.834,0.0
9,2020-07-11 22:05:04,95.57142857142858,46.5,248.03124999999997,4.95,9.860000000000001,96.55000000000003,0.0,0.0,460.87787787787784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2020-07-11 22:05:05,93.54545454545453,24.830434782608698,99.31818181818183,98.70000000000002,98.70000000000002,85.70000000000019,0.0,0.0,457.89710289710297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2020-07-11 22:05:06,92.9545454545454,60.24999999999979,99.16666666666669,43.24999999999997,93.24999999999997,47.016666666666666,89.9278350515464,0.0,0.0,0.0,8.828491096532334,0.0,0.0,0.0,0.0,0.0
12,2020-07-11 22:05:07,87.12499999999993,234.62499999999983,246.7,93.49999999999999,96.75,96.16666666666666,0.21972132904608788,0.0,659.7877813504823,0.0,0.0,0.0,0.0,0.0,259.15326902465165,0.0
13,2020-07-11 22:05:08,74.16666666666697,48.933823529411775,98.2,48.650000000000006,22.975,52.5000000000005,0.0,0.0,512.5605605605606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2020-07-11 22:05:09,46.31249999999999,40.18750000000006,220.0000000000002,,,94.16666666666667,482.9780439121756,0.0,468.5898203592814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2020-07-11 22:05:10,86.40000000000008,96.9,244.75000000000003,4.949999999999999,9.349999999999994,49.30882352941177,167.29540918163673,0.0,436.4311377245509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2020-07-11 22:05:11,52.99999999999995,242.00000000000003,98.75,96.5,96.5,48.97,0.0,0.0,411.1626506024096,0.0,0.20582329317269077,0.0,0.0,0.0,1174.3955823293172,0.0
17,2020-07-11 22:05:12,47.84615384615386,46.974999999999994,233.50000000000003,4.95,45.00000000000002,47.46153846153849,27.877450980392158,0.0,389.1539215686275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2020-07-11 22:05:13,49.0625,63.00000000000007,242.87500000000006,4.949999999999999,4.949999999999999,48.41304347826086,0.0,0.0,461.510162601626,0.0,0.0,0.0,42.98170731707317,0.0,63.051829268292686,0.0
19,2020-07-11 22:05:14,61.499999999999716,49.68333333333333,248.32352941176472,23.424999999999997,96.66666666666669,82.30000000000021,0.0,0.0,342.83751253761284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2020-07-11 22:05:15,224.4999999999998,71.49999999999983,494.0,97.0,9.350000000000001,163.0,0.0,0.0,488.6006006006006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2020-07-11 22:05:16,239.40625000000006,152.49999999999915,227.49999999999994,95.74999999999996,97.16666666666666,238.83333333333331,129.455,0.0,72.76,0.0,9.06,0.0,0.0,0.0,0.0,0.0
