timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory,shipping_source_latency,shipping_destination_latency
2020-07-11 22:04:55,0.16002843541946707,0.001387303441370417,7371.995011677509,0.16915254237288022,0.7642881355932203,0.09692037667518916,92.5,9.549999999999997
2020-07-11 22:04:56,0.16002843541946707,0.001387303441370417,7371.995011677509,0.17182203389829862,0.7850847457627118,0.09674244484567852,88.49999999999996,88.00000000000006
2020-07-11 22:04:57,0.16002843541946707,0.001387303441370417,7256.457525040418,0.17495169655265666,0.8069387478390564,0.09681257855950033,4.95,4.95
2020-07-11 22:04:58,0.23892633316566564,0.001387303441370417,7313.176707273904,0.17810842413869202,0.8259418054872986,0.096832060146673,93.75,95.00000000000004
2020-07-11 22:04:59,0.23892633316566564,0.001387303441370417,7313.176707273904,0.17991525423728733,0.8471355932203389,0.0970845415164312,98.90000000000002,98.0
2020-07-11 22:05:00,0.21072286957772665,0.001387303441370417,7296.0379435118275,0.18296300062710685,0.8675107201572854,0.09685180148834127,9.666666666666664,4.95
2020-07-11 22:05:01,0.21072286957772665,0.001387303441370417,7296.0379435118275,0.1855116188409972,0.8887099781352227,0.0966746489223176,95.25,95.25
2020-07-11 22:05:02,0.21072286957772665,0.001387303441370417,7296.0379435118275,0.188256330293892,0.9087997017050269,0.09695622279558702,9.8,4.95
2020-07-11 22:05:03,0.21072286957772665,0.001387303441370417,7296.0379435118275,0.19072033898305227,0.9317966101694914,0.09715103866731402,9.95,9.73
2020-07-11 22:05:04,0.21072286957772665,0.001387303441370417,7296.0379435118275,0.1934712970966612,0.952610972695378,0.09698843235304587,9.86,43.74999999999999
2020-07-11 22:05:05,0.21072286957772665,0.001387303441370417,7296.0379435118275,0.1959288825613082,0.9753732987576482,0.09677361538515483,98.70000000000002,98.70000000000002
2020-07-11 22:05:06,0.21072286957772665,0.001387303441370417,7296.0379435118275,0.1977697939262476,0.9952209869848158,0.09704116251565996,93.24999999999996,86.49999999999994
2020-07-11 22:05:07,0.21072286957772665,0.002471811564652688,7300.829314516179,0.2008474576271195,1.0177118644067795,0.09724299175876916,96.75,97.5
2020-07-11 22:05:08,0.21072286957772665,0.002471811564652688,7300.133234624636,0.20347112760800368,1.0377451229640176,0.09708116470798787,22.975,23.425
2020-07-11 22:05:09,0.21072286957772665,0.002471811564652688,9521.946259479751,0.20613708009897572,1.0598454289685095,0.09730793038267817,45.00000000000001,9.775
2020-07-11 22:05:10,0.21072286957772665,0.002471811564652688,9708.9927493803,0.20862638759427515,1.0771460045758836,0.09717415681742557,9.349999999999994,4.95
2020-07-11 22:05:11,0.21072286957772665,0.002471811564652688,7800.638868841306,0.21152542372881866,1.097084745762712,0.09719883349451096,96.5,94.00000000000004
2020-07-11 22:05:12,0.18770012706372616,0.002471811564652688,7797.869568936219,0.2138595569416437,1.11684943812607,0.09724117347729966,45.00000000000002,45.74999999999998
2020-07-11 22:05:13,0.18770012706372616,0.0029021913430738342,7797.869568936219,0.21609436968238127,1.1342327378732926,0.09705856606686758,4.949999999999998,97.0
2020-07-11 22:05:14,0.18770012706372613,0.0029021913430738342,7797.869568936219,0.2180084745762656,1.1522711864406778,0.09731806080800788,96.66666666666669,9.050000000000006
2020-07-11 22:05:15,0.12374030000722948,0.0029021913430738342,7731.9254796373925,0.22029661016948865,1.1704406779661014,0.09717259829045176,9.35,43.74999999999999
2020-07-11 22:05:16,0.126289867834633,0.0029021913430738342,7733.784106417872,0.22245762711864644,1.1901525423728814,0.0972193540996662,97.16666666666666,96.83333333333331
2020-07-11 22:05:17,0.12883943566203646,0.0029021913430738342,7735.64273319835,0.2243644067796549,1.205237288135593,0.09722402968058774,4.95,4.95
2020-07-11 22:05:18,0.13138900348943994,0.0029021913430738342,7737.501359978828,0.22644067796609904,1.2205593220338984,0.09741520898937583,4.95,4.95
2020-07-11 22:05:19,0.1529740696442091,0.0029021913430738342,7729.098122958981,0.22761940273211576,1.2293651062675843,0.09729390363991376,4.95,4.95
2020-07-11 22:05:20,0.1529740696442091,0.0036904177600985385,7729.098122958981,0.2290872107805681,1.2396304771590811,0.09736507637171797,99.07142857142857,99.07142857142857
2020-07-11 22:05:21,0.1529740696442091,0.0036904177600985385,7729.098122958981,0.2293026014744489,1.2459283111600714,0.09746066602611204,43.24999999999997,4.95
2020-07-11 22:05:22,0.1529740696442091,0.0036904177600985385,7729.098122958981,0.2282511058759772,1.2476314763656084,0.0974053383185416,45.00000000000001,96.0
