timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory,carts_source_latency,carts_destination_latency
2020-07-11 20:52:20,0.18269029982440932,0.3792966818533353,0.0,0.14381355932203554,0.6800169491525423,0.14809097329749765,99.375,24.73
2020-07-11 20:52:21,0.1864101328572301,0.3792966818533353,0.0,0.14377606020542855,0.6793959117258213,0.1480636990754558,98.5,99.3625
2020-07-11 20:52:22,0.19012996589005088,0.3792966818533353,0.0,0.14373124968219786,0.6790623569891016,0.14805720521306487,99.25,94.0
2020-07-11 20:52:23,0.15690482542236728,0.3792966818533353,0.0,0.1441949152542444,0.6806101694915254,0.14821669447338548,99.35714285714286,49.625
2020-07-11 20:52:24,0.15690482542236728,0.34287023793485505,0.0,0.14609674248330906,0.6956035388630892,0.14806162103949072,99.35714285714286,49.625
2020-07-11 20:52:25,0.15690482542236728,0.34287023793485505,0.0,0.1478788495110268,0.7094795003474518,0.14808006360868087,234.04545454545456,234.0769230769231
2020-07-11 20:52:26,0.15690482542236728,0.34287023793485505,0.0,0.1498474834773736,0.7228774783934927,0.14792369140230802,49.535714285714256,21.55
2020-07-11 20:52:27,0.15690482542236728,0.34287023793485505,0.07712876134523408,0.15126605877766894,0.7335853021931458,0.14796473261261855,63.75000000000067,24.315625
2020-07-11 20:52:28,0.15690482542236728,0.34287023793485505,0.07712876134523408,0.1522457627118695,0.7365593220338983,0.147774592321813,43.84999999999996,24.352857142857143
2020-07-11 20:52:29,0.15690482542236728,0.34287023793485505,0.07712876134523408,0.15198894933984608,0.7350383891798444,0.14819565435923887,41.66666666666667,23.997368421052638
2020-07-11 20:52:30,0.15690482542236728,0.34287023793485505,0.07712876134523408,0.1529159534260935,0.7340643696083249,0.14912973152554598,48.36666666666666,21.64999999999999
2020-07-11 20:52:31,0.15690482542236728,0.34287023793485505,0.07712876134523408,0.15297128716227892,0.7326858537577544,0.14844164186660624,48.18333333333334,24.345454545454544
2020-07-11 20:52:32,0.15690482542236728,0.34287023793485505,0.07712876134523408,0.1541499296622079,0.7343095879730852,0.14826500880957372,49.15789473684211,47.81249999999998
2020-07-11 20:52:33,0.15690482542236728,0.34287023793485505,0.07712876134523408,0.15381355932203272,0.733322033898305,0.1479566802232538,48.25000000000001,43.79166666666673
2020-07-11 20:52:34,0.15690482542236728,0.34287023793485505,0.10074221161495624,0.15419491525423892,0.7346101694915255,0.1482109798744814,46.33333333333332,24.54134615384615
2020-07-11 20:52:35,0.15690482542236728,0.3613115643206529,0.12219570405727925,0.15393024201749028,0.7341197206969019,0.14800369578696393,76.8333333333332,81.74999999999984
2020-07-11 20:52:36,0.15690482542236728,0.3613115643206529,0.12219570405727925,0.15445438828434666,0.7384657107020577,0.1480112286673374,47.90625,24.862162162162157
2020-07-11 20:52:37,0.15690482542236728,0.3613115643206529,0.12219570405727925,0.15247313286096947,0.7303454588602231,0.14790498907862226,97.6,80.66666666666669
2020-07-11 20:52:38,0.15690482542236728,0.3613115643206529,0.12219570405727925,0.15102860435166007,0.7179726157391717,0.1481039610222794,98.25,96.5
2020-07-11 20:52:39,0.08620305712499883,0.3613115643206529,0.5752329115076177,0.14949405922134407,0.70762216308751,0.14804213945231806,239.2272727272728,237.14285714285708
2020-07-11 20:52:40,0.08620305712499883,0.3613115643206529,0.5752329115076177,0.14872629277469546,0.7015643802647412,0.14796836917555745,246.83333333333331,99.18918918918921
2020-07-11 20:52:41,0.10261380848690656,0.3613115643206529,0.5752329115076177,0.14868392061151567,0.6977508855782105,0.14807071244683803,228.24999999999986,227.49999999999991
2020-07-11 20:52:42,0.10050702995658914,0.18467521408797985,0.8737438631611025,0.15008474576270736,0.7107796610169491,0.14813435229826874,230.49999999999997,220.0
2020-07-11 20:52:43,0.16319520690614728,0.2720348001043351,0.8737438631611025,0.15072289360836694,0.7211308666248579,0.14796810942106176,242.50000000000009,235.00000000000003
2020-07-11 20:52:44,0.16319520690614728,0.2720348001043351,0.8737438631611025,0.15194915254237173,0.7308135593220338,0.14796629113959234,45.87499999999998,98.64285714285714
2020-07-11 20:52:45,0.16319520690614728,0.2720348001043351,0.8737438631611025,0.15245762711864438,0.7368305084745763,0.14799953971503374,69.74999999999979,24.03571428571429
2020-07-11 20:52:46,0.16319520690614728,0.2720348001043351,0.8737438631611025,0.1531779661016953,0.7399830508474575,0.1481322742623037,24.46923076923077,62.75000000000015
2020-07-11 20:52:47,0.16319520690614728,0.2720348001043351,0.8737438631611025,0.1530508474576298,0.7381186440677965,0.14796836917555745,49.16304347826087,46.49999999999997
2020-07-11 20:52:48,0.16319520690614728,0.2720348001043351,0.8737438631611025,0.15415254237288178,0.7425762711864407,0.1481899397603349,45.194444444444436,22.56249999999999
2020-07-11 20:52:49,0.16319520690614728,0.2720348001043351,0.8737438631611025,0.15447271617704147,0.7419775898018341,0.14824474795891407,44.99999999999997,23.825
2020-07-11 20:52:50,0.16319520690614728,0.2720348001043351,0.8737438631611025,0.15405213029183354,0.7391112768193064,0.14811409144760926,44.99999999999997,23.825
2020-07-11 20:52:51,0.16319520690614728,0.2720348001043351,0.8737438631611025,0.1543889670128598,0.7385764871321349,0.1481600679933368,95.86111111111107,48.41666666666666
2020-07-11 20:52:52,0.16319520690614728,0.2720348001043351,0.8737438631611025,0.15507948883088524,0.7370258635300498,0.14801070915834613,92.63636363636357,22.27499999999999
2020-07-11 20:52:53,0.16319520690614728,0.2720348001043351,1.0087603928295057,0.15559375423383956,0.7349105812220567,0.1482372150785407,93.55555555555556,94.21052631578944
2020-07-11 20:52:54,0.16319520690614728,0.1838841069654484,1.2135230306707219,0.15548191341492473,0.7343967183103366,0.14830345247492782,49.833333333333286,24.100000000000005
2020-07-11 20:52:55,0.16319520690614728,0.3602056619079899,1.1037661618459391,0.155813007441055,0.7354272251131413,0.14807486851876814,49.23076923076921,24.319999999999997
2020-07-11 20:52:56,0.13425007763816685,0.3602056619079899,1.1037661618459391,0.1567716895751044,0.7358439401386371,0.14786966246721578,46.65909090909094,23.50000000000001
2020-07-11 20:52:57,0.13425007763816685,0.3602056619079899,0.8780561892905563,0.15664988729004267,0.7361231165573465,0.14786446737730294,40.49999999999998,23.542857142857148
2020-07-11 20:52:58,0.13425007763816685,0.3602056619079899,0.8780561892905563,0.15714794283679784,0.7349336316940446,0.1481514960949808,40.49999999999998,23.542857142857148
2020-07-11 20:52:59,0.13425007763816685,0.3602056619079899,0.8780561892905563,0.15677966101695276,0.7357288135593221,0.14815357413094588,46.00000000000002,24.43947368421053
2020-07-11 20:53:00,0.13425007763816685,0.3602056619079899,0.8780561892905563,0.15618644067796278,0.7321864406779659,0.14820474576658615,45.85714285714284,24.582926829268303
2020-07-11 20:53:01,0.13425007763816685,0.3602056619079899,0.8780561892905563,0.15609640351174506,0.731517575675401,0.14804863331470894,48.53947368421052,47.79166666666667
2020-07-11 20:53:02,0.1098948760533094,0.4724665411035421,0.8780561892905563,0.15581036645309956,0.7328214515746295,0.1478847282279626,95.89473684210523,67.50000000000018
2020-07-11 20:53:03,0.180687894792234,0.4724665411035421,0.8780561892905563,0.15482495473696425,0.7308076278786443,0.1480933110879583,82.4999999999999,86.39999999999995
2020-07-11 20:53:04,0.180687894792234,0.4724665411035421,0.8780561892905563,0.15333627178408735,0.7204007594765037,0.1480798038541853,24.735714285714288,24.628000000000004
2020-07-11 20:53:05,0.180687894792234,0.4724665411035421,0.8780561892905563,0.15081019695582962,0.7043628597579579,0.1480551271770998,24.7,4.949999999999998
2020-07-11 20:53:06,0.180687894792234,0.4724665411035421,0.8780561892905563,0.14869148106716193,0.6865825960202041,0.14803850288937914,24.55,24.55
2020-07-11 20:53:07,0.180687894792234,0.4724665411035421,1.0575926167059528,0.1468692761685088,0.6729529882640254,0.14805980275802133,99.3047619047619,98.6536731634183
2020-07-11 20:53:08,0.23903630794045566,0.4724665411035421,0.8936929221152597,0.14711864406779865,0.6722542372881356,0.14806785514738596,99.36842105263158,99.26315789473685
2020-07-11 20:53:09,0.23903630794045566,0.4724665411035421,0.8936929221152597,0.1466949152542272,0.6708474576271186,0.14804369797929184,89.99999999999994,92.0
2020-07-11 20:53:10,0.23903630794045566,0.4724665411035421,0.8936929221152597,0.14720338983050565,0.672542372881356,0.14802421639211916,248.5,99.5
2020-07-11 20:53:11,0.23903630794045566,0.4724665411035421,0.8936929221152597,0.14694915254238086,0.6725254237288135,0.14801174817632867,99.3047619047619,98.6536731634183
2020-07-11 20:53:12,0.23903630794045566,0.4724665411035421,0.9833015206282416,0.14694915254237215,0.6722372881355931,0.14802837246404932,99.5,99.5
2020-07-11 20:53:13,0.23903630794045566,0.3560636089971704,0.7944808448335935,0.14720338983051526,0.6741355932203389,0.1480008384875119,99.5,98.6536731634183
2020-07-11 20:53:14,0.23903630794045566,0.3560636089971704,0.7944808448335935,0.14792372881356494,0.6748813559322033,0.14817643252656187,235.00000000000003,99.48214285714285
2020-07-11 20:53:15,0.23903630794045566,0.3560636089971704,0.7944808448335935,0.14737288135593546,0.6746101694915254,0.14818734221537855,99.3047619047619,9.91875
2020-07-11 20:53:16,0.23903630794045566,0.3560636089971704,0.7944808448335935,0.14754237288135713,0.674542372881356,0.148121364573487,9.95,98.6536731634183
2020-07-11 20:53:17,0.23903630794045566,0.3560636089971704,0.7944808448335935,0.14758474576270866,0.6753050847457628,0.14808006360868087,245.4,246.5
2020-07-11 20:53:18,0.23903630794045566,0.33619681811408464,0.7944808448335935,0.14766949152542816,0.6753559322033899,0.14827721727086862,234.99999999999997,218.49999999999997
2020-07-11 20:53:19,0.23903630794045566,0.33619681811408464,0.711725979368342,0.1486839206115116,0.6843782308774428,0.14813876812469462,245.8,243.64705882352942
2020-07-11 20:53:20,0.1805228252734784,0.33619681811408464,0.711725979368342,0.15080508474576115,0.7010508474576271,0.14797174598400065,243.35714285714292,241.075
2020-07-11 20:53:21,0.1805228252734784,0.33619681811408464,0.711725979368342,0.15224318231894568,0.7171742851816071,0.14796473261261855,62.75000000000025,24.75735294117648
2020-07-11 20:53:22,0.1805228252734784,0.33619681811408464,0.3539654762676345,0.15393806884628686,0.7291232351994035,0.148028632218545,47.78846153846154,41.000000000000064
2020-07-11 20:53:23,0.16253114600647303,0.33619681811408464,0.3539654762676345,0.15443655647989832,0.7308415648667422,0.1480496723326915,24.72333333333333,24.376923076923074
2020-07-11 20:53:24,0.16253114600647303,0.33619681811408464,0.3539654762676345,0.1545640869285349,0.7335569219303149,0.1480218786016584,46.49999999999999,24.298529411764704
2020-07-11 20:53:25,0.16253114600647303,0.33619681811408464,0.3539654762676345,0.15417606075502946,0.7339085623230661,0.14805928324903006,95.75,24.36842105263159
2020-07-11 20:53:26,0.16253114600647303,0.33619681811408464,0.3539654762676345,0.15422999373083568,0.7348311560683848,0.1480813623811591,72.75000000000017,94.92857142857146
2020-07-11 20:53:27,0.16253114600647303,0.33619681811408464,0.0,0.15419491525423362,0.7340847457627118,0.14814292419662478,176.99999999999952,93.11111111111113
2020-07-11 20:53:28,0.16253114600647303,0.33619681811408464,0.0,0.15439892886801884,0.7337762486653221,0.1479920068346603,49.27083333333334,24.645454545454548
2020-07-11 20:53:29,0.16253114600647303,0.33619681811408464,0.0,0.15256823190371055,0.7327174097304631,0.14804395773378753,37.37499999999993,47.30357142857142
2020-07-11 20:53:30,0.16253114600647303,0.33619681811408464,0.0,0.15245504313485952,0.7346994118743749,0.14824864427634865,49.77499999999999,24.483720930232558
2020-07-11 20:53:31,0.16253114600647303,0.3591047603633834,0.0,0.15191192921793795,0.7341943794704905,0.1480639588299515,42.14999999999999,24.869047619047624
2020-07-11 20:53:32,0.1792520201829749,0.3591047603633834,0.0,0.1501694915254242,0.7242372881355932,0.14821175913796836,35.749999999999915,24.13333333333333
2020-07-11 20:53:33,0.1792520201829749,0.3591047603633834,0.0,0.14745762711864194,0.7077118644067797,0.1482039665030993,99.3047619047619,98.6536731634183
2020-07-11 20:53:34,0.1792520201829749,0.3591047603633834,0.0,0.14534883720930405,0.6911485524442336,0.14820422625759488,9.95,9.95
2020-07-11 20:53:35,0.1792520201829749,0.1845899031050287,0.0,0.14254237288135754,0.6727118644067797,0.14819747264070834,99.3047619047619,98.6536731634183
2020-07-11 20:53:36,0.1792520201829749,0.2746272032853889,0.0,0.14182203389830833,0.6643728813559321,0.14816474357425824,99.3047619047619,98.6536731634183
2020-07-11 20:53:37,0.1792520201829749,0.2746272032853889,0.0,0.14092326992845394,0.6604109449699929,0.14815591192140665,248.3,248.3
2020-07-11 20:53:38,0.1792520201829749,0.2746272032853889,0.0,0.14029661016949013,0.6559152542372881,0.14816266553829316,99.42105263157896,99.38888888888891
2020-07-11 20:53:39,0.1792520201829749,0.2746272032853889,0.0,0.13907015373142131,0.6478414888387939,0.14815643143039792,99.3047619047619,98.6536731634183
