,timestamp,front-end_carts,orders_carts,front-end_catalogue,unknown_front-end,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,carts-5fd657685b_carts-db-cfd5cfc74,catalogue_catalogue-db,orders_orders-db,orders-d99bfcf55_orders-db-57754d868b,queue-master_rabbitmq,rabbitmq_rabbitmq,shipping_rabbitmq,queue-master-56db5dfc67_rabbitmq-7d49f9f995,user_user-db,user-5f4b89b8cb_user-db-77bcd55dc4
0,2020-05-11 09:10:39,13.515625000000002,4.322033898305085,4.08234126984127,42.375601926163725,68.75,2.6000000000000005,2.9746835443037978,3.8880368098159512,3.8378378378378377,142.33386677335469,0.0,468.75395079015806,0.0,0.0,10.26965393078616,0.0,0.0,0.0,46.498699739947995,0.0
1,2020-05-11 09:10:44,8.533834586466165,2.9375,3.9382845188284517,56.441717791411044,90.9090909090909,2.6470588235294117,3.141891891891892,4.398954703832753,5.0,71.16693338667734,0.0,502.01727539507897,1.1845,0.0,5.13482696539308,0.0,0.0,0.0,110.32154986997399,0.0
2,2020-05-11 09:10:49,7.726449275362318,2.7325581395348837,3.802083333333333,40.74367088607596,57.5,2.809278350515464,2.9301075268817205,4.058823529411764,3.5698198198198203,96.99984454666044,0.0,509.5210150304326,0.7896666666666667,0.0,6.845066940469344,0.0,0.0,0.0,88.9342226087769,0.0
3,2020-05-11 09:10:54,7.106299212598425,3.116883116883117,3.9202334630350206,41.41323792486584,62.5,2.568493150684932,2.75735294117647,4.074675324675325,4.089506172839506,72.74988340999533,0.0,510.338050730716,1.133608271654331,0.0,5.133800205352008,0.0,0.0,0.0,108.23102302779692,0.0
4,2020-05-11 09:10:59,7.706521739130435,2.7500000000000004,4.112903225806453,45.051635111876074,63.23529411764707,2.6881720430107525,2.7127659574468086,4.011299435028249,3.9015151515151514,87.69980674799226,0.0,500.052044263837,0.9068866173234648,0.0,6.170787414831496,0.0,0.0,0.0,99.97234091773844,0.0
5,2020-05-11 09:11:04,9.486486486486488,3.694029850746268,3.4636363636363634,39.81178396072013,64.58333333333336,2.6470588235294112,2.6488095238095237,3.557692307692308,3.7957317073170738,73.08317228999356,0.0,499.03283477944274,1.1546519637260786,0.0,5.142322845692914,0.0,0.0,0.0,107.54203044738522,0.0
6,2020-05-11 09:11:09,5.760368663594471,2.5510204081632657,4.031620553359684,35.53839732888148,55.68181818181818,2.8191489361702122,2.5721153846153846,3.5714285714285707,3.8705583756345177,83.77949418351922,0.0,504.8133015736076,0.9897016831937817,0.0,5.797671316695978,0.0005710859198766454,0.0,0.0,104.80676365522427,0.0
7,2020-05-11 09:11:14,7.830188679245284,3.205128205128205,3.6538461538461537,37.68028846153847,49.19354838709678,2.65625,2.9861111111111116,3.835820895522388,3.75,73.30705741057932,0.0,502.7608684146293,1.1712971577055056,0.0,5.072962402108981,0.0004997001798920647,0.00020012007204322593,0.0,107.48318455813714,0.0
8,2020-05-11 09:11:19,25.14880952380953,9.23076923076923,3.632162661737523,39.53301127214172,71.875,2.6842105263157894,3.01829268292683,3.96964856230032,4.330065359477124,81.64887325384828,0.0,504.6264608130038,1.0411530290715605,0.0,5.656055468541316,0.0004441779376818353,0.0001778845084828675,0.0,103.50254182945524,0.0
9,2020-05-11 09:11:24,7.881944444444445,2.808988764044943,3.5000000000000004,41.66666666666667,51.61290322580646,2.7808988764044944,2.9117647058823533,4.09090909090909,4.905660377358491,73.48398592846345,0.0,508.0549347317034,1.1679377261644046,0.0,5.090449921687185,0.0003997601439136518,0.00016009605763458074,0.0,109.45728764650971,0.0
