timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory,carts_source_latency,carts_destination_latency
2020-07-11 15:55:21,0.3703900482076381,0.686960705343989,37913.175174510194,0.24156779661016825,1.0329322033898305,0.1325316790089015,47.0576923076923,24.231250000000006
2020-07-11 15:55:22,0.3703900482076381,0.686960705343989,37228.5650169753,0.2408091662570569,1.0313225647892337,0.13259090303390653,47.0576923076923,24.231250000000006
2020-07-11 15:55:23,0.3703900482076381,0.6685304039505418,37228.5650169753,0.2387166754232848,1.0306594579936614,0.13263376252568648,47.91071428571429,24.06875
2020-07-11 15:55:24,0.3703900482076381,0.6685304039505418,37228.5650169753,0.2358858324435193,1.0283215538719683,0.13265220509487666,47.91071428571429,24.06875
2020-07-11 15:55:25,0.3703900482076381,0.6685304039505418,37228.5650169753,0.2322073255478872,1.0270513059543382,0.13252934121844084,93.2777777777778,34.624999999999964
2020-07-11 15:55:26,0.3703900482076381,0.6685304039505418,37228.5650169753,0.2281278600725404,1.0266940103725295,0.1325529788775437,93.2777777777778,34.624999999999964
2020-07-11 15:55:27,0.3703900482076381,0.6685304039505418,37233.87159677074,0.22627502161053545,1.0258648451668673,0.13257505800967273,82.24999999999993,24.021052631578947
2020-07-11 15:55:28,0.3703900482076381,0.668530403950542,37233.87159677074,0.2256664915343294,1.0259308848702609,0.1328140321456579,47.73437499999998,23.978571428571428
2020-07-11 15:55:29,0.20999670849856747,0.668530403950542,37963.584549719635,0.22575888544262024,1.027050388976458,0.13263272350770394,38.16666666666667,19.937499999999982
2020-07-11 15:55:30,0.2143559059473293,0.65868686357353,38348.0786614202,0.225473744872709,1.0269161666497169,0.13265895871176314,38.16666666666667,19.937499999999982
2020-07-11 15:55:31,0.2187151033960912,0.65868686357353,38732.319825050465,0.22489193999491164,1.02620561064497,0.1324880402536347,90.5,95.03124999999996
2020-07-11 15:55:32,0.22307430084485305,0.65868686357353,39116.560988680714,0.22447802710358428,1.0244746349157892,0.13277273118085176,235.2727272727272,228.1666666666668
2020-07-11 15:55:33,0.22309609683209689,0.65868686357353,36113.47137108381,0.2223870475544664,1.024379079426973,0.13257142144673384,41.99999999999998,24.12045454545455
2020-07-11 15:55:34,0.21873689938333504,0.65868686357353,32418.537851287398,0.22077393765784456,1.0254419716256755,0.13239452863520573,47.02083333333334,23.981578947368426
2020-07-11 15:55:35,0.25915411355738305,0.65868686357353,27521.811751416582,0.2178555086684628,1.0232684257799922,0.1326192162739308,45.875,24.59166666666667
2020-07-11 15:55:36,0.25915411355738305,0.644484478106197,27521.811751416582,0.215409124805098,1.0227950647413733,0.13289845235673958,48.89583333333334,24.62142857142857
2020-07-11 15:55:37,0.25915411355738305,0.644484478106197,22142.395583892907,0.21085103137341255,1.0212037492160884,0.1326545428853374,230.31250000000009,87.72222222222211
