timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory,user_source_latency,user_destination_latency
2020-07-11 15:55:21,0.11381444514586155,0.40359268340522,34.666332729909094,0.2279429210588759,1.3391519506490863,0.08825522645526808,47.89285714285715,23.77272727272728
2020-07-11 15:55:22,0.1137842480497506,0.40359268340522,27.498566609948544,0.2276232606227027,1.340570498805105,0.08825314841930297,47.89285714285715,23.77272727272728
2020-07-11 15:55:23,0.1137842480497506,0.4064674737847679,27.498566609948544,0.22894875141980514,1.341549833014054,0.088354452672601,45.375,41.583333333333385
2020-07-11 15:55:24,0.1137842480497506,0.4064674737847679,27.49856660994855,0.22725731529515603,1.3395551486793478,0.0884806933574801,45.375,41.583333333333385
2020-07-11 15:55:25,0.1137842480497506,0.4064674737847679,27.49856660994855,0.22575590751249516,1.3369526552045397,0.0882580837547201,194.49999999999943,98.70312500000004
2020-07-11 15:55:26,0.1137842480497506,0.4064674737847679,27.49856660994855,0.22669875760606345,1.3439210834081934,0.08809184087751297,194.49999999999943,98.70312500000004
2020-07-11 15:55:27,0.1137842480497506,0.4064674737847679,27.49856660994855,0.2243921037024464,1.342709480640515,0.0883300357500112,91.22222222222211,92.66666666666669
2020-07-11 15:55:28,0.1137842480497506,0.4064674737847679,28.836156571055106,0.22029661016949334,1.3432033898305085,0.0885297869571553,39.937499999999964,23.049999999999994
2020-07-11 15:55:29,0.1137842480497506,0.4064674737847679,28.836156571055106,0.2175000000000032,1.3425254237288131,0.0883230223786291,36.5,24.18275862068965
2020-07-11 15:55:30,0.1137842480497506,0.4064674737847679,28.836156571055106,0.21809322033898196,1.3441525423728813,0.08808352873365266,36.5,24.18275862068965
2020-07-11 15:55:31,0.1137842480497506,0.4064674737847679,27.896290344347854,0.21805823926234902,1.3450455947659243,0.08829367012062217,24.85000000000001,22.85000000000001
2020-07-11 15:55:32,0.1137842480497506,0.4064674737847679,32.337951315344604,0.2172937170735015,1.3466027476157405,0.08849939568116594,94.79166666666664,91.68749999999996
2020-07-11 15:55:33,0.11466688019725067,0.4064674737847679,30.797808137987424,0.21775792810047828,1.3456838251495788,0.08830172250998691,46.479166666666686,36.187499999999936
2020-07-11 15:55:34,0.11466688019725067,0.3990280253298075,24.999480385459446,0.21873887013889948,1.348913725556705,0.08813054429736278,41.12499999999998,22.949999999999992
2020-07-11 15:55:35,0.09708414745500474,0.2439461122480927,24.658028296420735,0.21838612904866173,1.3468246300910152,0.08836406358893956,45.69999999999998,24.76521739130436
2020-07-11 15:55:36,0.09517303278505056,0.25439603948141404,24.7703638116648,0.21661384091255811,1.3425481787826912,0.08841809252403188,24.565957446808515,23.35000000000001
2020-07-11 15:55:37,0.09326191811509638,0.2650651193306037,24.882699326908863,0.21728627371204665,1.343691196663785,0.08838562321207732,40.08333333333332,23.69
2020-07-11 15:55:38,0.11484035186804695,0.27595335179566177,26.098583080220408,0.21647132656003534,1.3417914751429008,0.08840562430824128,40.08333333333332,23.69
2020-07-11 15:55:39,0.11484035186804695,0.2870607368765881,26.266256860064054,0.2131562891909294,1.341795749584788,0.08838666223005986,43.64285714285716,24.28387096774193
2020-07-11 15:55:40,0.11484035186804695,0.3944747085629871,27.59479210902525,0.2125061479232731,1.3419262927598663,0.08836536236141768,24.45333333333333,20.2
2020-07-11 15:55:41,0.11484035186804695,0.3944747085629871,27.59479210902525,0.2126622826344849,1.3415985898783092,0.08818846954988957,45.50000000000002,23.957142857142852
2020-07-11 15:55:42,0.11484035186804695,0.3944747085629871,25.379751710907243,0.21275063134523275,1.3426721580990153,0.08841211817063221,94.0,95.75000000000004
2020-07-11 15:55:43,0.11484035186804695,0.3944747085629871,25.379751710907243,0.2135716706201266,1.3419518807184003,0.08817963789703798,94.0,95.75000000000004
2020-07-11 15:55:44,0.11484035186804695,0.3944747085629871,25.379751710907243,0.2127930035084154,1.3399433907899865,0.08839757191887654,96.84999999999992,90.8125
2020-07-11 15:55:45,0.11484035186804695,0.3944747085629871,24.10688415685414,0.21216539237459356,1.3401766490921727,0.08819937923870635,41.24999999999995,64.4999999999998
2020-07-11 15:55:46,0.11484035186804695,0.3944747085629871,23.93921037701049,0.21233132162473575,1.3377805655387536,0.08842146933247508,44.71428571428571,24.625
2020-07-11 15:55:47,0.11484035186804695,0.3944747085629871,23.77153659716684,0.21123479380569846,1.3387889261631256,0.08820613285559288,43.85714285714279,24.710000000000008
2020-07-11 15:55:48,0.11484035186804695,0.3944747085629871,23.603862817323183,0.2145799081340364,1.3399379650502552,0.08872096626594339,74.83333333333316,42.406250000000036
2020-07-11 15:55:49,0.09331666684321774,0.40260465262179296,22.91593254209574,0.2134745762711857,1.3385084745762712,0.08824301799397316,85.60000000000002,83.12500000000003
2020-07-11 15:55:50,0.09521609776387452,0.40260465262179296,25.305162516892363,0.21338983050847551,1.3401525423728813,0.08822431567028742,61.24999999999972,21.45999999999998
2020-07-11 15:55:51,0.11396585523940797,0.40260465262179296,25.179766673980822,0.21355932203389705,1.339406779661017,0.08844276920111728,91.5,45.5
2020-07-11 15:55:52,0.11396585523940797,0.40260465262179296,25.179766673980822,0.21373748326866773,1.3377780789888345,0.08842848270385728,91.5,45.5
2020-07-11 15:55:53,0.11396585523940797,0.40260465262179296,25.179766673980822,0.2136828189352704,1.3342316231928273,0.08845601668039471,209.75000000000009,91.14285714285714
2020-07-11 15:55:54,0.11337873240862392,0.40260465262179296,25.720297110192558,0.21309322033898306,1.3333220338983052,0.08828769576722262,58.24999999999958,69.25000000000033
2020-07-11 15:55:55,0.11337873240862392,0.4033985999456209,23.88375078665541,0.2117085818871988,1.3273962852494576,0.08853654057404181,47.660714285714256,44.90624999999997
2020-07-11 15:55:56,0.11337873240862392,0.4033985999456209,23.88375078665541,0.2116130890850856,1.3262442595448305,0.08835185512764465,245.60714285714292,239.61111111111103
2020-07-11 15:55:57,0.11337873240862392,0.4033985999456209,23.88375078665541,0.21254066142586114,1.3276633233938735,0.0884141962065973,76.0000000000001,30.499999999999986
2020-07-11 15:55:58,0.11337873240862392,0.4033985999456209,23.88375078665541,0.21133863339718328,1.3278694082348752,0.08844406797359539,49.75000000000001,45.75
2020-07-11 15:55:59,0.11337873240862392,0.4033985999456209,23.88375078665541,0.21151108399430532,1.3242661514473593,0.08845497766241217,47.71875000000003,23.7625
2020-07-11 15:56:00,0.11337873240862392,0.4033985999456209,23.883750786655398,0.21015168206084373,1.3215659689856791,0.08841471571558858,56.000000000000675,21.250000000000025
