timestamp,ctn_cpu,ctn_network,ctn_memory,node_cpu,node_network,node_memory,orders_source_latency,orders_destination_latency
2020-07-11 15:55:21,0.19144181016547665,0.07911163239751058,15186.500427748782,0.2279429210588759,1.3391519506490863,0.08825522645526808,247.625,49.62500000000001
2020-07-11 15:55:22,0.19523833791761547,0.0533562571396146,15486.781272304781,0.2276232606227027,1.340570498805105,0.08825314841930297,247.625,49.62500000000001
2020-07-11 15:55:23,0.1990348656697543,0.055544692003659316,15787.062116860776,0.22894875141980514,1.341549833014054,0.088354452672601,248.16666666666663,247.8
2020-07-11 15:55:24,0.2277916651283299,0.03992004,18069.332015079253,0.22725731529515603,1.3395551486793478,0.0884806933574801,248.16666666666663,247.8
2020-07-11 15:55:25,0.2277916651283299,0.055748237337680175,18069.332015079253,0.22575590751249516,1.3369526552045397,0.0882580837547201,237.25000000000003,235.75000000000003
2020-07-11 15:55:26,0.2277916651283299,0.0766891633236542,18069.332015079253,0.22669875760606345,1.3439210834081934,0.08809184087751297,237.25000000000003,235.75000000000003
2020-07-11 15:55:27,0.2277916651283299,0.0766891633236542,25640.745739661088,0.2243921037024464,1.342709480640515,0.0883300357500112,99.20000000000002,98.6875
2020-07-11 15:55:28,0.19733781776454826,0.0766891633236542,23233.69032538065,0.22029661016949334,1.3432033898305085,0.0885297869571553,236.49999999999997,234.25
2020-07-11 15:55:29,0.1935412900124094,0.0766891633236542,22933.409480824652,0.2175000000000032,1.3425254237288131,0.0883230223786291,242.875,240.5
2020-07-11 15:55:30,0.21436039880280108,0.0766891633236542,20193.810498731305,0.21809322033898196,1.3441525423728813,0.08808352873365266,242.875,240.5
2020-07-11 15:55:31,0.21436039880280108,0.0766891633236542,20193.810498731305,0.21805823926234902,1.3450455947659243,0.08829367012062217,238.00000000000009,234.25000000000009
2020-07-11 15:55:32,0.21436039880280108,0.0766891633236542,20193.810498731305,0.2172937170735015,1.3466027476157405,0.08849939568116594,243.50000000000003,
2020-07-11 15:55:33,0.21436039880280108,0.0766891633236542,20193.810498731305,0.21775792810047828,1.3456838251495788,0.08830172250998691,242.0,244.75
2020-07-11 15:55:34,0.21436039880280108,0.0766891633236542,20193.810498731305,0.21873887013889948,1.348913725556705,0.08813054429736278,237.99999999999997,235.75
2020-07-11 15:55:35,0.21436039880280108,0.0766891633236542,20193.810498731305,0.21838612904866173,1.3468246300910152,0.08836406358893956,242.12499999999997,242.12499999999997
2020-07-11 15:55:36,0.21436039880280108,0.0766891633236542,20193.810498731305,0.21661384091255811,1.3425481787826912,0.08841809252403188,246.5,246.4375
2020-07-11 15:55:37,0.1838212899957998,0.0766891633236542,24104.36991185052,0.21728627371204665,1.343691196663785,0.08838562321207732,99.0,98.25
2020-07-11 15:55:38,0.1838212899957998,0.0766891633236542,26792.57502945627,0.21647132656003534,1.3417914751429008,0.08840562430824128,99.0,98.25
2020-07-11 15:55:39,0.1838212899957998,0.0766891633236542,27006.433566904205,0.2131562891909294,1.341795749584788,0.08838666223005986,239.50000000000009,241.37500000000003
2020-07-11 15:55:40,0.1838212899957998,0.0775103320013567,27219.755689123092,0.2125061479232731,1.3419262927598663,0.08836536236141768,226.0,49.33333333333334
2020-07-11 15:55:41,0.1751199084855963,0.0775103320013567,30539.217142643163,0.2126622826344849,1.3415985898783092,0.08818846954988957,239.5,96.5
2020-07-11 15:55:42,0.1751199084855963,0.07727351044819596,32435.769671123,0.21275063134523275,1.3426721580990153,0.08841211817063221,247.25000000000003,240.00000000000009
2020-07-11 15:55:43,0.1751199084855963,0.07727351044819596,30376.46528903708,0.2135716706201266,1.3419518807184003,0.08817963789703798,247.25000000000003,240.00000000000009
2020-07-11 15:55:44,0.1751199084855963,0.07727351044819596,30162.419520911153,0.2127930035084154,1.3399433907899865,0.08839757191887654,244.89999999999995,247.15
2020-07-11 15:55:45,0.1751199084855963,0.07727351044819596,35182.78217399085,0.21216539237459356,1.3401766490921727,0.08819937923870635,244.0,234.25
2020-07-11 15:55:46,0.1751199084855963,0.07727351044819596,35182.78217399085,0.21233132162473575,1.3377805655387536,0.08842146933247508,98.0,49.4375
2020-07-11 15:55:47,0.1751199084855963,0.07727351044819596,35182.78217399085,0.21123479380569846,1.3387889261631256,0.08820613285559288,97.66666666666669,99.26923076923076
2020-07-11 15:55:48,0.1751199084855963,0.07727351044819596,35182.78217399085,0.2145799081340364,1.3399379650502552,0.08872096626594339,237.25000000000003,236.50000000000003
2020-07-11 15:55:49,0.1751199084855963,0.07727351044819596,35182.78217399085,0.2134745762711857,1.3385084745762712,0.08824301799397316,98.75,98.21428571428572
2020-07-11 15:55:50,0.17717307579607494,0.07727351044819596,33616.886647312,0.21338983050847551,1.3401525423728813,0.08822431567028742,237.24999999999991,238.75
2020-07-11 15:55:51,0.17717307579607494,0.07727351044819596,33616.886647312,0.21355932203389705,1.339406779661017,0.08844276920111728,97.75,
2020-07-11 15:55:52,0.17717307579607494,0.07727351044819596,33616.886647312,0.21373748326866773,1.3377780789888345,0.08842848270385728,97.75,
2020-07-11 15:55:53,0.18773248822421573,0.07759717846119485,29104.116310183697,0.2136828189352704,1.3342316231928273,0.08845601668039471,482.5,240.24999999999997
2020-07-11 15:55:54,0.18773248822421573,0.07759717846119485,29102.88546037433,0.21309322033898306,1.3333220338983052,0.08828769576722262,247.25,482.50000000000006
2020-07-11 15:55:55,0.18773248822421573,0.07570486281312414,29101.249142794986,0.2117085818871988,1.3273962852494576,0.08853654057404181,245.28571428571428,237.0
2020-07-11 15:55:56,0.18773248822421573,0.07570486281312414,29101.249142794986,0.2116130890850856,1.3262442595448305,0.08835185512764465,248.0,
2020-07-11 15:55:57,0.18773248822421573,0.07570486281312414,26143.416290640835,0.21254066142586114,1.3276633233938735,0.0884141962065973,246.0,245.5
2020-07-11 15:55:58,0.18773248822421573,0.07570486281312414,28542.585599941434,0.21133863339718328,1.3278694082348752,0.08844406797359539,248.00000000000003,247.42857142857144
2020-07-11 15:55:59,0.18773248822421573,0.07570486281312414,31181.42484499558,0.21151108399430532,1.3242661514473593,0.08845497766241217,2259.9999999999977,2259.9999999999977
2020-07-11 15:56:00,0.18773248822421573,0.07570486281312414,31181.42484499558,0.21015168206084373,1.3215659689856791,0.08841471571558858,240.50000000000009,213.9999999999998
2020-07-11 15:56:01,0.18773248822421573,0.07570486281312414,31181.42484499558,0.210762711864406,1.3234067796610172,0.08844978257249947,98.6,
2020-07-11 15:56:02,0.18773248822421573,0.07570486281312414,31181.42484499558,0.21035996339355406,1.3258651662542795,0.08842926196734413,245.8,243.99999999999997
2020-07-11 15:56:03,0.18773248822421573,0.07570486281312414,31181.42484499558,0.2094032304537204,1.3234351960136268,0.08849601887272263,246.625,226.00000000000003
2020-07-11 15:56:04,0.18351114807416505,0.07570486281312414,26217.362821450584,0.20988711099057453,1.3221404841006172,0.08825834350921569,242.5,246.25
2020-07-11 15:56:05,0.18351114807416505,0.07570486281312414,26217.362821450584,0.20948087385387545,1.3199328847685712,0.08847186170462851,94.99999999999996,231.24999999999997
2020-07-11 15:56:06,0.18351114807416505,0.07570486281312414,26217.362821450584,0.21025780097967792,1.322717334192105,0.08845627643489029,247.66666666666663,238.74999999999997
2020-07-11 15:56:07,0.17137569511552644,0.07512394958067098,23963.964364085372,0.2104835019573955,1.323080312505296,0.08849316157327057,237.25000000000003,244.64285714285717
