,timestamp,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,carts-5fd657685b_carts-db-cfd5cfc74,catalogue_catalogue-db,catalogue-6786c4d99b_catalogue-db-7c6c54f454,orders_orders-db,orders-d99bfcf55_orders-db-57754d868b,queue-master_rabbitmq,shipping_rabbitmq,queue-master-56db5dfc67_rabbitmq-7d49f9f995,shipping-7d94dd67dd_rabbitmq-7d49f9f995,user_user-db,user-5f4b89b8cb_user-db-77bcd55dc4
0,2020-05-11 09:48:50,1047.7272727272727,970.0000000000002,29.63636363636362,9445.454545454546,64.23076923076925,2363.6363636363635,41.44736842105263,31.666666666666675,110.6922,0.0,506.6468,0.0,0.041,0.0,0.0,0.0,0.0,0.0,41.956,0.0
1,2020-05-11 09:48:55,410.1293103448277,,14.609090909090904,9472.972972972972,,,24.178947368421056,,55.3666,0.0,522.732,0.0,0.0205,0.0,2.6866,0.0,0.0,0.0,76.8262,0.0
2,2020-05-11 09:49:00,298.1132075471696,47.058823529411775,24.544198895027627,4038.461538461538,4.838709677419354,89.02439024390243,181.1290322580646,30.645161290322584,79.57780000000001,0.0,537.6829333333334,0.0,11.46733333333333,0.0,1.7910666666666666,0.20459999999999998,0.0,0.0,51.50273333333333,0.0
3,2020-05-11 09:49:05,196.35999999999999,43.5,22.065217391304355,2141.935483870968,8.333333333333314,74.37500000000003,58.8095238095238,20.74324324324324,59.693597950409924,0.0,501.9251674065187,0.0,8.600499999999998,0.0,2.6730340531893617,0.15344999999999998,0.0,0.0,68.70623416316735,0.0
4,2020-05-11 09:49:10,203.43137254901967,43.33333333333335,18.60483870967742,2032.6923076923076,33.500000000000014,72.27272727272727,30.197368421052655,16.88636363636364,75.11439026270841,0.0,517.1505760136326,0.0,7.2102659731946375,0.0,2.138427242551489,0.12275999999999998,0.0,0.0,73.3788300990876,0.0
5,2020-05-11 09:49:15,215.24038461538464,70.00000000000001,51.315789473684234,1637.5,4.945054945054946,15.0,35.572916666666686,19.626865671641795,62.60215855225701,0.0,513.2582466780271,0.0,6.008554977662198,0.0,3.2361560354595746,0.10229999999999999,0.0,0.0,83.16129174923967,0.0
6,2020-05-11 09:49:20,188.48484848484838,67.50000000000001,29.375000000000032,460.0,4.781250000000001,46.250000000000014,23.2603550295858,16.72,73.72452515409756,0.0,506.01262239173695,0.0,5.478136070342477,0.0,2.7738480303939212,0.08768571428571427,0.0,0.0,80.86141617111664,0.0
7,2020-05-11 09:49:25,87.26495726495726,67.49999999999994,24.250000000000007,209.61538461538464,4.691489361702127,9.86111111111111,23.356741573033712,17.528846153846157,64.5140865606557,0.0,501.76329549313,0.0,4.793369061549667,0.0,3.6645119845778744,0.07672499999999999,0.0,0.0,86.24688640863063,0.0
8,2020-05-11 09:49:30,63.10810810810813,11.49999999999976,19.375000000000018,89.54545454545453,4.500000000000001,4.935483870967742,21.683593750000007,11.603448275862064,73.76869484416312,0.0,509.4368587797838,0.0,4.522713776299578,0.0,3.2573439862914437,0.06819999999999998,0.0,0.0,85.30531620221726,0.0
9,2020-05-11 09:49:35,132.84482758620697,43.21428571428573,22.904411764705888,186.73913043478265,4.594736842105263,7.1000000000000005,23.769531250000004,17.66666666666667,66.39592535974681,0.0,505.6431929018055,0.0,4.07044239866962,0.0,3.9690095876623,0.06137999999999999,0.0,0.0,92.66416458199554,0.0
