,timestamp,front-end_carts,orders_carts,front-end_catalogue,unknown_front-end,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,carts-5fd657685b_carts-db-cfd5cfc74,catalogue_catalogue-db,catalogue-6786c4d99b_catalogue-db-7c6c54f454,orders_orders-db,orders-d99bfcf55_orders-db-57754d868b,queue-master_rabbitmq,rabbitmq_rabbitmq,shipping_rabbitmq,queue-master-56db5dfc67_rabbitmq-7d49f9f995,shipping-7d94dd67dd_rabbitmq-7d49f9f995,user_user-db,user-5f4b89b8cb_user-db-77bcd55dc4
0,2020-05-11 09:49:20,53.63636363636363,9.891304347826088,4.476744186046512,50.3432494279176,211.62790697674419,2.5505050505050506,3.4722222222222228,4.756944444444445,4.25141242937853,140.04497301619028,0.0,535.1451129322406,0.0,2.2956226264241453,0.0,0.0,0.0,0.0,0.0,0.0,67.06216270237857,0.0
1,2020-05-11 09:49:25,25.9,9.130434782608697,4.3019480519480515,46.54545454545454,70.51282051282053,2.5265957446808507,2.848837209302325,4.375,3.8846153846153846,70.04299471137645,0.0,491.94710628604827,0.0,1.1478113132120726,0.0,4.949579831932773,0.0,0.0,0.0,0.0,95.52387847003682,0.0
2,2020-05-11 09:49:30,7.883522727272727,3.164556962025316,3.3504746835443036,37.85714285714287,39.84375,2.5,2.5824175824175826,4.072847682119206,3.4615384615384617,96.01946130054955,0.0,490.9986109653871,0.0,1.5470305734143033,0.0,3.2997198879551823,0.0,0.0,0.0,0.0,89.60683716366128,0.0
3,2020-05-11 09:49:35,10.44776119402985,3.911290322580645,4.385150812064965,43.79032258064517,52.205882352941174,2.5277777777777777,2.551546391752578,4.299674267100976,4.057377049180327,72.02484597541216,0.0,507.9852082240403,0.0,1.1602729300607275,0.0,5.068289915966387,0.0,0.0,0.0,0.0,106.91847787274597,0.0
4,2020-05-11 09:49:40,8.344155844155845,3.2692307692307696,4.101063829787234,49.29797191887676,42.76315789473684,2.5,2.8481012658227853,4.301801801801802,3.7560386473429954,87.09116826373636,0.0,504.46561559962413,0.0,1.3730404152201134,0.0,4.05463193277311,0.0,0.0,0.0,0.0,98.59739725221517,0.0
5,2020-05-11 09:49:45,9.115384615384615,3.7499999999999996,3.862332695984704,42.68833087149188,60.93750000000001,2.5806451612903225,3.2042253521126765,3.949843260188088,3.855421686746988,72.58280962087407,0.0,504.38197725205436,0.0,1.1442003460167613,0.0,5.135162464985995,0.0,0.0,0.0,0.0,102.2489648303607,0.0
6,2020-05-11 09:49:50,9.496951219512196,8.75,4.67948717948718,44.57429048414022,73.02631578947368,2.7717391304347827,3.301282051282052,4.172025723472669,4.226519337016574,82.87577967503492,0.0,507.5883233589037,0.0,1.3037431537286526,0.0,4.401567827130853,0.0,0.0,0.0,0.0,104.89802699745204,0.0
7,2020-05-11 09:49:55,8.439086294416244,4.0,3.854166666666668,41.97674418604652,96.05263157894737,2.668539325842697,3.2638888888888893,5.129310344827587,4.409090909090909,72.52143221565557,0.0,500.60965793904074,0.0,1.140775259512571,0.0,5.088271848739496,0.0005,0.0,0.0,0.0,101.83469862277053,0.0
8,2020-05-11 09:50:00,28.676470588235297,16.093750000000004,4.8537234042553195,48.83928571428573,61.0,2.578125,2.6000000000000005,4.334470989761091,3.924418604651163,81.04398419169382,0.0,500.9060515013696,0.0,1.2852446751222852,0.0,4.5229083099906635,0.00044444444444444447,0.00017777777777777779,0.0,0.0,105.76264322024048,0.0
9,2020-05-11 09:50:05,8.24688796680498,3.356164383561644,4.614485981308412,49.54212454212455,40.625,2.931034482758621,2.898550724637681,4.586267605633803,3.6757425742574257,72.94368577252445,0.0,503.63096635123264,0.0,1.1567202076100567,0.0,5.102697478991597,0.0004,0.00016,0.0,0.0,105.70871889821642,0.0
