,timestamp,front-end_carts,orders_carts,front-end_carts-5fd657685b,front-end-858c94d57b_carts-5fd657685b,orders_carts-5fd657685b,orders-d99bfcf55_carts-5fd657685b,front-end_catalogue,front-end_catalogue-6786c4d99b,front-end-858c94d57b_catalogue-6786c4d99b,front-end_orders,front-end-858c94d57b_orders-d99bfcf55,orders_payment,orders-d99bfcf55_payment-76c559c64c,orders_shipping,orders-d99bfcf55_shipping,front-end_user,front-end-858c94d57b_user,orders_user,orders-d99bfcf55_user,carts_carts-db,carts-5fd657685b_carts-db-cfd5cfc74,catalogue_catalogue-db,catalogue_catalogue-db-7c6c54f454,catalogue-6786c4d99b_catalogue-db-7c6c54f454,orders_orders-db,queue-master_rabbitmq,shipping_rabbitmq,queue-master-56db5dfc67_rabbitmq-7d49f9f995,shipping-7d94dd67dd_rabbitmq-7d49f9f995,user_user-db,user-5f4b89b8cb_user-db-77bcd55dc4
0,2020-05-11 09:24:01,199.71830985915477,26.249999999999876,,,,,26.511627906976745,,,963.1578947368422,,72.77777777777771,,85.16666666666667,,66.66666666666671,,33.74999999999995,,122.874425114977,0.0,460.63047390521893,0.0,0.0,2.3445310937812436,0.0,0.0,0.0,0.0,0.0,0.0
1,2020-05-11 09:24:06,201.9999999999999,127.49999999999973,,,,,22.936440677966097,,,815.3846153846151,,64.64285714285705,,23.500000000000018,,44.57499999999999,,35.2173913043478,,61.4372125574885,0.0,490.7484102219172,0.0,0.0,1.1722655468906218,4.337535014005602,0.0,0.0,0.0,156.52280912364947,0.0
2,2020-05-11 09:24:11,131.3392857142856,38.74999999999999,,,,,24.660156250000004,,,744.4444444444435,,47.499999999999645,,56.6666666666666,,54.19999999999997,,35.05208333333333,,80.61454786129855,0.0,507.02462473719123,0.0,0.0,1.4747610808306721,2.891690009337068,0.0,0.0,0.0,104.34853941576631,0.0
3,2020-05-11 09:24:16,76.64473684210533,23.687500000000007,,,,,23.811688311688318,,,399.99999999999983,,48.75000000000004,,45.13888888888888,,47.75,,41.0625,,60.46091089597391,0.0,502.76586699195684,0.0,0.0,1.1060708106230042,4.737208571641585,0.0,0.0,0.0,160.82179079356376,0.0
4,2020-05-11 09:24:21,29.230769230769173,13.749999999999977,,,,,22.163793103448285,,,439.99999999999983,,38.57142857142857,,8.538461538461537,,47.89215686274509,,44.53124999999999,,74.0105436278325,0.0,488.67345713544034,0.0,0.0,1.3511768563736781,3.7897668573132677,0.0,0.0,0.0,128.657432634851,0.0
5,2020-05-11 09:24:26,94.09638554216866,68.74999999999997,,,,,43.97058823529404,,,249.42307692307688,,5.0,,48.333333333333336,,64.13043478260876,,29.166666666666636,,61.67545302319375,0.0,503.8231381004928,0.0,0.0,1.1259807136447317,4.888177070574745,0.0,0.0,0.0,164.84086966785912,0.0
6,2020-05-11 09:24:31,179.7999999999999,70.93750000000004,,,,,70.80882352941182,,,225.80645161290323,,45.125,,27.083333333333357,,39.33189655172413,,24.291208791208796,,70.15133116273749,0.0,502.0436612289938,0.0,0.0,1.2966977545526273,4.189866060492639,0.0,0.0,0.0,141.29217400102212,0.0
7,2020-05-11 09:24:36,92.1153846153846,55.41666666666663,,,,,24.855000000000004,,,247.23684210526315,,44.73214285714286,,39.28571428571428,,39.73484848484845,,24.035714285714285,,61.38241476739531,0.0,502.20725357536963,0.0,0.0,1.134610535233549,4.922982802931059,0.0,0.0,0.0,164.08435225089434,0.0
8,2020-05-11 09:24:41,91.59722222222217,23.75,,,,,22.807989690721655,,,326.78571428571365,,44.218749999999986,,15.24999999999998,,26.42045454545447,,28.75000000000001,,68.0971909043514,0.0,504.72864762255074,0.0,0.0,1.279764920207599,4.375984713716496,0.00017777777777777779,0.0,0.0,145.85275755635053,0.0
9,2020-05-11 09:24:46,66.71428571428574,19.625000000000004,,,,,23.37777777777777,,,234.6052631578947,,49.77272727272728,,44.02777777777779,,28.318965517241303,,24.578125,,61.28747181391625,0.0,499.8015228602957,0.0,0.0,1.1517884281868391,4.9066262423448475,0.00016,0.0,0.0,165.53032180071548,0.0
10,2020-05-11 09:24:51,76.96808510638296,34.06250000000001,,,,,33.345588235294045,,,211.09374999999991,,34.06250000000001,,31.964285714285765,,38.37962962962957,,22.31764705882353,,67.16922916169405,0.0,502.02261653566353,0.0,0.0,1.2547661248409196,4.460569311222589,0.00014545454545454546,0.0,0.0,150.48211072792316,0.0
11,2020-05-11 09:24:56,24.52222222222221,6.968749999999997,,,,,25.062500000000007,,,196.42857142857144,,32.49999999999997,,42.62499999999999,,27.85714285714281,,23.150485436893202,,61.57179339821955,0.0,505.4640211752846,0.0,0.0,1.1502022811041763,4.975167343763982,0.00013333333333333334,0.0,0.0,165.5848443367951,0.0
