,timestamp,carts,carts-5fd657685b,catalogue,catalogue-6786c4d99b,orders,orders-d99bfcf55,payment,payment-76c559c64c,shipping,user,carts-db,carts-db-cfd5cfc74,catalogue-db,catalogue-db-7c6c54f454,orders-db,rabbitmq,rabbitmq-7d49f9f995,user-db,user-db-77bcd55dc4
0,2020-05-11 09:24:01,18.625000000000004,,7.132701421800948,,346.15384615384613,,2.951807228915663,,6.597222222222223,12.267964071856289,122.874425114977,0.0,460.63047390521893,0.0,2.3445310937812436,0.0,0.0,0.0,0.0
1,2020-05-11 09:24:06,20.16778523489933,,5.581140350877192,,172.22222222222223,,2.9819277108433733,,3.4722222222222228,12.25785340314136,61.4372125574885,0.0,490.7484102219172,0.0,1.1722655468906218,4.337535014005602,0.0,156.52280912364947,0.0
2,2020-05-11 09:24:11,9.607843137254903,,6.4366515837104075,,156.25,,2.865168539325843,,4.814814814814815,12.742187500000002,80.61454786129855,0.0,507.02462473719123,0.0,1.4747610808306721,2.891690009337068,0.0,104.34853941576631,0.0
3,2020-05-11 09:24:16,9.402654867256638,,5.020161290322582,,135.29411764705884,,3.2462686567164183,,3.472222222222222,9.833333333333334,60.46091089597391,0.0,502.76586699195684,0.0,1.1060708106230042,4.737208571641585,0.0,160.82179079356376,0.0
4,2020-05-11 09:24:21,8.681506849315069,,4.964454976303318,,57.5,,2.837837837837838,,2.926829268292683,9.984615384615386,74.0105436278325,0.0,488.67345713544034,0.0,1.3511768563736781,3.7897668573132677,0.0,128.657432634851,0.0
5,2020-05-11 09:24:26,18.461538461538463,,6.236842105263157,,82.25806451612902,,2.631578947368421,,3.3783783783783785,9.517684887459808,61.67545302319375,0.0,503.8231381004928,0.0,1.1259807136447317,4.888177070574745,0.0,164.84086966785912,0.0
6,2020-05-11 09:24:31,11.964285714285712,,8.071808510638299,,56.81818181818181,,3.01829268292683,,2.729885057471265,9.211783439490445,70.15133116273749,0.0,502.0436612289938,0.0,1.2966977545526273,4.189866060492639,0.0,141.29217400102212,0.0
7,2020-05-11 09:24:36,10.553278688524589,,5.490867579908676,,89.58333333333334,,3.09375,,3.2894736842105265,9.055232558139535,61.38241476739531,0.0,502.20725357536963,0.0,1.134610535233549,4.922982802931059,0.0,164.08435225089434,0.0
8,2020-05-11 09:24:41,9.654377880184333,,5.855769230769231,,71.00000000000001,,3.0078125,,2.8214285714285716,8.889645776566757,68.0971909043514,0.0,504.72864762255074,0.0,1.279764920207599,4.3761624914942745,0.0,145.85275755635053,0.0
9,2020-05-11 09:24:46,7.909252669039147,,4.786516853932585,,55.64516129032259,,2.965116279069767,,3.0294117647058827,9.006944444444443,61.28747181391625,0.0,499.8015228602957,0.0,1.1517884281868391,4.906786242344848,0.0,165.53032180071548,0.0
10,2020-05-11 09:24:51,9.217948717948717,,6.416256157635468,,43.611111111111114,,2.802197802197802,,2.902298850574713,8.49125364431487,67.16922916169405,0.0,502.02261653566353,0.0,1.2547661248409196,4.460714765768043,0.0,150.48211072792316,0.0
