,timestamp,front-end_carts,orders_carts,front-end-858c94d57b_carts-5fd657685b,orders-d99bfcf55_carts-5fd657685b,front-end_catalogue,front-end-858c94d57b_catalogue-6786c4d99b,unknown_front-end,unknown_front-end-858c94d57b,front-end_orders,front-end-858c94d57b_orders-d99bfcf55,orders_payment,orders_shipping,front-end_user,front-end-858c94d57b_user,orders_user,orders-d99bfcf55_user,carts_carts-db,carts-5fd657685b_carts-db-cfd5cfc74,catalogue_catalogue-db,catalogue-6786c4d99b_catalogue-db-7c6c54f454,orders_orders-db,queue-master_rabbitmq,rabbitmq_rabbitmq,shipping_rabbitmq,queue-master-56db5dfc67_rabbitmq-7d49f9f995,shipping-7d94dd67dd_rabbitmq-7d49f9f995,user_user-db,user-5f4b89b8cb_user-db-77bcd55dc4
0,2020-05-11 09:23:33,160.00000000000006,9.264705882352942,,,3.34625322997416,,38.309859154929576,,4916.666666666667,,2.5,1426.4705882352941,4.483471074380166,,6.0344827586206895,,88.5504,0.0,270.4786,0.0,0.041,0.0,0.0,0.0,0.0,0.0,49.5368,0.0
1,2020-05-11 09:23:38,77.18579234972678,16.39705882352941,,,3.604651162790698,,56.925418569254184,,112.49999999999999,,2.7500000000000004,3.6538461538461537,9.772727272727273,,9.120370370370368,,44.2752,0.0,387.7286,0.0,0.0205,2.1546,0.0,0.0,0.0,0.0,113.4267,0.0
2,2020-05-11 09:23:43,74.80916030534351,11.5,,,4.854060913705584,,55.243445692883896,,2966.1016949152545,,2.6704545454545454,4.224137931034483,6.887755102040816,,9.593023255813954,,67.42333333333333,0.0,396.21593333333334,0.0,7.051333333333333,1.4364,0.0013333333333333333,0.11126666666666667,0.0,0.0,77.22373333333333,0.0
3,2020-05-11 09:23:48,21.52777777777778,10.967741935483872,,,4.91875,,61.61971830985917,,1328.125,,2.604166666666667,4.675925925925926,12.784431137724553,,11.285714285714286,,50.567499999999995,0.0,426.3491,0.0,5.2885,2.6733000000000002,0.001,0.08345,0.0,0.0,126.0988,0.0
4,2020-05-11 09:23:53,44.41056910569107,10.978260869565217,,,4.044585987261147,,49.658764367816076,,195.45454545454544,,2.5609756097560976,2.704081632653061,8.59375,,8.333333333333336,,63.656079999999996,0.0,444.08488,0.0,4.5918,2.13864,0.0008,0.06676,0.0,0.0,100.87904,0.0
5,2020-05-11 09:23:58,35.55825242718447,13.600000000000001,,,3.7455035971223016,,44.30987202925046,,375.00000000000057,,2.537313432835821,3.1818181818181825,7.130281690140846,,7.200000000000002,,53.04673333333333,0.0,455.3770387389188,0.0,3.8265,3.5197191628341,0.0006666666666666666,0.05563333333333333,0.0,0.0,137.41509682063585,0.0
6,2020-05-11 09:24:03,20.302197802197803,4.224137931034483,,,4.479865771812081,,48.630742049469966,,284.0909090909091,,2.7717391304347827,3.5507246376811596,9.71830985915493,,8.696808510638299,,63.037771885622874,0.0,458.0736259719484,0.0,3.616504099180164,3.0169021395720854,0.0005714285714285715,0.04768571428571428,0.0,0.0,117.78436870340217,0.0
7,2020-05-11 09:24:08,16.760563380281692,7.34375,,,3.667883211678832,,49.165275459098496,,157.6923076923077,,2.844827586206897,2.994186046511628,8.645833333333334,,8.571428571428571,,55.158050399920015,0.0,464.3579151224136,0.0,3.1644410867826434,3.724173125626975,0.0005,0.041725,0.0,0.0,142.2845369011912,0.0
8,2020-05-11 09:24:13,8.307392996108948,3.1730769230769234,,,3.9902912621359223,,38.72641509433962,,120.83333333333331,,2.6923076923076925,3.3000000000000003,9.136125654450263,,7.5,,62.244182583925166,0.0,470.45128911229887,0.0,3.0425875598505012,3.3103761116684223,0.00044444444444444447,0.037088888888888887,0.0,0.0,126.47514391216994,0.0
9,2020-05-11 09:24:18,7.916666666666667,3.3823529411764706,,,3.4991843393148447,,41.76829268292684,,100.0,,3.3490566037735854,3.070175438596491,7.916666666666667,,8.384146341463415,,56.01976432553265,0.0,472.19773514603594,0.0,2.7383288038654507,4.006714926357093,0.0004,0.03338,0.0,0.0,146.77775959899978,0.0
