,timestamp,front-end_carts,orders_carts,front-end_catalogue,unknown_front-end,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,orders_orders-db,queue-master_rabbitmq,rabbitmq_rabbitmq,shipping_rabbitmq,user_user-db
0,2020-07-11 18:03:17,24.56666666666667,9.583333333333332,24.716071428571436,390.6249999999992,98.07142857142858,20.799999999999994,20.95000000000001,44.187499999999986,40.25000000000001,0.0,699.1695085255767,0.0,0.0,0.0,0.0,0.0
1,2020-07-11 18:03:18,24.085,9.775,24.59038461538461,245.36082474226802,241.49999999999991,91.00000000000003,4.949999999999999,21.819999999999997,19.29999999999996,222.192,451.83,0.0,0.0,0.0,0.0,224.118
2,2020-07-11 18:03:19,23.9673076923077,9.200000000000001,41.14999999999998,357.500000000001,49.640625,23.424999999999997,4.949999999999999,24.076315789473682,23.374999999999993,177.2877122877123,395.1188811188812,0.0,0.0,0.0,0.0,67.92607392607394
3,2020-07-11 18:03:20,95.78571428571426,49.75,38.74999999999992,946.0,,,,46.833333333333336,49.125,0.0,489.7627627627628,0.0,0.0,0.0,0.0,0.0
4,2020-07-11 18:03:21,96.73529411764706,94.00000000000001,93.00000000000004,2360.0000000000014,237.99999999999997,4.95,4.95,219.99999999999991,92.50000000000004,58.2260034904014,150.75916230366494,0.0,0.0,0.0,0.0,314.97382198952886
5,2020-07-11 18:03:22,94.24999999999999,4.95,98.31818181818183,623.3333333333364,242.8,88.00000000000006,87.50000000000001,39.00000000000002,34.000000000000114,0.0,456.8065650644783,0.2403282532239156,0.0,0.0,0.0,0.0
6,2020-07-11 18:03:23,24.52,4.95,236.39285714285714,477.27272727272754,239.49999999999997,4.95,4.95,246.0172413793103,23.575000000000006,2.9044776119402984,505.46169154228863,0.0,0.0,0.0,0.0,321.40497512437815
7,2020-07-11 18:03:24,47.027777777777786,9.850000000000001,98.88000000000001,417.6041666666668,232.00000000000003,4.95,4.95,223.00000000000009,23.6,0.0,490.6521308225967,0.0,0.0,0.0,0.0,1.6313181367690783
8,2020-07-11 18:03:25,23.88181818181818,4.949999999999999,24.198437499999997,338.86363636363586,238.99999999999994,94.75000000000001,4.95,166.00000000000014,24.040000000000013,70.75456389452333,0.0,0.0,41.275862068965516,0.0,0.0,0.0
9,2020-07-11 18:03:26,23.889999999999993,4.95,23.68103448275863,312.5000000000009,231.99999999999991,49.45,4.95,86.16666666666667,24.04,199.1327345309381,440.7165668662675,8.862275449101796,0.0,0.0,0.0,30.494011976047904
10,2020-07-11 18:03:27,23.683333333333323,20.799999999999986,24.67391304347826,428.5714285714286,240.10000000000005,95.87500000000003,91.00000000000003,41.500000000000036,24.491666666666667,0.0,709.667,0.0,0.0,0.0,0.0,0.0
11,2020-07-11 18:03:28,95.50000000000001,4.95,23.062499999999982,246.78571428571428,,23.950000000000003,96.25,12.25000000000016,21.85000000000001,155.43286573146293,447.7264529058116,0.0,0.0,0.0,0.0,371.6803607214429
12,2020-07-11 18:03:29,24.50909090909091,8.550000000000008,21.99999999999998,247.82608695652175,244.99999999999997,,4.95,231.8749999999999,23.550000000000004,161.45254745254746,537.2207792207793,0.0,0.0,0.0,0.0,28.221778221778226
13,2020-07-11 18:03:30,24.082352941176474,4.95,22.262500000000028,375.0,49.58333333333333,4.95,4.95,42.499999999999986,23.893749999999997,0.0,484.88611388611395,0.0,0.0,0.0,0.0,0.0
14,2020-07-11 18:03:31,24.081249999999994,9.850000000000001,47.166666666666686,246.53846153846172,245.125,96.75,9.674999999999999,13.000000000000002,9.775,176.5075075075075,557.6306306306307,0.0,0.0,0.0,0.0,327.4634634634635
15,2020-07-11 18:03:32,23.772727272727266,9.424999999999999,24.304545454545455,390.625,245.6875,98.8,86.50000000000003,24.93076923076923,23.81666666666668,0.0,511.863,0.205,0.0,0.0,0.0,0.0
16,2020-07-11 18:03:33,24.18823529411765,4.95,30.00000000000007,318.1818181818182,24.85,96.25,,96.41666666666667,19.60000000000001,50.843,603.851,0.0,0.0,0.0,0.0,152.655
17,2020-07-11 18:03:34,23.604999999999993,4.95,23.66875000000001,395.4999999999998,232.00000000000003,4.95,4.95,23.89374999999999,24.078571428571422,0.0,554.4965104685942,0.0,0.0,0.0,0.0,0.0
18,2020-07-11 18:03:35,24.214705882352945,9.716666666666667,35.3333333333333,324.31818181818267,244.75,98.0,97.58333333333333,48.38636363636365,24.481818181818188,80.63189568706119,471.51654964894686,0.0,43.221664994984955,0.0,0.0,0.0
19,2020-07-11 18:03:36,24.127272727272718,24.049999999999994,24.400000000000006,242.24137931034483,235.00000000000003,4.95,4.95,41.83333333333331,45.500000000000014,107.502,615.673,9.72,0.0,0.0,0.0,103.166
20,2020-07-11 18:03:37,23.912499999999998,9.674999999999997,211.99999999999974,375.0,95.50000000000001,4.95,46.749999999999986,54.50000000000017,35.24999999999992,0.0,430.124,0.0,0.0,0.0,0.0,0.0
21,2020-07-11 18:03:38,24.099999999999998,9.399999999999995,236.09999999999982,250.0,243.25000000000003,23.500000000000007,94.50000000000003,89.00000000000007,9.790000000000001,122.857,359.888,0.0,0.0,0.0,0.0,198.739
22,2020-07-11 18:03:39,24.303846153846155,9.400000000000002,24.630357142857136,375.0,95.24999999999999,47.62499999999999,4.95,9.791304347826088,9.529999999999998,263.44389275074485,648.9265143992056,0.0,0.0,0.0,0.0,79.21151936444886
