,timestamp,front-end_carts,orders_carts,front-end_catalogue,unknown_front-end,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,orders_orders-db,queue-master_rabbitmq,rabbitmq_rabbitmq,shipping_rabbitmq,user_user-db
0,2019-09-17 15:51:07,9.09468438538206,3.7313432835820897,5.833333333333334,40.05417956656348,42.78846153846154,2.7777777777777777,2.8735632183908044,7.26027397260274,4.763513513513513,27.196560687862423,520.2649470105979,0.04099180163967206,0.0,0.0,0.0,217.57168566286742
1,2019-09-17 15:51:12,8.797770700636942,3.0864197530864197,5.100896860986548,38.225806451612925,45.45454545454546,2.873563218390805,2.6595744680851063,6.746231155778895,4.679487179487179,60.6748109561761,498.7708288474358,1.1369424794512883,4.497198879551821,0.0,0.0,109.30004851370663
2,2019-09-17 15:51:17,8.9568345323741,2.906976744186047,5.433333333333333,40.49242424242425,41.47727272727273,2.5,2.7777777777777777,6.053299492385787,4.3604651162790695,54.95614063745074,513.6572192316238,0.7716283196341922,2.9981325863678805,0.0,0.0,146.9569656758044
3,2019-09-17 15:51:22,8.038847117794488,3.01829268292683,5.079545454545455,41.746794871794876,41.56976744186047,2.827380952380952,2.6666666666666665,5.263157894736842,4.4303797468354436,63.11525547808805,499.6855144237179,1.1787212397256441,4.8952994397759095,0.0,0.0,110.2177242568533
4,2019-09-17 15:51:27,8.285302593659942,3.079268292682927,7.391304347826087,42.576243980738354,44.14893617021277,2.993827160493827,2.823529411764706,5.6635071090047395,4.727564102564102,58.347564382470445,498.3099715389743,0.9511769917805154,3.916239551820728,0.0,0.0,132.94421940548264
5,2019-09-17 15:51:32,8.821942446043165,3.015873015873016,7.206896551724138,48.78355704697987,43.75000000000001,2.7500000000000004,2.8797468354430378,5.915948275862069,4.416666666666667,62.9349036520587,496.00690961581194,1.1626474931504296,5.03686629318394,0.0,0.0,110.78684950456886
6,2019-09-17 15:51:37,8.212166172106825,2.846153846153846,4.292553191489363,25.364667747163708,42.64705882352941,2.692307692307692,2.9910714285714293,7.230392156862743,4.375,60.06504931053473,495.17644325411493,1.0024074550173718,4.3173139655862345,0.0005709717939933768,0.0,125.52450523938494
7,2019-09-17 15:51:42,8.042071197411003,2.685185185185185,4.455056179775281,33.99253731343285,750.0,2.5925925925925926,2.7272727272727275,750.0,209.05172413793102,63.0877928464777,502.78056378810317,1.1203010787847159,4.775948358799083,0.0004996003197442046,0.0,110.20276214050666
8,2019-09-17 15:51:47,7.947154471544716,2.540322580645161,3.923872180451128,23.01980198019801,750.0,2.708333333333333,2.5,750.0,212.11340206185568,60.39203808575795,500.41861225609165,1.0003787366975252,4.245287430043629,0.0004440891731059597,0.0,115.63458856933926
9,2019-09-17 15:51:52,8.715986394557822,2.944444444444444,4.561310782241015,31.419529837251353,750.0,2.712765957446808,2.712765957446808,750.0,217.60000000000002,61.75437427718216,508.4565110304825,1.0647408630277728,4.613438687039267,0.0003996802557953637,0.00016,104.46212971240534
